PlayerID,ImportID,Overall,Season,RookieYear,FirstName,LastName,Team,DraftRound,DraftPick,DraftSeason,College,Number,DOB,Experience,Age,Height,Weight,Position,Salary,ContractYears,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,SigningBonus1,SigningBonus2,SigningBonus3,SigningBonus4,SigningBonus5,SigningBonus6,SigningBonus7,PlayerFlags,PlayerTraits,CollegiateCareer,CollegiateSeasonsJson,CollegiateAwardsJson,SelectedFaceset,SelectedFace,SelectedClothes,SelectedHairstyle,Attr_Str,Attr_Agi,Attr_Arm,Attr_Spe,Attr_Han,Attr_Intel,Attr_Acc,Attr_PBl,Attr_RBl,Attr_Tck,Attr_KDi,Attr_KAc,Attr_End,Attr_Pot,Skill_QB,Skill_RB,Skill_FB,Skill_WR,Skill_TE,Skill_G,Skill_T,Skill_C,Skill_P,Skill_K,Skill_DT,Skill_DE,Skill_LB,Skill_CB,Skill_SS,Skill_FS,Per_Lea,Per_Wor,Per_Com,Per_TmPl,Per_Spor,Per_Soc,Per_Mny,Per_Pres,Per_Sec,Per_Loy,Per_Win,Per_PT,Per_Home,Per_Mkt,Per_Mor
5655,,95,1991,1987,Willie,Colon,17,4,11,1987,Hofstra,60,,4,27,75,320,FB,250000,3,250000,250000,250000,0,0,0,0,0,0,0,0,0,0,0,None,,,,,a,10567.png,default-jersey-01.png,blonde_3051.png,79,44,1,61,18,75,1,73,76,32,1,1,73,0,1,1,37,1,1,51,17,21,1,1,1,1,1,1,1,1,26,63,58,15,27,10,79,0,43,30,30,91,37,45,14
9703,,64,1991,0,Greg,Comella,0,0,0,0,Stanford,43,,1,24,73,248,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,10087.png,,black_3085.png,56,54,1,61,49,44,1,33,39,12,1,1,58,0,1,35,54,1,1,1,1,1,1,1,1,1,1,1,1,1,34,50,50,54,35,66,98,0,38,36,57,93,46,67,89
12442,,68,1991,1991,Jeff,Cothran,13,7,18,1991,Ohio State,40,,0,23,73,249,FB,250000,2,250000,250000,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,a,0135.png,,darkbrown_3097.png,55,54,1,54,49,48,1,41,42,14,1,1,68,0,1,31,52,1,1,1,1,1,1,1,1,1,1,1,1,1,11,83,71,38,67,88,94,0,41,31,53,76,43,52,68
1812,,100,1991,1985,Roger,Craig,3,1,17,1985,Nebraska,31,,6,31,72,222,FB,6600000,2,6600000,6600000,0,0,0,0,0,0,0,0,0,0,0,0,None,ReceiveFB,,,,b,10054.png,,black_3023.png,71,76,5,72,92,68,1,60,76,43,1,1,82,0,1,1,100,1,1,1,1,1,1,1,1,1,1,1,1,1,31,61,74,37,82,71,77,0,36,49,35,95,38,53,66
3575,,78,1991,0,Lou,D'Agostino,5,0,0,0,Hofstra,40,,5,28,72,235,FB,250000,1,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,0010.png,default-jersey-01.png,darkbrown_3006.png,75,68,1,67,43,50,1,41,45,22,1,1,65,0,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,64,58,50,62,32,33,77,0,41,40,46,78,33,30,98
8683,,74,1991,0,Wing,Dings,0,0,0,0,Online Classes,0,,0,20,72,255,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,a,0134.png,,darkbrown_3035.png,60,57,1,62,52,47,1,53,40,35,1,1,77,0,1,1,52,1,1,1,1,1,1,1,1,1,1,1,1,1,65,43,61,69,46,63,86,0,55,31,67,89,65,56,87
8681,,68,1991,0,Fazoli,Duaneson,0,0,0,0,Ball St,27,,2,22,66,247,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,a,10593.png,,lightbrown_3017.png,57,54,1,56,46,39,1,50,37,27,1,1,68,0,1,1,43,1,1,1,1,1,1,1,1,1,1,1,1,1,44,91,99,47,84,89,86,0,58,38,56,84,39,49,92
8466,,94,1991,0,Joshua,Ezeudu,14,0,0,0,North Carolina,75,,2,23,76,308,FB,4850000,1,4850000,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,0050.png,default-jersey-01.png,bald_3010.png,76,43,1,49,7,66,1,74,77,22,5,5,71,0,1,1,60,1,1,49,26,17,1,1,1,1,1,1,1,1,64,76,79,88,96,73,90,0,39,38,42,73,31,65,3
9878,,95,1991,1990,Jason,Fabini,16,6,11,1990,Cincinnati,66,,1,25,79,304,FB,250000,1,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,a,0132.png,,lightbrown_3079.png,81,48,1,61,7,56,1,76,75,35,1,1,67,0,1,1,60,1,1,29,49,28,1,1,1,1,1,1,1,1,43,67,69,64,57,46,92,0,49,43,57,92,47,57,90
2656,,59,1991,1985,Earl,Ferrell,0,46,1,1985,East Tennessee State,39,,6,33,72,225,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,a,10582.png,,red_3001.png,43,40,1,57,48,36,1,28,41,20,1,1,59,0,1,11,59,1,1,1,1,1,1,1,1,1,1,1,1,1,56,83,66,70,99,80,87,0,30,47,69,91,42,62,58
9704,,64,1991,0,Chris,Floyd,0,0,0,0,Michigan,36,,0,23,74,231,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,0028.png,,bald_3007.png,68,76,18,64,49,40,16,29,33,27,1,1,78,0,0,51,55,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,64,48,91,89,100,0,43,46,48,73,37,38,100
12438,,84,1991,1991,William,Floyd,8,3,6,1991,Florida State,49,,0,22,73,242,FB,750000,3,750000,750000,750000,0,0,0,0,0,0,0,0,0,0,0,None,ReceiveFB,,,,a,0129.png,default-jersey-01.png,lightbrown_3038.png,76,66,1,83,63,59,1,44,49,23,1,1,71,0,1,31,62,1,1,1,1,1,1,1,1,1,1,1,1,1,33,84,87,22,81,97,87,0,49,41,50,96,47,69,69
2586,,73,1991,1985,Hokie,Gajan,0,36,14,1985,LSU,42,,6,32,71,220,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,0024.png,default-jersey-01.png,darkbrown_3007.png,49,46,1,60,48,46,1,30,63,26,1,1,71,0,1,1,88,1,1,1,1,1,1,1,1,1,1,1,1,1,27,64,61,12,35,15,92,0,35,46,58,76,34,36,62
12704,9919,69,1991,0,Sam,Gash,0,0,0,0,Penn State,0,,0,23,72,242,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,,,,,61,55,1,58,56,49,1,31,40,26,1,1,72,0,0,14,88,0,0,0,0,0,0,0,0,0,0,0,0,0,26,76,100,11,78,94,80,0,50,42,54,76,33,30,85
12441,,65,1991,0,Ben,Godwin,0,0,0,0,Kansas,34,,0,20,71,206,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,c,0238.png,,blonde_3002.png,67,61,1,79,40,28,1,41,29,13,1,1,73,0,1,35,53,1,1,1,1,1,1,1,1,1,1,1,1,1,27,35,34,37,15,21,83,0,45,33,60,88,34,30,71
2232,,82,1991,1985,Michael,Haddix,20,16,3,1985,Mississippi State,47,,6,30,74,225,FB,300000,2,300000,300000,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,a,10571.png,default-jersey-01.png,darkbrown_3014.png,75,62,1,57,59,52,1,43,49,33,1,1,82,0,1,1,91,1,1,1,1,1,1,1,1,1,1,1,1,1,17,71,81,4,74,86,70,0,39,30,38,70,44,62,63
8444,,79,1991,0,Troy,Hairston,17,0,0,0,N/A,47,,2,24,71,245,FB,250000,2,250000,250000,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,a,10561.png,default-jersey-01.png,darkbrown_3025.png,78,64,1,68,49,35,1,32,56,46,2,1,67,0,1,17,95,1,1,1,1,1,1,1,1,1,1,1,1,1,61,63,71,40,50,48,71,0,66,31,55,76,36,44,-1
2499,,68,1991,1985,Frank,Hawkins,0,36,5,1985,Nevada-Reno,48,,6,32,69,210,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,10052.png,,black_3039.png,65,45,1,52,45,48,1,39,38,30,1,1,73,0,1,7,70,1,1,1,1,1,1,1,1,1,1,1,1,1,16,82,64,17,78,98,76,0,30,33,52,91,39,42,25
3319,,77,1991,0,Chris,Hetherington,1,0,0,0,Yale,47,,5,29,75,245,FB,250000,1,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,0040.png,default-jersey-01.png,darkbrown_3002.png,71,59,1,64,56,54,1,30,51,25,1,1,61,0,1,14,90,1,1,1,1,1,1,1,1,1,1,1,1,1,68,98,77,91,91,69,81,0,32,50,60,98,38,69,63
2114,,78,1991,1985,David,Hughes,19,20,10,1985,Boise State,46,,6,32,72,220,FB,2000000,1,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,None,WorkoutFanatic,,,,a,10550.png,,lightbrown_3091.png,64,49,1,56,53,60,1,37,53,33,1,1,86,0,1,19,100,1,1,1,1,1,1,1,1,1,1,1,1,1,68,98,71,39,64,61,79,0,44,40,64,83,47,64,15
2032,,93,1991,1985,Craig,James,13,12,11,1985,SMU,32,,6,30,72,215,FB,2950000,1,2950000,0,0,0,0,0,0,0,0,0,0,0,0,0,None,LockerLeader|TenaciousBlocker,,,,a,10598.png,,blonde_3025.png,78,72,1,79,72,72,1,49,53,24,1,1,80,0,1,5,97,1,1,1,1,1,1,1,1,1,1,1,1,1,66,77,60,63,81,68,96,0,50,42,39,76,31,32,76
7320,,76,1991,1988,Paul,Jefferson,16,5,7,1988,Penn State,34,,3,24,72,250,FB,2000000,2,2000000,2000000,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,a,10574.png,,bald_3024.png,60,60,1,65,53,49,1,39,53,35,1,1,76,0,1,12,65,1,1,1,1,1,1,1,1,1,1,1,1,1,7,49,38,4,40,23,87,0,49,36,58,77,36,48,27
8696,,88,1991,0,James,Jones FB II,12,0,0,0,Florida,40,,5,29,74,229,FB,1750000,1,1750000,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,10051.png,,black_3036.png,83,50,1,66,58,51,1,50,53,30,1,1,70,0,1,5,89,1,1,1,1,1,1,1,1,1,1,1,1,1,3,67,67,16,18,2,71,0,43,32,47,91,38,43,70
5415,,92,1991,1987,John,Kuhn,18,2,12,1987,Shippensburg,35,,4,28,72,255,FB,6600000,3,6600000,6600000,6600000,0,0,0,0,0,0,0,0,0,0,0,None,AthBlocker,,,,a,0138.png,default-jersey-01.png,lightbrown_3039.png,80,49,1,67,49,54,1,51,65,23,1,1,86,0,1,5,99,1,1,1,1,1,1,1,1,1,1,1,1,1,55,35,42,65,44,66,100,0,37,33,37,82,32,53,39
5707,,96,1991,1987,Tuffy,Leemans,5,2,19,1987,Oregon,4,,4,28,72,195,FB,4650000,1,4650000,0,0,0,0,0,0,0,0,0,0,0,0,0,None,TeamPlayer|AllPurposeRB,,,,a,0103.png,default-jersey-01.png,darkbrown_3079.png,76,63,70,74,65,81,75,55,59,55,1,1,91,0,22,26,100,1,1,1,1,1,1,1,1,1,1,26,24,18,67,49,50,63,47,56,85,0,36,46,57,90,42,64,97
2026,,98,1991,1985,Kevin,Mack,6,8,7,1985,Clemson,34,,6,29,72,224,FB,5000000,2,5000000,6000000,0,0,0,0,0,0,0,0,0,0,0,0,None,ReceiveFB|MediaDarling|Legend,,,,b,10098.png,default-jersey-01.png,blonde_3004.png,83,57,1,84,70,50,1,52,65,21,1,1,89,0,1,1,97,1,1,1,1,1,1,1,1,1,1,1,1,1,35,88,61,50,96,97,86,0,40,47,39,97,37,67,62
12439,,78,1991,1991,Carl,McCullough,19,4,2,1991,Wisconsin,41,,0,24,70,193,FB,500000,3,500000,500000,500000,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,10061.png,,black_3042.png,84,38,1,81,68,38,1,32,49,38,3,1,66,0,1,30,56,1,1,1,1,1,1,1,1,1,1,1,1,1,37,88,66,12,82,71,71,0,55,65,59,81,70,34,83
12845,19318,67,1991,0,Dexter,McNabb,0,0,0,0,Florida,0,,0,23,74,250,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,,,,,66,60,1,68,38,41,1,34,40,17,1,1,62,0,0,11,67,0,0,0,0,0,0,0,0,0,0,0,0,0,43,47,47,57,50,62,73,0,50,31,50,82,49,44,82
7174,,70,1991,1988,Garrett,Mills,0,5,18,1988,Tulsa,26,,3,26,73,230,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,0042.png,,black_3077.png,70,46,1,57,57,35,1,37,42,23,1,1,58,0,1,26,57,1,1,1,1,1,1,1,1,1,1,1,1,1,2,34,70,32,5,31,76,0,31,33,64,71,44,54,1
12443,,63,1991,0,Brian,O'Neal,0,0,0,0,Penn State,33,,0,24,72,233,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,a,0104.png,,bald_3016.png,61,49,1,63,49,51,1,23,41,14,1,1,72,0,1,35,53,1,1,1,1,1,1,1,1,1,1,1,1,1,34,98,77,21,60,60,84,0,36,40,33,85,31,40,97
9705,,57,1991,0,Brock,Olivo,0,0,0,0,Missouri,44,,1,23,72,226,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,a,0127.png,,red_3001.png,64,72,6,62,43,37,6,26,25,30,1,1,74,0,1,52,50,1,1,1,1,1,1,1,1,1,1,1,1,1,66,59,59,82,55,45,89,0,50,35,60,82,37,33,85
1986,,92,1991,1985,Tony,Paige,4,12,4,1985,Virginia Tech,49,,6,29,70,225,FB,5200000,2,5200000,5200000,0,0,0,0,0,0,0,0,0,0,0,0,None,BlockingFB,,,,b,0080.png,,black_3061.png,80,63,1,78,77,59,1,47,53,23,1,1,82,0,1,7,100,1,1,1,1,1,1,1,1,1,1,1,1,1,41,95,74,62,96,78,86,0,34,50,57,74,43,53,-1
2498,,45,1991,1985,Frank,Pollard,0,36,13,1985,Baylor,30,,6,34,70,218,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,0093.png,,blonde_3005.png,58,36,1,46,25,31,1,14,25,10,1,1,55,0,1,17,57,1,1,1,1,1,1,1,1,1,1,1,1,1,21,81,60,9,77,71,85,0,45,34,54,88,35,70,10
9696,,80,1991,1990,Tom,Rathman,10,5,2,1990,Nebraska,38,,1,25,73,230,FB,250000,1,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,None,BlockingFB,,,,b,0074.png,default-jersey-01.png,black_3087.png,66,86,10,74,59,55,14,42,46,26,1,1,69,0,1,27,83,1,1,1,1,1,1,1,1,1,1,1,1,1,61,63,46,66,50,65,77,0,48,35,32,84,45,68,80
5507,,71,1991,1987,Michael,Robinson,0,6,5,1987,Penn State,27,,4,27,73,225,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Athlete,,,,b,0019.png,,bald_3041.png,60,57,73,71,43,71,67,33,47,23,1,1,86,0,26,9,59,1,1,1,1,1,1,1,1,1,1,1,1,1,31,37,55,33,1,10,82,0,37,46,48,79,46,32,9
2113,,82,1991,1985,Mike,Rozier,7,10,16,1985,Nebraska,30,,6,30,70,209,FB,250000,1,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Athlete,,,,a,0124.png,default-jersey-01.png,red_3004.png,64,81,1,82,47,53,1,36,59,40,1,1,86,0,1,1,100,1,1,1,1,1,1,1,1,1,1,1,1,1,41,74,78,37,88,92,71,0,38,37,62,96,44,43,93
2078,,82,1991,1985,Tim,Spencer,14,16,1,1985,Ohio State,48,,6,31,73,224,FB,2900000,1,2900000,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,a,0140.png,default-jersey-01.png,darkbrown_3042.png,64,65,1,65,57,53,1,44,51,19,1,1,81,0,1,1,100,1,1,1,1,1,1,1,1,1,1,1,1,1,87,51,40,77,32,37,86,0,39,46,49,74,45,59,10
12440,,74,1991,1991,Mack,Strong,11,5,17,1991,Georgia,47,,0,23,72,245,FB,250000,2,250000,250000,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,10088.png,,black_3015.png,78,56,1,58,50,44,1,31,51,44,1,1,65,0,1,31,60,1,1,1,1,1,1,1,1,1,1,1,1,1,52,65,62,58,99,92,85,0,48,50,52,84,33,54,98
2030,,76,1991,1985,Matt,Suhey,8,15,10,1985,Penn State,26,,6,33,71,217,FB,3100000,4,3100000,3100000,3100000,3100000,0,0,0,0,0,0,0,0,0,0,None,ProBloodline,,,,b,10095.png,default-jersey-01.png,black_3010.png,47,31,1,49,60,45,1,42,56,31,1,1,73,0,1,18,96,1,1,1,1,1,1,1,1,1,1,1,1,1,48,49,53,63,54,36,83,0,50,41,47,81,47,35,55
12863,28724,74,1991,0,Ed,Tillison,0,0,0,0,Northwest Missouri State,0,,0,23,72,225,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,,,,,60,57,1,60,55,49,1,38,46,22,1,1,62,0,0,18,86,0,0,0,0,0,0,0,0,0,0,0,0,0,84,95,71,77,78,85,93,0,49,40,31,93,38,62,97
12705,29170,76,1991,0,Kevin,Turner,0,0,0,0,Alabama,0,,0,23,73,231,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,,,,,71,61,1,65,52,45,1,38,52,24,1,1,71,0,0,24,57,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,50,38,13,22,93,0,44,31,70,79,47,32,100
9695,,89,1991,1990,John L,Williams,11,3,1,1990,Florida,30,,1,23,71,231,FB,750000,2,750000,750000,0,0,0,0,0,0,0,0,0,0,0,0,None,PowerRunner|ReceiveFB,,,,a,0134.png,default-jersey-01.png,darkbrown_3036.png,76,55,1,85,51,54,1,52,60,24,1,1,81,0,1,27,72,1,1,1,1,1,1,1,1,1,1,1,1,1,79,52,47,71,68,50,80,0,39,42,49,90,33,67,73
3570,,70,1991,1986,Tom,Ackerman,0,3,16,1986,Eastern Washington,66,,5,29,75,290,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,10054.png,,black_3084.png,56,38,1,41,1,46,1,64,71,31,1,1,46,0,1,1,1,1,1,93,13,6,1,1,1,1,1,1,1,1,71,30,46,41,58,69,82,0,43,40,70,75,32,63,60
9874,,87,1991,1990,Flozell,Adams,12,2,8,1990,Michigan State,68,,1,24,79,335,G,1250000,2,1250000,1250000,0,0,0,0,0,0,0,0,0,0,0,0,None,BookEndTackle,,,,b,0016.png,,black_3048.png,81,67,3,58,24,77,1,80,82,38,3,1,73,0,1,1,1,1,1,73,56,28,1,1,1,1,1,1,1,1,53,50,38,47,66,38,89,0,36,38,51,83,45,39,45
12874,133,74,1991,0,Scott,Adams,0,0,0,0,Georgia,0,,0,26,77,301,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,,,,,70,43,1,35,6,65,1,58,74,29,1,1,55,0,0,0,0,0,0,97,25,12,0,0,0,0,0,0,0,0,41,46,49,37,52,38,75,0,35,37,59,80,49,65,80
2005,,58,1991,1985,Dan,Alexander,0,15,3,1985,LSU,60,,6,36,76,260,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,ConsummatePro,,,,a,0130.png,,blonde_3046.png,67,13,1,28,1,38,1,67,46,21,1,1,31,0,1,1,1,1,1,78,1,21,1,1,1,1,1,1,1,1,93,90,100,88,73,100,76,0,48,32,30,92,40,60,92
12507,,90,1991,1991,Larry,Allen,12,1,8,1991,Butte Junior College (CA),61,,0,23,75,325,G,2500000,4,2500000,2500000,2500000,2500000,0,0,0,0,0,0,0,0,0,0,None,TenaciousBlocker,,,,b,0096.png,default-jersey-01.png,black_3101.png,83,63,1,60,24,68,1,80,91,44,1,8,82,0,1,1,1,1,1,72,32,35,1,1,1,1,1,1,1,1,10,84,65,14,97,63,74,0,48,48,44,71,34,39,91
9845,,81,1991,1990,Joe,Andruzzi,19,5,6,1990,Southern Connecticut State,73,,1,24,75,312,G,250000,1,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,a,10597.png,default-jersey-01.png,black_3011.png,82,41,1,40,19,66,1,78,82,32,1,1,59,0,1,1,1,1,1,60,26,26,1,1,1,1,1,1,1,1,53,66,68,51,77,99,94,0,31,41,62,98,48,40,30
2046,,82,1991,1985,Billy,Ard,14,11,18,1985,Wake Forest,68,,6,32,75,265,G,2350000,3,2350000,2350000,2350000,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,0061.png,default-jersey-01.png,darkbrown_3001.png,77,44,1,53,15,60,1,74,77,29,1,1,55,0,1,1,1,1,1,100,20,9,1,1,1,1,1,1,1,1,68,49,33,67,34,34,100,0,45,36,66,83,48,35,19
2186,,71,1991,1985,Rich,Baldinger,0,27,6,1985,Wake Forest,78,,6,32,76,285,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,AthBlocker,,,,c,0244.png,,black_3036.png,69,38,1,48,1,59,1,58,68,40,1,1,63,0,1,1,1,1,1,89,13,7,1,1,1,1,1,1,1,1,88,52,60,88,39,60,98,0,44,33,64,86,45,55,21
7051,,74,1991,1988,Allen,Barbre,9,4,9,1988,Missouri Southern,61,,3,25,76,303,G,800000,2,800000,800000,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,10092.png,default-jersey-01.png,black_3042.png,83,48,1,54,16,58,1,72,64,29,1,1,66,0,1,1,1,1,1,57,49,21,1,1,1,1,1,1,1,1,83,93,86,89,71,68,77,0,34,34,66,70,49,39,38
9852,,67,1991,0,Scott,Barrows,0,0,0,0,West Virginia,66,,1,24,74,278,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,a,0107.png,,darkbrown_3042.png,66,37,1,29,1,59,1,58,71,20,1,1,61,0,1,1,1,1,1,51,35,35,1,1,1,1,1,1,1,1,34,59,40,10,19,32,72,0,39,41,38,98,46,56,87
2188,,81,1991,1985,Kurt,Becker,0,21,18,1985,Michigan,79,,5,32,77,271,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,a,0130.png,,darkbrown_3011.png,71,48,1,42,4,58,1,79,79,40,1,1,67,0,1,1,1,1,1,98,6,6,1,1,1,1,1,1,1,1,68,60,39,33,32,58,77,0,40,38,51,93,46,67,1
3386,,80,1991,1986,Frank,Beede,9,4,18,1986,California,63,,5,28,76,296,G,250000,2,250000,250000,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,0044.png,default-jersey-01.png,bald_3031.png,82,49,1,37,18,60,1,70,78,34,1,1,70,0,1,1,1,1,1,95,1,8,1,1,1,1,1,1,1,1,67,88,91,81,91,74,76,0,48,34,38,74,36,55,93
12517,,74,1991,1991,Chuck,Belin,1,7,3,1991,Wisconsin,71,,0,24,74,305,G,250000,2,250000,250000,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,0054.png,,darkbrown_3003.png,65,47,1,36,14,65,1,70,78,30,1,1,50,0,1,1,1,1,1,57,32,31,1,1,1,1,1,1,1,1,100,86,87,86,63,68,93,0,47,34,35,72,38,46,94
2249,,70,1991,1985,Keith,Bishop,0,31,2,1985,Baylor,54,,4,32,75,260,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,10083.png,,black_3038.png,76,50,1,29,18,53,1,67,63,39,1,1,52,0,1,1,1,1,1,80,6,42,1,1,1,1,1,1,1,1,70,63,73,57,67,78,96,0,41,36,55,95,34,40,20
7232,,81,1991,1988,Justin,Blalock,16,2,18,1988,Texas,65,,3,26,75,320,G,2350000,5,2350000,2350000,2350000,2350000,2350000,0,0,0,0,0,0,0,0,0,None,Gunslinger,,,,b,10052.png,default-jersey-01.png,bald_3031.png,72,49,1,38,13,55,1,74,84,30,1,1,70,0,1,1,1,1,1,96,14,26,1,1,1,1,1,1,1,1,4,61,66,44,29,19,90,0,50,47,47,75,34,54,60
12912,2502,69,1991,0,Harry,Boatswain,0,0,0,0,New Haven,0,,0,23,76,310,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,,,,,74,55,1,39,10,55,1,62,63,38,1,1,60,0,0,0,0,0,0,71,8,11,0,0,0,0,0,0,0,0,54,69,92,34,76,64,86,0,45,48,32,96,43,51,78
12913,2581,72,1991,0,Brian,Bollinger,0,0,0,0,North Carolina,0,,0,24,77,285,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,,,,,76,36,1,41,1,62,1,62,68,28,1,1,61,0,0,0,0,0,0,80,13,11,0,0,0,0,0,0,0,0,6,90,86,25,74,68,99,0,33,47,45,82,35,39,83
5533,,60,1991,0,Kevin,Boothe,0,0,0,0,Cornell,66,,1,24,77,300,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,10091.png,,lightbrown_3002.png,68,41,1,30,1,49,1,53,61,34,1,1,55,0,1,1,1,1,1,35,14,7,1,1,1,1,1,1,1,1,46,33,37,33,41,46,79,0,36,41,38,96,33,60,84
2248,,78,1991,1985,Mark,Bortz,0,24,15,1985,Iowa,72,,6,30,78,282,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,10056.png,,darkbrown_3024.png,80,49,1,45,18,64,1,71,68,49,1,1,72,0,1,1,1,1,1,97,1,3,1,1,1,1,1,1,1,1,61,49,31,37,34,34,80,0,37,42,37,91,35,38,81
2521,,62,1991,1985,Joe,Bostic,0,47,13,1985,Clemson,68,,5,33,75,265,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,AthBlocker,,,,b,0074.png,,black_3096.png,53,51,1,41,1,43,1,53,61,37,1,1,52,0,1,1,1,1,1,75,12,10,1,1,1,1,1,1,1,1,39,53,56,47,66,70,83,0,41,38,33,94,49,62,4
6059,,69,1991,0,Shawn,Bouwens,0,0,0,0,Nebraska Wesleyan,69,,3,26,77,293,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,a,0128.png,,red_3021.png,75,46,1,43,7,58,1,55,61,44,1,1,65,0,1,1,1,1,1,90,7,8,1,1,1,1,1,1,1,1,30,33,37,72,65,63,82,0,33,50,61,85,40,42,89
2250,,72,1991,1985,Brent,Boyd,0,17,16,1985,UCLA,62,,5,33,75,268,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,a,0114.png,,lightbrown_3018.png,69,31,1,33,17,57,1,64,74,28,1,1,59,0,1,1,1,1,1,80,17,12,1,1,1,1,1,1,1,1,82,58,53,88,40,30,99,0,40,30,47,86,47,33,14
5606,,83,1991,1987,Mike,Brisiel,7,2,17,1987,Colorado St.,69,,4,27,77,300,G,3750000,1,3750000,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,b,0035.png,default-jersey-01.png,black_3041.png,80,59,1,47,14,67,1,71,80,54,1,1,74,0,1,1,1,1,1,100,15,25,1,1,1,1,1,1,1,1,80,64,68,78,97,100,80,0,33,36,44,97,39,45,35
9835,,78,1991,1990,Ray,Brown,10,5,20,1990,Arkansas State,65,,1,25,77,318,G,250000,1,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,,,c,0227.png,default-jersey-01.png,black_3049.png,85,49,1,58,4,64,1,64,74,33,1,1,57,0,1,1,1,1,1,62,29,27,1,1,1,1,1,1,1,1,68,50,53,62,57,47,83,0,42,33,51,100,42,37,80
