StreakID,CurrentStreak,MaxStreak,PlayerID
GamesWRushTD,0,1,5438
ConsecutiveGamesPlayed,34,34,5650
GamesWSack,0,1,5650
ConsecutiveGamesPlayed,0,5,9702
ConsecutiveGamesPlayed,3,5,9715
ConsecutiveGamesPlayed,0,5,9889
ConsecutiveGamesPlayed,0,5,9922
ConsecutiveGamesPlayed,0,5,9927
ConsecutiveGamesPlayed,17,17,10009
ConsecutiveGamesPlayed,2,14,10052
GamesWInt,0,1,10052
ConsecutiveGamesPlayed,20,29,7401
ConsecutiveGamesPlayed,34,34,8528
GamesWInt,0,1,8528
GamesWSack,0,2,8528
ConsecutiveGamesPlayed,18,27,3290
ConsecutiveGamesPlayed,7,33,3620
GamesWRushTD,0,1,3620
ConsecutiveGamesPlayed,69,69,1844
GamesWSack,0,6,1844
ConsecutiveGamesPlayed,25,41,5603
GamesWSack,0,2,5603
ConsecutiveGamesPlayed,17,17,9873
ConsecutiveGamesPlayed,7,9,10039
GamesWInt,0,1,10039
GamesWSack,1,1,10039
ConsecutiveGamesPlayed,17,17,10175
GamesWInt,0,1,10175
GamesWSack,0,1,10175
ConsecutiveGamesPlayed,17,17,9714
GamesWRecTD,0,1,9714
ConsecutiveGamesPlayed,17,17,9698
GamesWRushTD,0,1,9698
ConsecutiveGamesPlayed,83,83,3422
ConsecutiveGamesPlayed,2,33,1924
GamesWPassTD,2,13,1924
ConsecutivePassesNoInt,26,482,1924
ConsecutiveCompletions,7,19,1924
GamesWith300Yards,0,2,1924
GamesWNoInt,1,15,1924
ConsecutiveGamesPlayed,34,34,8473
ConsecutiveGamesPlayed,13,13,8499
ConsecutiveGamesPlayed,62,62,1812
GamesWith100YardsRushing,0,1,1812
GamesWRecTD,0,2,1812
GamesWRushTD,0,4,1812
ConsecutiveGamesPlayed,17,17,8647
GamesWRecTD,2,2,8647
GamesWRushTD,1,1,8647
ConsecutiveGamesPlayed,28,28,2059
GamesWSack,0,2,2059
ConsecutiveGamesPlayed,6,63,3368
GamesWith100YardsReceiving,1,1,3368
GamesWRecTD,0,3,3368
GamesWRushTD,0,1,3368
ConsecutiveGamesPlayed,37,37,3621
GamesWith100YardsRushing,3,5,3621
GamesWRecTD,0,2,3621
GamesWRushTD,3,5,3621
ConsecutiveGamesPlayed,1,6,10180
ConsecutiveGamesPlayed,66,66,3501
GamesWith100YardsReceiving,0,1,3501
GamesWRecTD,1,2,3501
GamesWRushTD,0,2,3501
ConsecutiveGamesPlayed,0,42,2043
ConsecutiveGamesPlayed,1,10,9876
ConsecutiveGamesPlayed,17,49,3578
ConsecutiveGamesPlayed,1,13,10038
GamesWSack,0,1,10038
ConsecutiveGamesPlayed,17,17,10005
ConsecutiveGamesPlayed,3,3,9639
ConsecutiveGamesPlayed,3,21,3529
GamesWRecTD,0,1,3529
GamesWRushTD,0,1,3529
ConsecutiveGamesPlayed,15,82,2368
GamesWith100YardsReceiving,0,1,2368
GamesWRecTD,0,4,2368
GamesWRushTD,0,1,2368
ConsecutiveGamesPlayed,12,12,2550
GamesWInt,0,1,2550
ConsecutiveGamesPlayed,22,22,5706
ConsecutiveGamesPlayed,5,45,1850
GamesWInt,0,1,1850
GamesWSack,0,5,1850
ConsecutiveGamesPlayed,73,73,3284
GamesWith100YardsRushing,1,4,3284
GamesWRecTD,0,2,3284
GamesWRushTD,1,4,3284
ConsecutiveGamesPlayed,2,21,3565
GamesWInt,0,1,3565
GamesWSack,0,1,3565
ConsecutiveGamesPlayed,67,67,5594
GamesWSack,0,2,5594
ConsecutiveGamesPlayed,22,22,5338
GamesWInt,0,1,5338
GamesWSack,0,2,5338
ConsecutiveGamesPlayed,51,51,7319
GamesWSack,0,5,7319
ConsecutiveGamesPlayed,38,38,7264
GamesWInt,0,1,7264
GamesWSack,0,1,7264
ConsecutiveGamesPlayed,5,93,2461
GamesWSack,0,2,2461
ConsecutiveGamesPlayed,99,99,2062
GamesWInt,0,1,2062
GamesWSack,0,2,2062
ConsecutiveGamesPlayed,34,34,8407
GamesWInt,0,1,8407
ConsecutiveGamesPlayed,18,18,8656
GamesWith100YardsReceiving,0,1,8656
GamesWRecTD,0,2,8656
ConsecutiveGamesPlayed,21,21,8455
GamesWInt,0,1,8455
GamesWSack,0,1,8455
ConsecutiveGamesPlayed,34,34,8634
GamesWRecTD,0,2,8634
GamesWRushTD,0,1,8634
ConsecutiveGamesPlayed,27,27,8514
GamesWSack,0,1,8514
ConsecutiveGamesPlayed,34,34,8534
ConsecutiveFGMade,0,1,8534
ConsecutiveGamesPlayed,0,24,3374
GamesWInt,0,1,3374
GamesWSack,0,1,3374
ConsecutiveGamesPlayed,2,24,1869
GamesWPassTD,2,11,1869
ConsecutivePassesNoInt,153,283,1869
ConsecutiveCompletions,5,17,1869
GamesWith300Yards,1,2,1869
GamesWNoInt,2,10,1869
ConsecutiveGamesPlayed,67,67,5990
GamesWSack,0,2,5990
ConsecutiveGamesPlayed,15,51,3563
GamesWSack,0,1,3563
ConsecutiveGamesPlayed,17,49,5585
ConsecutiveGamesPlayed,7,9,9708
GamesWith100YardsReceiving,2,4,9708
GamesWRecTD,3,3,9708
GamesWRushTD,0,1,9708
ConsecutiveGamesPlayed,17,17,9828
ConsecutiveGamesPlayed,9,9,9946
GamesWSack,0,1,9946
ConsecutiveGamesPlayed,17,17,10134
GamesWInt,0,1,10134
ConsecutiveGamesPlayed,17,17,9695
GamesWRushTD,0,1,9695
ConsecutiveGamesPlayed,17,17,9709
GamesWith100YardsReceiving,0,1,9709
GamesWRecTD,0,2,9709
ConsecutiveGamesPlayed,6,7,10040
GamesWSack,0,1,10040
ConsecutiveGamesPlayed,0,6,9697
ConsecutiveGamesPlayed,74,74,3582
GamesWith100YardsRushing,0,3,3582
GamesWRecTD,0,1,3582
GamesWRushTD,0,4,3582
ConsecutiveGamesPlayed,11,11,8469
ConsecutiveGamesPlayed,1,3,9637
ConsecutiveGamesPlayed,1,6,6047
ConsecutiveGamesPlayed,1,65,6078
GamesWSack,1,1,6078
ConsecutiveGamesPlayed,17,17,10244
ConsecutiveFGMade,1,7,10244
ConsecutiveGamesPlayed,5,52,1846
ConsecutiveGamesPlayed,19,38,1867
ConsecutiveGamesPlayed,0,29,2056
GamesWInt,0,1,2056
GamesWSack,0,1,2056
ConsecutiveGamesPlayed,40,58,2020
GamesWInt,0,1,2020
GamesWSack,0,1,2020
ConsecutiveGamesPlayed,5,51,2177
GamesWRecTD,0,2,2177
GamesWRushTD,0,1,2177
ConsecutiveGamesPlayed,40,40,3623
GamesWInt,0,1,3623
GamesWSack,0,2,3623
ConsecutiveGamesPlayed,67,67,3387
ConsecutiveGamesPlayed,47,47,3535
GamesWInt,0,2,3535
GamesWSack,0,1,3535
ConsecutiveGamesPlayed,59,59,5356
GamesWith100YardsReceiving,0,2,5356
GamesWRecTD,4,5,5356
GamesWRushTD,0,1,5356
ConsecutiveGamesPlayed,27,27,5634
ConsecutiveGamesPlayed,17,32,7179
ConsecutiveGamesPlayed,17,23,7159
GamesWith100YardsReceiving,0,3,7159
GamesWRecTD,0,2,7159
ConsecutiveGamesPlayed,34,34,8529
GamesWSack,0,2,8529
ConsecutiveGamesPlayed,34,34,8524
GamesWSack,3,3,8524
ConsecutiveGamesPlayed,34,34,8582
GamesWInt,0,1,8582
GamesWSack,0,1,8582
ConsecutiveGamesPlayed,22,22,8574
GamesWith100YardsRushing,0,2,8574
GamesWRecTD,0,1,8574
GamesWRushTD,0,2,8574
ConsecutiveGamesPlayed,0,14,8601
ConsecutiveGamesPlayed,0,50,5711
GamesWith100YardsReceiving,0,1,5711
GamesWRecTD,0,3,5711
GamesWRushTD,0,1,5711
ConsecutiveGamesPlayed,99,99,2032
GamesWRecTD,0,1,2032
GamesWRushTD,0,9,2032
ConsecutiveGamesPlayed,83,83,3603
GamesWInt,0,2,3603
ConsecutiveGamesPlayed,0,5,9602
GamesWPassTD,0,4,9602
ConsecutivePassesNoInt,23,85,9602
ConsecutiveCompletions,0,8,9602
GamesWith300Yards,0,1,9602
GamesWNoInt,0,4,9602
ConsecutiveGamesPlayed,0,7,10173
ConsecutiveGamesPlayed,17,17,9719
GamesWRecTD,1,1,9719
ConsecutiveGamesPlayed,0,12,9877
ConsecutiveGamesPlayed,0,12,10049
GamesWSack,0,1,10049
ConsecutiveGamesPlayed,17,17,9974
ConsecutiveGamesPlayed,0,5,9846
ConsecutiveGamesPlayed,1,30,2080
GamesWith100YardsReceiving,0,2,2080
GamesWRecTD,1,4,2080
GamesWRushTD,0,2,2080
ConsecutiveGamesPlayed,3,61,1845
ConsecutiveGamesPlayed,8,57,1890
GamesWInt,0,1,1890
GamesWSack,0,2,1890
ConsecutiveGamesPlayed,0,44,1926
ConsecutiveGamesPlayed,9,32,2217
GamesWInt,0,1,2217
ConsecutiveGamesPlayed,25,33,2320
GamesWSack,0,1,2320
ConsecutiveGamesPlayed,0,16,3542
ConsecutiveGamesPlayed,0,20,6037
GamesWInt,0,1,6037
GamesWSack,0,2,6037
ConsecutiveGamesPlayed,17,17,10249
ConsecutiveGamesPlayed,83,83,1834
ConsecutiveGamesPlayed,42,42,1903
ConsecutiveGamesPlayed,54,54,1916
ConsecutiveGamesPlayed,0,71,1981
GamesWInt,0,1,1981
GamesWSack,0,2,1981
ConsecutiveGamesPlayed,9,55,2065
GamesWInt,0,1,2065
GamesWSack,0,1,2065
ConsecutiveGamesPlayed,48,48,2212
GamesWSack,0,2,2212
ConsecutiveGamesPlayed,0,50,3287
GamesWSack,0,3,3287
ConsecutiveGamesPlayed,17,49,5597
GamesWith100YardsReceiving,2,2,5597
GamesWRecTD,0,5,5597
GamesWRushTD,0,1,5597
ConsecutiveGamesPlayed,67,67,6055
ConsecutiveFGMade,2,17,6055
ConsecutiveGamesPlayed,0,50,5686
GamesWSack,0,2,5686
ConsecutiveGamesPlayed,0,27,7139
GamesWInt,0,2,7139
GamesWSack,0,2,7139
ConsecutiveGamesPlayed,4,47,1940
GamesWSack,0,1,1940
ConsecutiveGamesPlayed,24,52,2853
GamesWInt,0,2,2853
GamesWSack,0,1,2853
ConsecutiveGamesPlayed,39,39,3405
GamesWInt,0,1,3405
GamesWSack,1,2,3405
ConsecutiveGamesPlayed,3,58,1815
GamesWPassTD,0,18,1815
ConsecutivePassesNoInt,7,282,1815
ConsecutiveCompletions,2,19,1815
GamesWith300Yards,0,2,1815
GamesWNoInt,0,10,1815
ConsecutiveGamesPlayed,7,10,8585
GamesWInt,0,1,8585
GamesWSack,0,1,8585
ConsecutiveGamesPlayed,34,34,8401
GamesWInt,0,1,8401
ConsecutiveGamesPlayed,22,22,8418
GamesWSack,0,1,8418
ConsecutiveGamesPlayed,0,33,8571
GamesWith100YardsRushing,0,1,8571
GamesWRecTD,0,1,8571
GamesWRushTD,0,2,8571
ConsecutiveGamesPlayed,34,34,8660
GamesWRecTD,0,2,8660
GamesWRushTD,0,1,8660
ConsecutiveGamesPlayed,34,34,8506
GamesWInt,0,3,8506
GamesWSack,0,1,8506
ConsecutiveGamesPlayed,34,34,8628
GamesWRecTD,0,1,8628
ConsecutiveGamesPlayed,15,15,8476
ConsecutiveGamesPlayed,34,34,8535
ConsecutiveGamesPlayed,67,67,5451
GamesWSack,0,2,5451
ConsecutiveGamesPlayed,15,15,2716
GamesWInt,0,2,2716
GamesWSack,0,1,2716
ConsecutiveGamesPlayed,0,10,2222
GamesWPassTD,0,2,2222
ConsecutivePassesNoInt,8,100,2222
ConsecutiveCompletions,0,12,2222
GamesWith300Yards,0,1,2222
GamesWNoInt,0,2,2222
ConsecutiveGamesPlayed,34,34,5620
GamesWSack,0,2,5620
ConsecutiveGamesPlayed,34,34,8696
ConsecutiveGamesPlayed,37,37,2508
GamesWRecTD,0,1,2508
ConsecutiveGamesPlayed,17,17,9949
GamesWSack,0,2,9949
ConsecutiveGamesPlayed,17,17,10221
GamesWInt,0,1,10221
GamesWSack,0,1,10221
ConsecutiveGamesPlayed,17,17,10044
GamesWSack,0,1,10044
ConsecutiveGamesPlayed,17,17,9874
ConsecutiveGamesPlayed,17,17,10176
ConsecutiveGamesPlayed,2,5,9921
ConsecutiveGamesPlayed,0,5,9879
ConsecutiveGamesPlayed,0,5,9721
ConsecutiveGamesPlayed,3,76,1824
GamesWith100YardsReceiving,0,1,1824
GamesWith100YardsRushing,0,4,1824
GamesWRecTD,0,2,1824
GamesWRushTD,0,6,1824
ConsecutiveGamesPlayed,5,37,5384
GamesWith100YardsReceiving,0,6,5384
GamesWRecTD,0,6,5384
GamesWRushTD,0,1,5384
ConsecutiveGamesPlayed,0,3,9746
ConsecutiveGamesPlayed,18,18,1826
GamesWith100YardsReceiving,0,2,1826
GamesWRecTD,0,6,1826
GamesWRushTD,0,1,1826
ConsecutiveGamesPlayed,99,99,1840
ConsecutiveGamesPlayed,6,90,2389
GamesWInt,0,1,2389
GamesWSack,0,3,2389
ConsecutiveGamesPlayed,83,83,3574
ConsecutiveGamesPlayed,67,67,5440
GamesWith100YardsReceiving,0,1,5440
GamesWRecTD,0,1,5440
GamesWRushTD,0,1,5440
ConsecutiveGamesPlayed,7,41,6024
GamesWSack,0,2,6024
ConsecutiveGamesPlayed,15,36,2151
GamesWith100YardsReceiving,0,1,2151
GamesWRecTD,0,2,2151
GamesWRushTD,0,1,2151
ConsecutiveGamesPlayed,3,55,2640
GamesWInt,0,1,2640
GamesWSack,0,4,2640
ConsecutiveGamesPlayed,4,39,5446
GamesWSack,0,2,5446
ConsecutiveGamesPlayed,51,51,7377
GamesWith100YardsReceiving,0,1,7377
GamesWRecTD,1,2,7377
ConsecutiveGamesPlayed,29,34,2334
GamesWInt,0,2,2334
ConsecutiveGamesPlayed,15,15,8546
GamesWPassTD,4,7,8546
ConsecutivePassesNoInt,10,108,8546
ConsecutiveCompletions,2,14,8546
GamesWNoInt,0,3,8546
ConsecutiveGamesPlayed,34,34,8448
GamesWInt,0,2,8448
GamesWSack,0,2,8448
ConsecutiveGamesPlayed,34,34,8491
GamesWInt,0,1,8491
GamesWSack,0,1,8491
ConsecutiveGamesPlayed,17,64,3311
GamesWSack,0,1,3311
ConsecutiveGamesPlayed,0,48,2047
ConsecutiveGamesPlayed,0,12,5418
GamesWInt,0,1,5418
GamesWSack,0,1,5418
ConsecutiveGamesPlayed,53,53,5697
GamesWInt,0,1,5697
GamesWSack,0,1,5697
ConsecutiveGamesPlayed,17,17,10135
GamesWSack,0,1,10135
ConsecutiveGamesPlayed,17,17,10046
ConsecutiveGamesPlayed,17,17,9920
ConsecutiveGamesPlayed,0,16,10143
ConsecutiveGamesPlayed,0,5,9886
ConsecutiveGamesPlayed,0,5,9923
ConsecutiveGamesPlayed,0,6,9605
GamesWPassTD,0,3,9605
ConsecutivePassesNoInt,18,46,9605
ConsecutiveCompletions,1,6,9605
GamesWNoInt,0,1,9605
ConsecutiveGamesPlayed,34,34,8445
GamesWith100YardsRushing,1,2,8445
GamesWRecTD,0,1,8445
GamesWRushTD,0,2,8445
ConsecutiveGamesPlayed,19,36,5501
ConsecutiveGamesPlayed,18,34,6025
ConsecutiveGamesPlayed,42,42,2256
GamesWInt,0,1,2256
GamesWSack,0,3,2256
ConsecutiveGamesPlayed,32,34,5409
GamesWSack,0,1,5409
ConsecutiveGamesPlayed,25,26,5424
GamesWSack,0,1,5424
ConsecutiveGamesPlayed,26,61,2787
GamesWSack,0,3,2787
ConsecutiveGamesPlayed,0,10,2630
ConsecutiveGamesPlayed,99,99,2414
GamesWith100YardsReceiving,0,1,2414
GamesWRecTD,0,1,2414
ConsecutiveGamesPlayed,19,37,6157
GamesWSack,0,1,6157
ConsecutiveGamesPlayed,51,51,3285
GamesWith100YardsReceiving,0,1,3285
GamesWRecTD,2,2,3285
ConsecutiveGamesPlayed,6,41,7095
GamesWith100YardsReceiving,0,1,7095
GamesWRecTD,1,3,7095
GamesWRushTD,0,1,7095
ConsecutiveGamesPlayed,99,99,2114
GamesWRushTD,0,1,2114
ConsecutiveGamesPlayed,83,83,3342
GamesWSack,0,1,3342
ConsecutiveGamesPlayed,5,16,8479
ConsecutiveGamesPlayed,9,24,8519
GamesWInt,0,1,8519
GamesWSack,0,1,8519
ConsecutiveGamesPlayed,34,34,8439
GamesWSack,0,1,8439
ConsecutiveGamesPlayed,34,34,8416
GamesWSack,0,1,8416
ConsecutiveGamesPlayed,34,34,8498
GamesWInt,0,1,8498
GamesWSack,0,3,8498
ConsecutiveGamesPlayed,17,17,10130
GamesWInt,0,1,10130
ConsecutiveGamesPlayed,17,17,9829
ConsecutiveGamesPlayed,17,17,9603
GamesWPassTD,2,4,9603
ConsecutivePassesNoInt,32,163,9603
ConsecutiveCompletions,3,9,9603
GamesWNoInt,1,5,9603
ConsecutiveGamesPlayed,2,7,10219
GamesWSack,0,1,10219
ConsecutiveGamesPlayed,0,5,9845
ConsecutiveGamesPlayed,17,17,9731
ConsecutiveGamesPlayed,0,5,9880
ConsecutiveGamesPlayed,17,17,9713
GamesWRecTD,0,1,9713
ConsecutiveGamesPlayed,0,67,2147
GamesWInt,0,2,2147
GamesWSack,0,1,2147
ConsecutiveGamesPlayed,1,49,2523
ConsecutiveGamesPlayed,99,99,2781
ConsecutiveFGMade,2,21,2781
ConsecutiveGamesPlayed,0,5,3525
ConsecutiveGamesPlayed,18,34,5548
ConsecutiveGamesPlayed,67,67,5663
GamesWInt,0,1,5663
ConsecutiveGamesPlayed,34,34,7058
GamesWSack,0,1,7058
ConsecutiveGamesPlayed,0,5,9619
ConsecutiveGamesPlayed,17,17,9630
GamesWRushTD,1,1,9630
ConsecutiveGamesPlayed,17,17,9717
GamesWRecTD,1,1,9717
ConsecutiveGamesPlayed,99,99,1817
GamesWInt,0,1,1817
GamesWSack,0,2,1817
ConsecutiveGamesPlayed,1,64,1825
GamesWInt,0,2,1825
GamesWSack,0,3,1825
ConsecutiveGamesPlayed,25,41,5669
GamesWPassTD,14,17,5669
ConsecutivePassesNoInt,38,196,5669
ConsecutiveCompletions,5,16,5669
GamesWith300Yards,1,5,5669
GamesWNoInt,1,8,5669
ConsecutiveGamesPlayed,17,41,5624
GamesWith100YardsRushing,1,1,5624
GamesWRecTD,2,2,5624
GamesWRushTD,0,5,5624
ConsecutiveGamesPlayed,67,67,5518
GamesWInt,0,1,5518
GamesWSack,0,2,5518
ConsecutiveGamesPlayed,51,51,5605
ConsecutiveGamesPlayed,29,29,6114
GamesWInt,0,1,6114
ConsecutiveGamesPlayed,3,35,7263
GamesWInt,0,3,7263
ConsecutiveGamesPlayed,0,77,2323
GamesWSack,0,1,2323
ConsecutiveGamesPlayed,0,46,2067
GamesWith100YardsReceiving,0,2,2067
GamesWRecTD,0,2,2067
GamesWRushTD,0,1,2067
ConsecutiveGamesPlayed,23,71,1857
GamesWSack,0,7,1857
ConsecutiveGamesPlayed,18,48,6144
GamesWith100YardsReceiving,0,1,6144
GamesWRecTD,1,3,6144
GamesWRushTD,0,1,6144
ConsecutiveGamesPlayed,17,17,8658
GamesWRecTD,0,1,8658
ConsecutiveGamesPlayed,26,26,8468
ConsecutiveGamesPlayed,0,5,8547
GamesWPassTD,0,2,8547
ConsecutivePassesNoInt,7,45,8547
ConsecutiveCompletions,1,3,8547
GamesWNoInt,0,1,8547
ConsecutiveGamesPlayed,24,44,2559
GamesWInt,1,1,2559
GamesWSack,0,1,2559
ConsecutiveGamesPlayed,22,74,2026
GamesWith100YardsRushing,0,1,2026
GamesWRecTD,0,1,2026
GamesWRushTD,1,4,2026
ConsecutiveGamesPlayed,19,33,3498
GamesWInt,0,1,3498
GamesWSack,0,2,3498
ConsecutiveGamesPlayed,17,17,10034
GamesWSack,0,2,10034
ConsecutiveGamesPlayed,0,16,9948
GamesWSack,0,1,9948
ConsecutiveGamesPlayed,17,17,9830
ConsecutiveGamesPlayed,1,5,9711
GamesWith100YardsReceiving,0,1,9711
GamesWRecTD,0,2,9711
ConsecutiveGamesPlayed,28,30,3314
ConsecutiveGamesPlayed,7,21,1904
GamesWInt,0,1,1904
GamesWSack,1,2,1904
ConsecutiveGamesPlayed,24,34,1884
ConsecutiveGamesPlayed,0,22,1989
GamesWPassTD,0,8,1989
ConsecutivePassesNoInt,9,145,1989
ConsecutiveCompletions,0,22,1989
GamesWith300Yards,0,1,1989
GamesWNoInt,0,5,1989
ConsecutiveGamesPlayed,0,33,2060
ConsecutiveGamesPlayed,3,26,2110
GamesWRushTD,0,1,2110
ConsecutiveGamesPlayed,31,66,2998
ConsecutiveFGMade,5,5,2998
ConsecutiveGamesPlayed,2,44,3418
GamesWith100YardsReceiving,0,1,3418
GamesWRecTD,2,2,3418
GamesWRushTD,0,1,3418
ConsecutiveGamesPlayed,0,22,6116
ConsecutiveGamesPlayed,45,45,1839
GamesWSack,2,14,1839
ConsecutiveGamesPlayed,34,37,1847
GamesWSack,1,5,1847
ConsecutiveGamesPlayed,62,62,3428
ConsecutiveGamesPlayed,17,61,3286
GamesWSack,0,3,3286
ConsecutiveGamesPlayed,1,32,5708
GamesWith100YardsReceiving,0,1,5708
GamesWRecTD,0,2,5708
GamesWRushTD,0,1,5708
ConsecutiveGamesPlayed,67,67,5334
ConsecutiveFGMade,1,24,5334
ConsecutiveGamesPlayed,0,11,7242
GamesWPassTD,0,7,7242
ConsecutivePassesNoInt,17,101,7242
ConsecutiveCompletions,0,12,7242
GamesWith300Yards,0,1,7242
GamesWNoInt,0,4,7242
ConsecutiveGamesPlayed,51,51,7351
GamesWith100YardsRushing,0,1,7351
GamesWRushTD,4,4,7351
ConsecutiveGamesPlayed,7,43,3593
GamesWith100YardsReceiving,0,1,3593
GamesWRecTD,0,3,3593
GamesWRushTD,0,1,3593
ConsecutiveGamesPlayed,46,46,1943
GamesWith100YardsReceiving,0,2,1943
GamesWRecTD,0,5,1943
GamesWRushTD,0,2,1943
ConsecutiveGamesPlayed,34,34,8390
GamesWInt,0,1,8390
GamesWSack,0,1,8390
ConsecutiveGamesPlayed,67,67,5984
GamesWInt,0,1,5984
GamesWSack,0,3,5984
ConsecutiveGamesPlayed,0,33,8396
GamesWSack,0,1,8396
ConsecutiveGamesPlayed,34,34,8463
ConsecutiveGamesPlayed,3,29,8520
GamesWInt,0,1,8520
GamesWSack,0,3,8520
ConsecutiveGamesPlayed,18,18,8488
GamesWSack,0,1,8488
ConsecutiveGamesPlayed,0,5,8451
ConsecutiveGamesPlayed,34,34,8487
GamesWSack,0,1,8487
ConsecutiveGamesPlayed,7,7,8576
ConsecutiveGamesPlayed,47,47,2024
GamesWSack,0,1,2024
ConsecutiveGamesPlayed,7,23,8358
ConsecutiveGamesPlayed,24,36,6076
ConsecutiveGamesPlayed,67,67,5488
GamesWSack,0,2,5488
ConsecutiveGamesPlayed,99,99,2278
ConsecutiveFGMade,0,2,2278
ConsecutiveGamesPlayed,3,54,1854
GamesWith100YardsRushing,1,3,1854
GamesWRecTD,0,2,1854
GamesWRushTD,2,3,1854
ConsecutiveGamesPlayed,17,17,9710
GamesWith100YardsReceiving,0,1,9710
GamesWRecTD,0,2,9710
ConsecutiveGamesPlayed,17,17,9644
ConsecutiveGamesPlayed,2,12,9696
GamesWRushTD,0,1,9696
ConsecutiveGamesPlayed,0,5,9835
ConsecutiveGamesPlayed,5,8,9951
ConsecutiveGamesPlayed,0,5,9881
ConsecutiveGamesPlayed,3,5,9718
GamesWRecTD,0,1,9718
ConsecutiveGamesPlayed,45,45,3625
ConsecutiveGamesPlayed,67,67,5709
GamesWInt,0,1,5709
GamesWSack,0,2,5709
ConsecutiveGamesPlayed,17,17,9601
GamesWPassTD,0,9,9601
ConsecutivePassesNoInt,22,56,9601
ConsecutiveCompletions,1,8,9601
GamesWith300Yards,0,1,9601
GamesWNoInt,1,1,9601
ConsecutiveGamesPlayed,0,6,10048
ConsecutiveGamesPlayed,4,47,2366
GamesWRecTD,0,1,2366
ConsecutiveGamesPlayed,17,17,8607
ConsecutiveGamesPlayed,0,5,9608
ConsecutiveGamesPlayed,0,5,9716
ConsecutiveGamesPlayed,0,8,9788
ConsecutiveGamesPlayed,6,6,9790
ConsecutiveGamesPlayed,0,5,9834
ConsecutiveGamesPlayed,0,5,10179
ConsecutiveGamesPlayed,29,69,1886
ConsecutiveGamesPlayed,23,23,3626
GamesWPassTD,1,11,3626
ConsecutivePassesNoInt,47,310,3626
ConsecutiveCompletions,0,19,3626
GamesWith300Yards,0,3,3626
GamesWNoInt,1,8,3626
ConsecutiveGamesPlayed,6,35,3618
GamesWSack,0,2,3618
ConsecutiveGamesPlayed,0,81,1868
GamesWInt,0,1,1868
GamesWSack,0,5,1868
ConsecutiveGamesPlayed,9,23,5713
GamesWInt,0,1,5713
GamesWSack,0,3,5713
ConsecutiveGamesPlayed,1,32,6035
GamesWSack,0,1,6035
ConsecutiveGamesPlayed,0,49,3398
ConsecutiveGamesPlayed,0,37,1952
ConsecutiveGamesPlayed,62,62,1809
GamesWith100YardsRushing,0,6,1809
GamesWRecTD,0,1,1809
GamesWRushTD,0,9,1809
ConsecutiveGamesPlayed,99,99,1977
ConsecutiveFGMade,1,25,1977
ConsecutiveGamesPlayed,23,43,3622
GamesWith100YardsReceiving,0,1,3622
GamesWith100YardsRushing,0,4,3622
GamesWRecTD,0,1,3622
GamesWRushTD,1,5,3622
ConsecutiveGamesPlayed,81,81,3569
GamesWRecTD,0,1,3569
ConsecutiveGamesPlayed,17,17,8652
GamesWRecTD,0,2,8652
GamesWRushTD,0,1,8652
ConsecutiveGamesPlayed,65,65,5397
GamesWInt,0,2,5397
ConsecutiveGamesPlayed,17,17,3410
GamesWSack,2,2,3410
ConsecutiveGamesPlayed,83,83,3508
GamesWSack,0,6,3508
ConsecutiveGamesPlayed,55,55,1988
GamesWith100YardsReceiving,0,3,1988
GamesWRecTD,1,5,1988
GamesWRushTD,0,1,1988
ConsecutiveGamesPlayed,17,17,10037
GamesWSack,0,1,10037
ConsecutiveGamesPlayed,17,17,9787
GamesWRecTD,0,1,9787
ConsecutiveGamesPlayed,3,12,10153
GamesWInt,0,1,10153
ConsecutiveGamesPlayed,17,17,9837
ConsecutiveGamesPlayed,17,17,9741
GamesWRecTD,0,1,9741
ConsecutiveGamesPlayed,30,46,3396
GamesWInt,0,2,3396
GamesWSack,0,1,3396
ConsecutiveGamesPlayed,0,24,5651
ConsecutiveGamesPlayed,17,17,10137
ConsecutiveGamesPlayed,99,99,2130
ConsecutiveGamesPlayed,78,78,2435
GamesWith100YardsReceiving,0,1,2435
GamesWRecTD,0,3,2435
GamesWRushTD,0,1,2435
ConsecutiveGamesPlayed,0,37,2254
ConsecutiveGamesPlayed,35,35,3477
GamesWSack,0,1,3477
ConsecutiveGamesPlayed,0,36,2246
ConsecutiveGamesPlayed,1,19,2614
GamesWInt,0,1,2614
GamesWSack,0,1,2614
ConsecutiveGamesPlayed,99,99,2862
ConsecutiveFGMade,2,2,2862
ConsecutiveGamesPlayed,8,35,7062
ConsecutiveGamesPlayed,2,20,7257
GamesWInt,0,1,7257
GamesWSack,2,4,7257
ConsecutiveGamesPlayed,51,51,7289
ConsecutiveFGMade,0,12,7289
ConsecutiveGamesPlayed,0,34,7320
ConsecutiveGamesPlayed,0,5,7249
GamesWPassTD,0,3,7249
ConsecutivePassesNoInt,36,128,7249
ConsecutiveCompletions,4,6,7249
GamesWNoInt,0,2,7249
ConsecutiveGamesPlayed,67,67,5599
GamesWInt,0,2,5599
ConsecutiveGamesPlayed,32,32,8414
GamesWSack,0,2,8414
ConsecutiveGamesPlayed,34,34,8610
ConsecutiveGamesPlayed,34,34,8494
GamesWInt,0,1,8494
GamesWSack,0,3,8494
ConsecutiveGamesPlayed,22,22,8563
GamesWith100YardsRushing,0,1,8563
GamesWRecTD,0,1,8563
GamesWRushTD,0,3,8563
ConsecutiveGamesPlayed,34,34,8629
