PlayerID,Leadership,Work Ethic,Competitiveness,Team Player,Sportsmanship,Social Disposition,Money,Security,Loyalty,Winning,Playing Time,Close To Home,Market Size,Morale
2292,68,35,61,99,67,65,73,47,40,49,83,43,31,81
2293,38,68,53,3,1,12,74,48,34,68,90,46,55,89
2294,67,70,63,39,92,78,80,31,43,64,91,31,30,40
2297,4,67,67,16,18,3,71,43,32,47,91,38,43,35
2298,13,61,52,29,8,29,95,43,43,51,81,37,68,81
2299,99,30,49,100,38,61,85,30,33,52,73,48,52,100
2300,31,72,97,7,79,90,96,30,48,68,70,41,65,88
2301,69,35,52,81,49,56,91,30,30,42,70,36,39,17
2302,54,81,87,41,77,74,74,34,48,40,88,45,68,100
2303,2,31,56,24,4,21,86,40,41,37,70,42,63,71
2304,47,58,67,30,69,61,78,47,37,68,78,42,36,68
2306,49,97,74,63,69,92,86,40,42,41,80,33,45,89
2307,27,35,55,25,39,33,84,30,30,32,73,39,49,71
2308,78,65,79,92,68,95,92,42,32,41,85,31,55,33
2309,3,55,62,29,37,40,83,30,45,63,89,43,47,100
2311,22,82,87,15,91,75,96,44,35,38,95,42,64,55
2312,42,42,70,45,61,60,74,48,33,36,78,39,51,12
2313,74,47,70,65,61,32,88,40,41,32,95,49,39,16
2314,13,87,63,6,63,61,77,30,35,36,76,30,56,44
2315,13,94,87,12,92,61,85,48,45,51,70,33,65,21
2316,9,92,58,15,61,67,99,45,44,33,71,33,49,55
2317,65,69,73,47,81,85,72,50,32,53,100,41,33,31
2318,99,66,54,68,53,43,75,38,39,52,78,50,61,98
2319,58,70,43,30,32,54,77,31,39,32,72,32,66,50
2320,49,83,64,56,82,82,86,31,37,53,100,34,64,7
2322,97,66,97,65,81,100,73,34,43,43,73,40,70,100
2323,23,53,70,13,17,9,80,47,39,57,71,44,38,55
2324,38,41,46,4,25,9,80,30,42,68,92,49,33,75
2325,34,50,61,10,21,37,92,49,45,58,83,36,47,42
2326,98,90,65,90,82,99,94,35,43,46,74,46,40,1
2327,11,34,57,8,14,34,99,36,39,47,99,50,39,77
2328,63,70,43,42,70,35,76,35,36,56,78,36,46,63
2329,28,52,66,33,4,34,83,36,48,32,90,30,30,90
2330,28,66,91,23,76,97,91,45,38,47,83,42,32,79
2331,80,92,63,89,68,70,98,48,30,68,94,46,46,37
2332,51,67,90,40,80,71,97,42,37,41,92,32,48,100
2333,63,48,62,69,56,55,74,47,33,66,90,44,37,11
2334,7,62,85,8,78,74,75,50,46,62,87,38,32,84
2335,45,74,91,59,80,75,88,35,47,61,83,34,58,87
2336,45,63,78,56,60,81,80,39,41,69,82,32,33,90
2337,93,66,64,72,96,81,78,40,49,49,70,39,52,100
2338,65,98,96,65,72,73,100,50,33,55,83,33,54,74
2339,85,53,37,76,41,68,87,42,41,49,94,35,44,54
2340,94,55,66,73,58,55,99,32,41,45,78,33,47,81
2341,60,87,80,42,77,86,97,49,43,49,96,50,58,71
2342,40,100,74,34,63,68,74,43,39,58,77,38,34,27
2343,66,88,95,41,87,74,96,30,47,49,96,48,37,83
2344,41,86,85,39,90,83,95,50,42,63,85,31,41,52
2345,50,50,33,51,63,34,83,46,50,46,98,41,51,84
2346,78,60,62,86,68,69,82,35,42,64,76,39,63,87
2347,4,91,95,9,82,95,92,36,48,67,71,30,32,78
2349,42,100,82,62,95,65,70,32,45,48,92,40,34,89
2350,33,52,35,70,36,52,80,38,32,32,71,45,37,60
2351,85,33,39,80,66,58,87,31,41,36,96,44,32,80
2352,87,91,87,61,98,87,89,42,37,59,91,40,61,79
2353,93,95,100,100,85,67,98,36,46,50,100,41,46,1
2354,59,36,55,59,63,42,79,50,46,38,79,44,64,60
2355,64,32,58,90,64,65,73,32,35,64,74,31,69,100
2358,37,80,73,65,68,97,98,34,49,55,98,39,67,51
2359,30,75,97,62,62,75,82,35,48,61,82,38,36,66
2360,75,86,68,91,90,77,77,41,45,57,75,33,61,83
2361,41,56,44,56,32,56,72,47,49,61,70,44,66,77
2362,20,70,41,22,24,25,85,37,34,65,83,47,48,100
2364,94,79,98,97,81,73,86,48,50,48,92,33,52,73
2365,22,82,78,6,68,83,70,33,40,57,98,45,49,23
2366,87,89,99,93,94,77,82,43,50,42,95,35,47,36
2367,53,77,90,63,78,87,89,49,44,42,81,40,62,52
2368,7,81,67,15,92,96,78,35,46,41,78,34,66,64
2369,30,66,68,14,61,93,82,34,50,30,78,44,52,67
2370,14,96,79,14,79,63,81,49,43,70,91,33,55,97
2371,33,42,50,68,56,43,85,49,46,37,72,42,37,100
2372,8,63,69,38,94,79,99,45,32,39,81,39,41,100
2373,49,53,50,59,48,59,81,40,45,30,77,50,61,41
2374,11,77,95,26,91,76,88,40,48,44,72,38,42,90
2375,33,28,30,56,41,45,86,40,47,66,92,46,62,47
2376,93,60,62,67,83,69,84,46,40,49,88,45,40,47
2377,92,53,33,100,42,55,73,38,32,35,73,50,42,21
2378,80,84,68,69,94,88,89,43,39,63,85,38,48,100
2379,38,39,38,46,36,41,73,31,41,48,74,40,48,36
2380,42,63,52,63,68,53,75,48,42,42,95,39,38,100
2381,13,82,73,9,96,68,74,30,36,39,90,33,53,74
2382,48,100,69,39,93,61,81,45,46,33,73,39,42,41
2383,52,49,45,51,40,41,86,41,31,34,75,43,33,1
2385,46,57,40,50,65,32,98,43,44,36,88,35,39,45
2386,24,100,100,41,72,89,70,45,41,49,71,40,37,31
2387,52,71,88,49,94,85,91,43,33,63,74,42,56,94
2389,47,79,74,67,98,79,85,30,48,64,85,36,34,87
2390,73,59,70,66,47,62,91,42,50,65,95,32,66,45
2391,66,48,30,74,70,70,93,33,39,43,81,41,67,86
2392,49,54,55,48,58,43,80,50,50,56,79,36,44,88
2393,76,67,61,77,76,89,98,38,31,31,76,30,52,30
2394,1,80,72,34,68,83,94,38,48,61,70,30,38,100
2395,5,89,70,27,84,70,80,31,33,55,99,38,41,100
2396,43,62,86,65,92,65,81,47,34,69,93,49,64,93
2398,92,61,78,76,82,69,83,48,43,43,91,43,32,95
2400,77,61,55,64,41,70,79,47,31,53,86,33,42,39
2401,12,66,65,31,78,85,73,30,31,32,87,30,50,90
2402,89,93,64,95,100,88,98,39,46,61,96,47,70,72
2403,88,66,31,77,43,39,75,44,46,57,86,46,40,25
2404,13,96,96,5,91,93,90,34,43,68,73,50,41,92
2405,11,71,92,15,77,73,95,45,43,65,80,48,58,30
2406,44,74,68,36,81,75,79,47,35,36,77,33,67,97
2407,37,98,92,43,79,100,81,32,45,42,81,47,34,52
2408,51,76,71,36,100,66,75,49,36,44,94,49,32,84
2409,8,86,97,40,72,97,84,49,33,56,85,33,30,2
2410,25,64,44,27,14,24,87,44,37,50,75,39,51,63
2411,88,85,65,67,85,78,98,37,39,45,85,46,51,75
2412,2,51,49,33,10,5,71,47,34,30,97,37,34,29
2413,59,72,64,57,69,95,93,30,31,40,86,40,62,21
2414,92,82,68,100,82,85,85,42,39,59,81,47,47,79
2415,62,89,78,75,73,67,82,30,35,42,93,50,33,84
2416,29,54,60,57,34,43,84,50,46,40,99,48,42,84
2417,37,65,66,34,72,62,85,35,31,41,80,47,59,100
2418,35,69,41,2,38,14,74,45,47,54,85,32,52,100
2419,93,68,70,60,66,97,86,48,38,62,72,46,30,69
2420,34,64,99,61,90,70,93,46,40,45,91,34,66,92
2421,29,98,89,8,85,75,86,31,45,32,85,31,30,72
2422,53,81,87,48,65,98,80,33,47,67,75,48,66,75
2424,64,83,84,53,87,93,86,32,42,69,78,32,40,56
2431,92,39,31,99,52,41,79,34,39,47,84,43,66,66
2432,63,74,90,30,77,84,93,45,44,53,88,44,49,93
2433,54,67,48,41,63,59,87,42,30,39,76,39,51,92
2434,66,46,46,42,67,47,84,40,46,46,100,47,47,50
2435,61,61,66,85,100,75,82,31,42,62,78,46,32,84
2436,38,49,43,8,22,11,100,41,46,32,75,37,69,34
2437,48,82,63,57,79,84,92,44,35,54,99,44,59,82
2438,66,75,96,52,99,94,73,33,39,39,99,34,56,60
2439,81,80,80,72,62,67,88,31,42,60,76,30,68,40
2440,94,54,35,61,50,42,79,35,30,53,100,30,48,32
2441,34,39,53,34,25,28,97,35,49,63,74,41,49,99
2442,57,66,60,53,63,66,100,30,39,30,72,47,64,79
2443,40,34,59,53,63,53,80,31,43,43,99,30,68,100
2444,92,62,66,91,35,32,85,43,46,59,81,39,60,1
2445,97,65,69,75,59,66,70,39,38,30,91,45,57,100
2446,28,58,89,43,87,64,94,30,32,42,77,30,35,98
2447,58,49,56,38,51,46,72,43,32,58,87,41,70,92
2448,47,71,97,47,85,81,83,46,44,38,95,33,49,89
2450,17,73,79,25,86,86,90,31,44,68,78,38,39,100
2451,3,65,68,18,85,84,81,42,50,61,77,41,67,87
2452,58,83,72,49,64,72,85,33,37,44,84,39,34,59
2453,36,67,75,30,75,96,96,45,42,67,85,42,31,34
2455,17,94,97,6,82,89,79,46,47,38,84,36,33,29
2456,69,97,62,64,76,88,84,36,36,50,78,34,50,51
2457,24,64,54,22,5,26,73,48,40,70,72,34,66,55
2458,23,78,80,26,87,69,95,46,33,64,91,31,62,62
2460,32,92,95,34,60,74,84,40,33,44,90,45,51,97
2461,17,52,31,40,21,30,79,37,32,33,76,47,64,52
2462,73,98,62,66,98,72,77,49,47,47,75,33,54,100
2463,61,65,30,35,32,56,70,50,35,47,98,43,39,94
2464,37,36,52,40,2,15,84,48,46,57,72,50,52,93
2465,30,87,89,38,83,61,99,33,34,39,87,31,56,100
2466,34,65,70,46,42,31,89,40,50,56,72,36,34,70
2467,36,37,56,59,31,60,91,37,35,31,91,30,36,24
2468,52,66,91,44,62,76,94,33,36,56,73,39,70,96
2469,87,93,99,78,72,70,94,37,34,67,77,36,65,62
2470,78,34,59,84,40,65,89,43,31,31,92,32,41,100
2471,11,72,66,20,94,85,82,48,37,62,74,49,38,53
2472,97,96,79,95,80,61,82,35,31,62,79,48,66,26
2473,56,60,34,52,65,56,91,39,32,46,73,45,70,93
2474,39,38,66,38,36,10,71,40,45,57,79,48,37,64
2475,37,59,37,21,19,5,88,49,31,52,95,38,66,69
2476,9,44,50,3,11,28,75,30,37,33,88,50,33,37
2477,96,58,39,67,35,66,76,33,41,58,80,41,67,39
2478,45,74,62,68,86,96,93,41,36,42,87,35,62,99
2479,61,66,63,53,98,98,89,47,36,52,84,46,30,19
2480,31,73,65,21,65,73,73,31,42,67,86,36,44,34
2481,11,95,88,38,91,77,93,33,37,33,94,32,56,94
2482,18,34,38,25,38,5,79,41,49,42,94,31,32,73
2483,59,96,75,61,82,61,97,38,30,54,79,39,44,24
2485,58,99,93,31,84,90,84,47,40,68,76,45,52,87
2486,29,67,88,17,66,79,99,49,41,57,84,31,42,16
2487,33,84,72,11,73,84,78,37,39,33,84,31,41,22
2490,30,98,82,18,78,98,99,46,36,32,73,33,46,64
2495,95,67,69,90,53,63,94,45,38,36,90,37,65,67
2496,21,72,82,17,81,76,80,33,40,41,82,49,64,97
2497,59,90,64,57,75,88,86,42,38,43,77,34,38,81
2498,20,80,60,5,77,69,85,45,34,54,88,35,70,10
2499,16,82,66,16,78,98,76,30,33,52,91,39,42,70
2500,80,37,54,98,51,44,82,37,31,65,76,48,53,11
2501,55,55,52,69,67,35,82,50,45,54,81,30,59,64
2502,85,69,57,89,50,32,85,50,35,31,77,44,48,68
2503,71,42,50,63,71,45,98,48,36,57,84,32,55,83
2504,33,43,60,49,51,57,94,40,41,34,81,39,53,100
2505,94,48,44,82,63,48,87,32,41,47,92,47,32,90
2506,61,48,54,60,65,41,82,41,39,69,90,31,33,76
2507,18,67,54,40,38,10,98,39,33,60,72,42,64,1
2508,17,84,80,26,89,74,77,49,38,45,79,36,53,27
2509,53,92,73,54,78,88,70,45,48,51,87,35,67,55
2510,60,61,42,55,51,53,76,50,44,58,86,39,45,68
2511,50,96,75,66,96,81,77,39,49,30,86,31,58,81
2512,80,49,60,87,33,54,75,38,44,70,78,34,40,81
2513,20,65,57,21,33,3,99,32,40,66,100,35,51,90
2514,66,97,68,63,96,95,81,30,31,45,84,39,54,100
2515,68,92,90,70,61,68,94,39,34,58,71,46,33,51
2516,65,76,92,97,85,88,99,37,33,34,72,39,31,23
2517,46,59,38,70,53,38,84,39,33,62,75,37,54,21
2518,62,44,62,45,36,46,75,47,36,32,85,46,30,5
2520,71,60,53,64,56,44,70,46,36,34,90,50,40,71
2521,39,53,55,44,66,66,83,41,38,33,94,49,62,59
2522,37,79,92,30,61,69,100,46,38,51,71,48,40,53
2523,76,53,30,66,70,50,82,37,46,70,71,38,42,74
2525,3,66,56,3,1,36,77,44,39,40,96,47,44,33
2526,70,70,66,79,100,96,73,41,39,54,94,48,51,66
2527,32,92,60,31,88,69,74,44,46,59,91,35,56,60
2530,69,76,76,48,74,69,82,40,43,37,73,42,35,65
2531,59,61,73,43,77,98,89,44,30,58,97,43,65,78
2532,44,95,82,36,64,92,77,37,32,30,100,36,60,13
2533,15,93,64,29,77,98,70,49,30,55,80,36,62,71
2534,68,64,70,36,48,69,76,32,43,32,88,37,57,68
2535,27,43,34,33,2,2,100,46,35,31,100,46,30,100
2536,3,68,57,42,5,30,93,43,36,55,92,46,42,1
2537,62,84,63,39,74,92,88,45,49,40,77,41,45,74
2538,97,60,44,89,42,38,72,48,46,42,81,42,43,46
2539,17,96,68,28,98,76,77,43,44,38,82,31,64,78
2540,17,63,94,11,92,76,86,30,49,53,73,45,34,93
2541,38,32,67,7,35,12,75,48,44,55,90,40,44,44
2542,33,44,55,39,55,69,100,48,44,56,73,39,68,100
2543,47,73,69,52,86,60,73,48,34,66,86,41,37,31
2544,52,49,31,45,61,50,92,37,42,67,97,40,41,71
2545,18,58,45,37,31,17,97,45,49,37,73,47,45,100
2546,30,88,60,32,61,100,74,33,39,52,76,40,33,76
2547,95,68,87,87,72,95,98,39,49,64,98,35,31,65
2548,32,70,44,30,51,54,86,37,44,60,80,49,34,73
2549,88,59,53,100,68,65,72,44,32,50,89,34,59,28
2550,78,89,65,66,90,83,86,33,50,62,96,35,55,100
2551,3,69,100,11,84,67,84,45,50,59,78,33,56,91
2552,4,79,61,46,73,89,95,36,45,38,76,34,54,37
2553,75,60,45,100,54,65,84,42,40,67,76,30,62,69
2555,99,42,35,98,58,59,100,39,40,51,86,32,45,36
2556,26,89,78,16,91,71,85,30,49,58,91,30,43,31
2558,59,86,92,61,80,85,85,48,50,57,86,35,40,92
2559,14,55,47,22,28,34,73,32,33,34,74,38,38,100
2560,90,69,78,70,98,99,89,36,42,63,86,39,31,22
2561,84,38,39,80,35,47,75,41,48,45,85,46,60,88
2562,35,73,45,28,31,23,70,49,43,45,89,33,44,60
2563,63,92,97,70,85,72,91,32,46,55,70,37,48,12
2564,35,36,66,25,23,40,70,30,41,30,97,40,48,35
2565,46,39,50,53,64,52,71,37,49,62,73,42,68,80
2566,69,93,84,67,78,93,81,46,32,57,83,33,52,60
2567,62,65,67,96,80,79,76,34,33,68,79,38,37,26
2568,1,41,35,11,37,39,74,44,32,31,83,45,66,55
2570,49,44,54,41,64,38,79,46,48,52,72,39,70,35
2571,25,47,42,21,32,34,82,30,39,33,71,43,38,45
2572,14,50,35,6,15,27,72,42,35,37,98,33,58,88
2573,78,66,74,91,68,62,91,35,31,64,71,41,62,17
2574,67,92,85,36,88,90,76,39,36,48,94,42,38,99
2575,66,38,55,37,46,58,92,30,47,55,98,50,57,53
2586,27,64,61,8,34,15,92,35,46,58,76,34,36,55
2587,38,97,73,40,83,85,91,47,44,65,93,50,36,44
2589,31,56,50,28,31,23,100,48,32,42,90,37,55,10
2590,49,51,51,58,57,59,95,49,34,69,96,34,64,49
2591,1,64,91,3,60,96,80,39,40,38,93,48,35,93
2592,15,84,85,33,90,82,83,49,47,31,76,34,48,97
2593,56,69,56,52,45,61,82,32,37,43,91,32,56,100
2594,33,85,92,48,75,77,97,36,34,59,79,48,60,29
2595,65,32,53,95,38,58,89,41,42,58,84,49,61,94
2596,65,54,34,34,50,72,76,36,50,69,86,34,56,71
2598,41,37,31,43,40,56,86,43,44,57,73,46,41,100
2599,61,33,69,71,52,34,90,44,32,59,84,45,30,77
2600,33,79,61,36,89,80,96,33,32,40,89,46,62,57
2601,70,71,100,70,96,86,79,38,38,66,85,30,41,49
2603,32,82,87,30,81,95,77,34,44,42,79,49,54,17
2604,79,56,42,97,60,39,100,30,39,48,80,34,63,100
2605,69,61,60,61,64,70,76,30,42,41,71,49,46,84
2606,36,94,80,56,65,88,93,33,46,40,76,32,41,100
2607,24,62,60,19,34,5,72,35,33,53,80,39,69,63
2608,55,59,53,61,56,52,96,49,37,54,70,33,48,44
2611,6,65,36,32,36,32,90,41,41,62,81,50,49,83
2612,60,79,94,35,93,78,75,30,35,48,70,50,49,51
2613,81,74,76,93,69,89,81,44,33,44,86,32,43,78
2614,33,58,45,37,9,28,78,39,37,51,86,33,65,81
2615,15,96,63,36,76,75,90,32,42,39,92,44,69,83
2616,65,46,47,53,55,65,77,40,32,61,86,30,64,34
2617,77,80,98,61,88,77,81,37,42,69,71,34,63,49
2618,37,69,31,34,59,67,83,45,32,45,80,45,38,62
2619,81,67,62,74,99,70,94,46,38,61,74,43,43,92
2620,38,33,49,15,9,31,98,33,41,43,82,37,55,78
2621,95,67,54,79,47,64,99,44,39,54,85,48,50,81
2622,66,59,56,44,54,62,75,42,33,55,81,50,36,36
2623,33,41,35,13,26,13,100,30,35,39,96,44,65,73
2624,3,63,81,28,79,87,72,36,31,63,87,48,66,100
2625,22,81,68,7,74,67,97,45,47,60,73,41,45,89
2626,70,86,80,68,91,96,72,37,32,66,81,46,60,83
2627,58,61,94,71,73,75,83,45,44,56,71,45,52,95
2628,20,90,66,19,73,65,70,35,41,30,87,31,51,50
2629,63,52,31,49,31,40,77,35,32,69,85,32,39,98
2630,56,63,45,44,67,47,80,36,41,46,73,50,59,55
2631,53,49,52,45,68,61,90,39,45,45,83,44,49,55
2632,40,70,67,69,83,96,91,37,47,68,77,34,55,56
2633,98,54,65,84,39,39,74,32,35,45,92,38,61,68
2634,65,88,91,40,79,100,82,40,33,44,83,42,65,92
2635,45,91,85,56,68,71,78,30,49,31,84,36,65,3
2636,51,97,96,39,92,69,88,43,34,67,85,47,51,100
2637,66,68,41,66,52,61,95,47,33,34,97,41,60,100
2639,68,31,68,52,54,31,87,32,35,46,87,37,67,88
2640,43,72,68,39,69,55,84,50,43,57,89,37,34,100
2641,32,53,31,3,37,36,85,44,50,62,97,38,47,53
2647,32,78,80,42,96,98,93,42,47,40,82,38,67,87
2649,32,78,98,61,81,84,79,41,41,49,84,31,54,83
2652,53,75,94,59,96,65,97,49,46,69,91,44,63,92
2654,98,47,63,89,68,48,77,43,46,59,80,30,37,75
2655,100,77,71,100,66,86,94,48,38,64,84,32,48,95
2656,56,79,66,70,99,81,87,30,47,69,91,42,62,100
2658,73,40,61,96,63,44,75,31,46,31,84,44,44,53
2659,75,69,78,75,66,95,99,46,32,64,96,36,59,83
2660,98,92,97,69,63,95,99,42,31,34,87,46,40,56
2662,42,91,94,59,99,95,100,48,34,53,79,33,55,39
2663,39,92,74,46,86,86,90,45,41,34,72,33,38,68
2664,25,85,89,13,100,86,85,42,33,45,91,35,61,65
2669,47,75,98,49,60,62,90,43,33,58,75,42,65,90
2671,42,83,100,57,83,62,94,49,30,33,70,36,42,8
2672,7,79,73,12,100,67,83,36,47,31,77,44,57,21
2673,1,64,94,38,80,64,79,30,44,47,78,40,30,99
2674,88,56,44,99,61,61,97,43,40,36,91,32,38,86
2678,28,76,76,36,63,95,79,46,45,39,97,45,40,76
2679,80,96,94,82,61,94,88,30,31,49,98,39,70,92
2681,24,75,81,32,69,80,99,34,33,34,92,43,30,82
2682,31,32,65,9,31,17,89,36,36,65,72,46,52,82
2683,19,49,57,29,15,6,79,48,36,61,97,46,68,90
2684,11,72,88,39,68,74,86,43,34,43,94,46,31,8
2685,39,63,50,66,30,49,97,38,31,33,70,39,69,2
2689,32,79,62,68,64,87,78,50,41,37,86,46,57,1
2690,25,72,98,34,90,92,95,38,35,37,78,48,48,37
2692,38,97,76,37,94,98,75,43,33,57,83,37,44,9
2693,91,96,95,92,69,67,81,40,34,46,97,48,61,97
2694,68,66,40,75,31,40,94,40,36,60,81,46,35,60
2695,31,68,75,54,63,72,75,43,38,67,83,46,34,97
2698,3,96,90,3,72,100,76,30,30,57,71,50,31,70
2701,59,68,83,55,63,64,89,32,44,52,80,45,39,75
2703,38,99,75,43,96,70,84,48,31,41,83,39,36,71
2704,66,44,64,77,62,30,77,32,43,57,90,43,35,50
2705,45,31,47,68,64,50,83,50,36,67,73,30,61,100
2706,62,68,31,41,42,61,74,36,41,57,96,48,67,72
2707,37,42,37,57,46,40,74,41,34,40,77,34,68,100
2708,21,63,96,37,65,66,87,47,39,66,90,38,37,22
2710,53,78,79,58,61,93,97,34,35,44,87,38,41,67
2712,89,85,96,81,92,90,80,47,45,55,99,30,50,63
2714,43,70,49,40,47,32,75,31,31,47,99,41,65,10
2715,89,64,79,90,87,89,71,36,36,64,71,36,48,34
2716,57,80,97,56,72,80,95,41,45,36,89,42,47,99
2717,28,89,86,36,88,84,87,42,35,47,74,31,42,72
2718,28,65,53,14,20,37,71,36,40,59,93,46,34,65
2719,63,72,82,36,96,96,75,30,43,45,86,42,31,98
2720,68,38,48,43,47,39,78,40,30,48,80,49,64,70
2724,5,98,89,35,78,100,96,44,46,31,96,43,63,81
2726,57,45,34,40,49,55,72,37,50,42,76,49,41,83
2727,83,59,34,87,45,42,73,35,32,50,99,32,46,88
2729,83,40,40,79,35,63,90,32,38,67,91,38,41,85
2730,30,60,66,14,3,39,75,32,38,44,83,31,54,60
2731,21,61,81,19,81,100,75,34,45,65,89,34,43,67
2732,35,32,45,57,53,63,95,31,36,43,87,43,47,38
2735,93,62,58,71,43,32,89,50,36,62,84,43,64,60
2738,28,46,38,8,28,19,75,31,31,39,97,30,52,98
2739,39,62,39,29,20,11,70,32,31,37,79,30,57,77
2740,13,87,62,8,90,71,97,41,32,70,80,49,36,87
2746,17,61,71,11,84,95,96,33,50,46,80,35,53,55
2749,51,88,64,71,85,73,97,36,37,50,80,46,56,90
2750,86,50,34,82,53,59,90,35,40,40,83,34,30,98
2751,23,58,64,27,4,2,90,39,31,54,73,39,47,59
2752,84,63,40,85,66,44,70,47,33,51,98,44,48,62
2753,30,54,50,52,43,54,75,40,33,32,73,41,51,34
2755,34,49,68,69,39,44,72,39,36,64,82,46,42,74
2756,35,51,61,30,14,33,74,31,42,48,79,47,35,100
2757,67,61,68,80,50,63,78,50,40,70,75,31,57,57
2759,69,57,44,69,40,63,72,38,36,66,97,32,69,45
2760,7,75,61,6,67,83,96,43,49,39,85,49,46,100
2762,60,97,66,73,87,62,80,48,38,59,70,32,60,66
2763,67,59,56,47,31,62,99,46,41,46,83,39,59,75
2765,40,70,95,20,70,75,87,45,43,63,90,47,53,13
2766,67,73,68,82,75,76,90,38,45,58,81,46,66,99
2767,58,66,82,36,62,73,95,46,31,42,80,33,55,48
2768,32,56,33,53,52,47,74,38,30,42,73,49,60,5
2769,93,50,57,83,31,41,72,38,45,64,98,40,55,100
2770,67,59,52,50,60,48,77,49,40,37,79,39,70,85
2771,47,65,100,51,80,60,89,44,40,56,76,36,57,35
2773,58,65,60,48,73,100,76,41,34,66,74,37,42,67
2774,62,61,74,53,94,68,83,49,35,30,94,49,63,80
2777,32,73,69,37,80,93,70,37,42,39,84,42,65,1
2778,23,72,90,35,65,73,75,33,30,33,81,31,61,48
2779,9,80,87,7,83,67,98,35,34,44,84,49,44,96
2781,52,43,49,34,36,47,70,34,49,50,91,48,49,86
2783,9,49,69,18,7,2,72,36,39,59,76,39,67,100
2784,98,47,45,85,45,44,89,37,36,38,94,37,62,50
2785,63,46,57,82,53,34,89,32,31,47,76,42,69,37
2786,83,63,67,68,41,35,85,44,43,66,91,39,44,88
2787,46,39,51,62,38,70,75,35,48,67,82,40,53,72
2790,39,43,44,2,36,15,74,46,46,34,89,31,70,93
2803,56,56,53,41,59,60,93,33,36,55,86,30,38,88
2804,39,60,70,12,65,68,100,43,31,32,94,39,59,45
2806,12,68,84,39,88,94,84,44,36,43,92,37,30,74
2807,31,63,48,4,7,12,85,39,46,66,72,35,37,67
2817,96,64,54,84,41,36,84,36,46,55,75,32,55,79
2830,64,56,47,63,54,45,91,49,37,53,94,46,70,57
2831,23,55,56,23,24,20,72,41,33,66,100,36,36,35
2832,75,40,42,85,70,57,75,50,50,41,92,45,63,21
2834,41,50,36,71,51,38,81,49,34,56,89,34,67,65
2842,35,88,80,25,82,66,89,36,35,44,79,46,33,50
2846,68,69,98,33,93,87,92,43,45,36,99,31,66,1
2847,17,61,46,41,32,4,92,41,44,43,86,42,38,63
2848,65,94,94,70,78,76,95,39,41,52,90,50,65,49
2849,100,81,93,95,76,94,86,48,42,30,94,33,46,71
2851,100,57,42,89,36,63,93,32,39,57,90,37,33,84
2852,38,41,57,41,37,59,78,33,50,36,73,49,56,73
2853,53,81,77,51,88,76,76,41,32,36,70,39,33,55
2854,72,100,64,100,94,75,86,34,37,48,81,37,55,21
2857,70,37,66,80,35,68,93,45,44,60,91,38,39,83
2859,10,40,69,11,36,27,77,42,36,32,90,36,66,13
2860,93,41,38,70,62,60,91,50,39,47,75,40,47,70
2861,38,90,89,29,64,73,74,48,30,51,73,38,44,15
2862,61,92,73,40,67,69,95,47,49,42,81,38,59,37
2863,50,72,45,61,43,67,73,49,40,59,98,47,66,67
2864,52,87,90,32,77,71,80,41,48,67,80,33,50,1
2865,46,96,92,51,88,94,79,48,39,42,99,33,67,21
2866,63,40,52,52,53,52,70,50,49,54,88,44,33,67
2867,69,63,77,39,73,78,100,39,41,68,80,45,32,74
2868,32,30,66,1,6,5,99,44,48,48,88,50,33,31
2869,61,69,35,64,42,56,88,31,37,57,98,46,44,78
2870,89,51,38,96,66,69,83,37,34,67,92,42,65,40
2872,87,64,34,83,32,51,87,36,37,61,100,47,70,100
2873,4,36,40,39,31,2,88,46,41,35,78,48,41,84
2876,39,66,88,10,61,74,74,38,33,65,79,41,48,40
2881,62,70,41,60,38,43,95,48,31,63,72,30,44,86
2904,4,65,71,31,60,89,96,50,49,52,80,45,67,55
2909,80,40,64,60,70,59,89,36,31,35,95,38,66,89
2914,72,65,31,98,42,43,97,44,49,56,92,43,30,70
2917,51,94,99,59,70,99,100,34,31,47,78,33,41,87
2918,31,46,31,54,65,34,88,44,48,32,78,48,58,92
2919,50,60,94,52,100,65,84,32,31,38,75,31,66,100
2920,71,92,76,96,70,68,73,30,33,36,97,46,57,87
2921,40,58,42,36,50,34,81,38,47,60,70,33,54,93
2923,24,73,73,12,80,71,82,42,48,35,99,49,32,39
2924,95,62,66,97,39,52,84,48,39,34,80,44,68,85
2927,45,51,57,41,54,56,74,34,33,58,89,39,57,38
2928,71,98,67,81,87,100,85,47,32,44,96,45,53,57
2929,63,71,96,99,78,80,96,38,40,65,87,41,39,69
2930,8,79,79,5,64,73,80,31,39,56,90,33,40,38
2932,64,56,42,41,39,46,88,43,44,38,99,47,55,84
2933,61,50,47,64,47,30,99,46,45,31,76,50,46,32
2934,61,100,73,63,100,96,87,42,41,51,79,31,34,78
2935,16,97,63,7,100,67,87,49,50,42,75,35,35,87
2936,31,64,42,43,38,68,82,42,45,33,78,45,53,74
2937,63,63,78,33,99,60,97,41,47,54,96,43,53,82
2938,1,29,59,32,3,1,72,40,34,53,85,48,39,59
2939,85,79,84,69,100,80,77,41,44,44,93,37,59,76
2943,51,62,51,43,57,68,99,36,44,67,97,44,54,62
2960,82,99,77,93,89,72,87,44,32,45,91,32,41,82
2967,53,76,70,38,77,67,95,43,49,43,98,49,42,25
2971,16,87,87,2,80,77,98,40,35,58,95,44,54,79
