PlayerID,Jersey,FirstName,LastName,College,Age,Experience,Height,Weight,TeamID,DraftedBy,DraftRound,DraftPick,DraftSeason,isOffense,HallOfFame,Injury,InjuryLength,Salary,ContractYears,Position,Alt Position,Team,RetiredSeason,Franchise Tag,Tender Type,Awards,Strength,Agility,Arm,Speed,Hands,Intelligence,Accuracy,Run Blocking,Pass Blocking,Tackling,Endurance,Kick Distance,Kick Accuracy,Overall
2396,21,Eric,Wright,Missouri,29,3,73,183,14,14,23,10,1985,FALSE,FALSE,,,2905100,1,CB,CB,ATL,0,FALSE,None,,40,78,1,78,49,53,1,1,1,45,72,1,1,81
2398,47,Dextor,Clinkscale,South Carolina State,30,3,71,192,0,1,21,16,1985,FALSE,FALSE,,,0,0,SS,SS,N/A,0,FALSE,None,,49,74,1,74,59,42,1,1,1,67,85,1,1,71
2400,37,Bill,Bates,Tennessee,27,3,73,204,0,11,33,2,1985,FALSE,FALSE,,,0,0,SS,SS,N/A,0,FALSE,None,,52,70,1,64,56,48,1,1,1,54,82,1,1,69
2401,35,Alvin,Hall,Miami (OH),30,3,70,193,0,12,31,11,1985,FALSE,FALSE,,,0,0,CB,CB,N/A,0,FALSE,None,,43,79,1,71,60,51,1,1,1,42,71,1,1,80
2402,42,Willie,Tullis,Southern Miss,30,3,72,193,0,5,30,13,1985,FALSE,FALSE,,,0,0,CB,CB,N/A,0,FALSE,None,,35,84,1,73,52,54,1,1,1,52,78,1,1,82
2403,47,Larry,Braziel,USC,33,2,72,188,0,2,33,13,1985,FALSE,FALSE,,,0,0,SS,SS,N/A,1987,FALSE,None,,53,62,1,72,49,47,1,1,1,53,80,1,1,69
2404,46,Elbert,Foules,Alcorn State,27,3,71,185,0,14,33,10,1985,FALSE,FALSE,,,0,0,SS,SS,N/A,0,FALSE,None,,63,69,1,80,49,54,1,1,1,69,69,1,1,75
2405,21,John,Bostic,Bethune-Cookman,26,3,70,176,18,18,33,5,1985,FALSE,FALSE,,,1150000,4,SS,SS,BAL,0,FALSE,None,,65,75,1,68,58,55,1,1,1,58,72,1,1,75
2406,1,Gary,Anderson K,Syracuse,29,3,71,193,7,4,27,12,1985,TRUE,FALSE,,,1470000,4,K,K,CIN,0,FALSE,None,1985 AFC Pro Bowl Team,34,49,25,35,23,74,1,1,1,14,98,68,81,76
2407,99,Doug,Smith DT,Auburn,29,3,76,294,9,9,17,7,1985,FALSE,FALSE,,,4000000,1,DT,DT,LON,0,FALSE,None,,84,51,1,59,33,61,1,1,1,63,73,1,1,80
2408,61,Tony,Elliott,North Texas,29,3,74,282,0,9,19,7,1985,FALSE,FALSE,,,0,0,DT,DT,N/A,0,FALSE,None,,82,45,1,50,24,47,1,1,1,61,68,1,1,75
2409,71,Reggie,Kinlaw,Oklahoma,31,3,74,245,0,5,20,13,1985,FALSE,FALSE,,,0,0,DT,DT,N/A,0,FALSE,None,,77,46,1,60,33,56,1,1,1,67,70,1,1,78
2410,10,Jack,Thompson,Washington State,32,3,75,217,0,3,43,17,1985,TRUE,FALSE,,,0,0,QB,QB,N/A,0,FALSE,None,,54,58,74,61,9,62,70,1,1,17,71,1,1,70
2411,50,Billy Ray,Smith,Arkansas,27,3,75,235,16,3,34,2,1985,FALSE,FALSE,,,1650000,4,LB,LB,TB,0,FALSE,None,1987 NFC Pro Bowl Team,76,62,1,67,46,69,1,1,1,73,67,1,1,81
2412,88,Reggie,Langhorne,Elizabeth City State,25,3,74,200,17,17,28,15,1985,TRUE,FALSE,,,5184000,2,WR,WR,CHC,0,FALSE,None,,34,79,1,86,78,57,1,19,6,26,86,1,1,82
2413,22,Vince,Newsome,Washington,27,3,73,180,0,3,19,17,1985,FALSE,FALSE,,,0,0,CB,CB,N/A,0,FALSE,None,,39,80,1,72,51,49,1,1,1,63,71,1,1,82
2414,82,Vance,Johnson,Arizona,25,3,71,185,19,15,17,3,1985,TRUE,FALSE,,,1200000,5,WR,WR,SEA,0,FALSE,None,,41,75,1,79,87,60,1,23,5,26,86,1,1,81
2415,29,Dennis,Gentry,Baylor,29,3,68,181,19,14,30,9,1985,TRUE,FALSE,,,1500000,2,WR,WR,SEA,0,FALSE,None,,39,87,1,82,62,55,1,31,7,31,80,1,1,79
2416,13,Eric,Hipple,Utah State,31,3,74,196,0,16,43,14,1985,TRUE,FALSE,,,0,0,QB,QB,N/A,0,FALSE,None,,51,51,76,45,5,75,74,1,1,25,71,1,1,75
2417,86,Mike,Tice,Maryland,29,3,79,253,1,7,30,18,1985,TRUE,FALSE,,,3119375,2,TE,TE,KC,0,FALSE,None,,65,66,1,71,71,61,1,47,34,38,66,1,1,79
2418,84,Clint,Sampson,San Diego State,27,3,71,183,10,18,30,14,1985,TRUE,FALSE,,,350000,3,WR,WR,IND,0,FALSE,None,,37,71,1,73,74,64,1,24,15,19,76,1,1,77
2419,1,Bill,Kenney,Arizona State,33,3,76,211,0,12,44,8,1985,TRUE,FALSE,,,0,0,QB,QB,N/A,0,FALSE,None,,40,60,66,52,9,68,86,1,1,15,74,1,1,74
2420,10,Don,Strock,Virginia Tech,36,1,77,220,0,1,47,16,1985,TRUE,FALSE,,,0,0,QB,QB,N/A,1986,FALSE,None,,48,55,66,55,5,67,68,1,1,11,69,1,1,72
2422,24,Joe,Washington,Oklahoma,33,1,70,179,0,0,0,0,0,TRUE,FALSE,,,0,0,RB,RB,N/A,1986,FALSE,None,,53,75,23,63,50,42,10,15,23,29,65,1,1,66
2431,39,Otis,Wonsley,Alcorn State,31,3,70,214,0,13,55,8,1985,TRUE,FALSE,,,0,0,RB,RB,N/A,0,FALSE,None,,52,68,9,66,50,37,1,19,18,13,61,1,1,64
2432,84,Henry,Marshall,Missouri,33,2,74,214,0,1,38,3,1985,TRUE,FALSE,,,0,0,WR,WR,N/A,1987,FALSE,None,,31,72,1,72,75,45,1,10,1,24,81,1,1,71
2433,84,Jessie,Hester,Florida State,25,3,71,175,0,4,35,12,1985,TRUE,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,34,71,1,68,78,58,1,18,5,27,71,1,1,69
2434,89,Dennis,McKinnon,Florida State,27,3,73,185,0,11,26,17,1985,TRUE,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,37,72,1,80,89,57,1,25,7,22,79,1,1,80
2435,86,Bobby,Humphery,New Mexico State,27,3,70,178,16,16,28,5,1985,TRUE,FALSE,,,1880000,5,WR,WR,TB,0,FALSE,None,,33,84,1,84,72,65,1,22,7,21,76,1,1,80
2436,82,Stacey,Bailey,San Jose State,28,3,72,162,0,11,35,2,1985,TRUE,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,41,85,1,69,79,51,1,14,12,17,76,1,1,75
2437,86,Kenny,Jackson,Penn State,26,3,72,180,0,9,36,12,1985,TRUE,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,34,80,1,77,71,52,1,17,15,23,75,1,1,76
2438,82,Ron,Johnson,Long Beach State,30,3,75,190,0,10,37,18,1985,TRUE,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,27,69,1,74,76,47,1,13,7,16,64,1,1,69
2439,80,Jonathan,Hayes,Iowa,26,3,77,248,0,13,30,11,1985,TRUE,FALSE,,,0,0,TE,TE,N/A,0,FALSE,None,,49,71,1,77,74,60,1,48,38,42,77,1,1,79
2440,89,Greg,LaFleur,LSU,30,3,76,236,0,10,31,18,1985,TRUE,FALSE,,,0,0,TE,TE,N/A,0,FALSE,None,,48,56,1,78,75,53,1,45,42,45,70,1,1,77
2441,76,Matt,Herkenhoff,Minnesota,36,2,76,267,0,17,38,15,1985,TRUE,FALSE,,,0,0,T,T,N/A,1987,FALSE,None,,68,41,1,49,19,58,1,82,70,43,68,1,1,75
2442,62,Joe,Walter,Texas Tech,25,3,79,292,12,4,36,7,1985,TRUE,FALSE,,,1870000,3,T,T,DET,0,FALSE,None,,77,57,1,44,10,77,1,72,73,34,66,1,1,79
2443,77,Bryan,Millard,Texas,28,3,77,282,15,14,37,10,1985,TRUE,FALSE,,,250000,2,T,T,SF,0,FALSE,None,,74,45,1,49,10,65,1,65,66,32,59,1,1,74
2444,66,Sam,Claphan,Oklahoma,32,3,78,285,20,6,37,15,1985,TRUE,FALSE,,,250000,4,T,T,NYJ,0,FALSE,None,,69,37,1,47,7,63,1,63,69,36,54,1,1,72
2445,71,George,Yarno,Washington State,31,3,74,260,0,4,37,12,1985,TRUE,FALSE,,,0,0,T,T,N/A,0,FALSE,None,,66,38,1,48,3,55,1,69,67,44,54,1,1,70
2446,68,Cleveland,Green,Southern,31,3,75,265,3,16,35,14,1985,TRUE,FALSE,,,750000,2,T,T,GB,0,FALSE,None,,72,36,1,48,18,57,1,75,72,44,61,1,1,76
2447,73,Tom,Condon,Boston College,36,3,75,255,0,4,46,7,1985,TRUE,FALSE,,,0,0,G,G,N/A,0,FALSE,None,,64,41,1,41,9,56,1,70,63,35,47,1,1,68
2448,61,Ken,Huff,North Carolina,34,2,76,260,0,9,30,12,1985,TRUE,FALSE,,,0,0,G,G,N/A,1987,FALSE,None,,59,30,1,33,9,65,1,65,67,25,55,1,1,66
2450,78,Larry,Lee,UCLA,29,3,74,265,0,8,41,9,1985,TRUE,FALSE,,,0,0,G,G,N/A,0,FALSE,None,,78,58,1,43,14,75,1,74,70,43,64,1,1,78
2451,72,Mark,Cooper,Miami (FL),28,3,77,270,17,12,37,11,1985,TRUE,FALSE,,,1950000,3,G,G,CHC,0,FALSE,None,,70,34,1,50,15,64,1,69,66,40,57,1,1,75
2452,72,Ray,Snell,Wisconsin,30,3,76,262,0,13,43,8,1985,TRUE,FALSE,,,0,0,G,G,N/A,0,FALSE,None,,74,40,1,42,16,60,1,68,61,25,51,1,1,72
2453,63,Jeff,Kiewel,Arizona,28,3,76,270,0,2,37,13,1985,TRUE,FALSE,,,0,0,G,G,N/A,0,FALSE,None,,63,31,1,29,1,56,1,61,63,19,62,1,1,66
2455,53,Wayne,Radloff,Georgia,27,3,77,274,0,18,46,14,1985,TRUE,FALSE,,,0,0,C,C,N/A,0,FALSE,None,,80,47,1,44,1,52,1,60,61,34,47,1,1,66
2456,94,Jim,Wilks,California,30,3,77,266,0,11,36,17,1985,FALSE,FALSE,,,0,0,DT,DT,N/A,0,FALSE,None,,71,61,1,70,35,47,1,1,1,59,62,1,1,70
2457,72,Bruce,Clark,Penn State,30,3,75,273,0,18,38,14,1985,FALSE,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,73,65,1,56,27,46,1,1,1,49,64,1,1,73
2458,65,Donnell,Thompson,North Carolina,30,3,76,270,20,4,38,7,1985,FALSE,FALSE,,,1800000,4,DE,DE,NYJ,0,FALSE,None,,60,59,1,57,23,51,1,1,1,67,66,1,1,76
2460,70,Doug,Martin,Washington,31,3,75,260,0,7,39,1,1985,FALSE,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,62,59,1,67,31,52,1,1,1,69,70,1,1,79
2461,60,Alphonso,Carreker,Florida State,26,3,78,268,0,10,30,1,1985,FALSE,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,82,72,1,61,42,58,1,1,1,68,58,1,1,85
2462,62,Jim,Stuckey,Clemson,30,3,76,251,0,2,38,6,1985,FALSE,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,63,54,1,56,31,51,1,1,1,62,57,1,1,75
2463,76,Tom,Beasley,Virginia Tech,34,3,77,253,0,16,41,14,1985,FALSE,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,61,56,1,55,22,54,1,1,1,59,53,1,1,72
2464,69,Kevin,Brooks,Michigan,25,3,78,277,0,1,37,16,1985,FALSE,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,76,61,1,69,26,52,1,1,1,65,70,1,1,80
2465,58,Ken,Fantetti,Wyoming,31,3,74,230,0,11,30,17,1985,FALSE,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,1986 NFC Pro Bowl Team,55,57,1,75,45,71,1,1,1,83,86,1,1,80
2467,97,Scott,Radecic,Penn State,26,3,75,243,18,6,38,4,1985,FALSE,FALSE,,,2000000,2,LB,LB,BAL,0,FALSE,None,,67,64,1,74,34,54,1,1,1,79,82,1,1,78
2468,36,Mike,Davis,Colorado,32,3,75,203,0,7,40,18,1985,FALSE,FALSE,,,0,0,SS,SS,N/A,0,FALSE,None,,50,70,1,58,38,49,1,1,1,44,76,1,1,61
2469,24,Terry,Hoage,Georgia,26,3,74,201,0,3,35,17,1985,FALSE,FALSE,,,0,0,SS,SS,N/A,0,FALSE,None,,49,76,1,65,47,48,1,1,1,55,69,1,1,69
2470,42,Martin,Bayless,Bowling Green,26,3,74,195,0,9,32,12,1985,FALSE,FALSE,,,0,0,FS,FS,N/A,0,FALSE,None,,57,77,1,69,66,63,1,1,1,63,74,1,1,78
2471,28,Curtis,Jordan,Texas Tech,33,2,74,200,0,14,38,9,1985,FALSE,FALSE,,,0,0,FS,FS,N/A,1987,FALSE,None,,38,59,1,61,56,45,1,1,1,46,70,1,1,66
2472,20,Don,Rogers,UCLA,26,3,73,206,16,6,34,4,1985,FALSE,FALSE,,,600000,2,FS,FS,TB,0,FALSE,None,,56,73,1,78,51,58,1,1,1,60,68,1,1,78
2473,26,Eric,Williams FS,North Carolina State,28,3,73,188,0,16,34,5,1985,FALSE,FALSE,,,0,0,FS,FS,N/A,0,FALSE,None,,43,69,1,82,51,57,1,1,1,62,88,1,1,77
2474,31,Ivory,Sully,Delaware,31,3,72,198,0,17,34,15,1985,FALSE,FALSE,,,0,0,FS,FS,N/A,0,FALSE,None,,37,77,1,62,49,58,1,1,1,50,79,1,1,70
2476,24,Rich,Miano,Hawaii,26,3,73,200,0,13,37,8,1985,FALSE,FALSE,,,0,0,SS,SS,N/A,0,FALSE,None,,56,65,1,67,40,40,1,1,1,47,84,1,1,67
2477,29,John,Swain,Miami,29,3,73,195,0,10,28,1,1985,FALSE,FALSE,,,0,0,CB,CB,N/A,0,FALSE,None,,39,80,1,79,49,46,1,1,1,51,83,1,1,81
2478,40,Ted,Watts,Texas Tech,30,3,72,195,0,12,39,11,1985,FALSE,FALSE,,,0,0,SS,SS,N/A,0,FALSE,None,,53,72,1,70,55,46,1,1,1,55,71,1,1,70
2479,33,Duane,Galloway,Arizona State,27,3,68,181,0,11,34,17,1985,FALSE,FALSE,,,0,0,FS,FS,N/A,0,FALSE,None,,54,80,1,73,46,65,1,1,1,51,69,1,1,75
2480,31,Ken,Taylor,Oregon State,25,3,73,185,10,6,21,15,1985,FALSE,FALSE,,,1400000,2,CB,CB,IND,0,FALSE,None,1986 AFC Pro Bowl Team,47,78,1,82,52,45,1,1,1,51,78,1,1,81
2481,3,Jan,Stenerud,Montana State,44,1,74,187,0,3,30,2,1985,TRUE,FALSE,,,0,0,K,K,N/A,1986,FALSE,None,,16,46,10,44,22,62,1,1,1,27,82,75,83,74
2482,9,Norm,Johnson,UCLA,28,3,74,202,9,15,19,3,1985,TRUE,FALSE,,,1500000,5,K,K,LON,0,FALSE,None,,18,54,13,40,13,54,1,1,1,23,88,81,89,74
2483,6,Ali,Haji-Sheikh,Michigan,27,3,72,172,0,2,20,6,1985,TRUE,FALSE,,,0,0,K,K,N/A,0,FALSE,None,,30,44,19,38,20,62,1,1,1,15,98,76,82,74
2485,18,Carl,Birdsong,Southwest Oklahoma State,29,3,72,192,1,1,23,16,1985,TRUE,FALSE,,,1000000,2,P,P,KC,0,FALSE,None,,27,44,5,47,13,59,1,1,1,9,86,80,67,73
2486,78,Keith,Van Horne,USC,31,3,78,281,3,15,30,16,1985,TRUE,FALSE,,,2160000,1,T,T,GB,0,FALSE,None,,67,56,1,49,7,55,1,70,78,30,57,1,1,76
2487,87,Gerald,Carter,Texas A&M,31,3,73,190,0,13,40,11,1985,TRUE,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,45,64,1,69,59,44,1,11,12,25,71,1,1,69
2495,40,Randall,Morris,Tennessee,27,3,72,195,0,0,0,0,0,TRUE,FALSE,,,0,0,RB,RB,N/A,0,FALSE,None,,46,68,8,78,55,49,7,22,17,14,62,1,1,68
2496,30,Reggie,Branch,East Carolina,24,1,71,232,0,0,0,0,0,TRUE,FALSE,,,0,0,RB,RB,N/A,1986,FALSE,None,,50,72,12,67,54,39,4,14,24,16,75,1,1,69
2498,30,Frank,Pollard,Baylor,31,3,70,218,0,5,36,13,1985,TRUE,FALSE,,,0,0,FB,FB,N/A,0,FALSE,None,,68,49,1,66,39,49,1,45,33,28,73,1,1,70
2499,48,Frank,Hawkins,Nevada-Reno,29,3,69,210,0,16,36,5,1985,TRUE,FALSE,,,0,0,FB,FB,N/A,0,FALSE,None,,70,55,1,61,50,53,1,42,44,33,85,1,1,75
2501,82,Preston,Dennard,New Mexico,33,3,73,185,0,2,41,13,1985,TRUE,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,19,59,1,71,72,47,1,3,8,32,68,1,1,68
2502,87,Leo,Lewis,Missouri,32,3,68,170,0,3,38,2,1985,TRUE,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,31,64,1,69,65,41,1,21,1,19,66,1,1,65
2503,82,Bobby,Duckworth,Arkansas,30,3,75,198,0,14,41,10,1985,TRUE,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,27,75,1,76,64,52,1,12,11,17,67,1,1,72
2504,86,Jeff,Groth,Bowling Green,31,3,70,176,0,4,41,12,1985,TRUE,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,34,79,1,71,81,49,1,10,1,31,79,1,1,73
2505,84,Byron,Franklin,Auburn,30,3,73,179,0,12,41,11,1985,TRUE,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,27,73,1,73,74,57,1,29,16,28,72,1,1,71
2506,87,Mike,Young,UCLA,26,3,73,187,18,16,38,5,1985,TRUE,FALSE,,,2000000,3,WR,WR,BAL,0,FALSE,None,,45,67,1,79,68,64,1,28,8,22,72,1,1,76
2507,89,Steve,Bryant,Purdue,29,3,74,195,0,18,41,5,1985,TRUE,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,31,58,1,69,72,42,1,9,12,7,69,1,1,69
2508,82,Rodney,Holman,Tulane,28,3,75,238,0,2,22,6,1985,TRUE,FALSE,,,0,0,TE,TE,N/A,0,FALSE,None,,52,55,1,72,83,67,1,41,56,42,86,1,1,78
2509,80,Clint,Didier,Portland State,29,3,77,240,0,15,27,3,1985,TRUE,FALSE,,,0,0,TE,TE,N/A,0,FALSE,None,,68,72,1,72,79,63,1,41,48,39,70,1,1,81
2510,82,Don,Hasselbeck,Colorado,33,3,79,245,0,18,34,14,1985,TRUE,FALSE,,,0,0,TE,TE,N/A,0,FALSE,None,,59,58,1,72,77,64,1,40,34,43,81,1,1,76
2511,80,Calvin,Magee,Southern,25,3,75,240,10,2,34,6,1985,TRUE,FALSE,,,300000,3,TE,TE,IND,0,FALSE,None,,63,69,1,72,69,61,1,39,43,39,78,1,1,79
2512,80,Tony,Hunter,Notre Dame,28,3,76,237,19,14,34,9,1985,TRUE,FALSE,,,1500000,2,TE,TE,SEA,0,FALSE,None,,62,65,1,68,78,65,1,45,55,42,75,1,1,82
2513,85,James,Wright,TCU,32,3,75,240,0,4,33,12,1985,TRUE,FALSE,,,0,0,TE,TE,N/A,0,FALSE,None,,57,54,1,60,71,64,1,43,27,32,54,1,1,70
2514,78,Ron,Heller,Penn State,26,3,77,298,12,3,37,17,1985,TRUE,FALSE,,,1600000,1,T,T,DET,0,FALSE,None,,88,48,1,39,24,64,1,73,70,47,76,1,1,75
2515,67,Ron,Essink,Grand Valley State,30,3,78,260,0,16,30,5,1985,TRUE,FALSE,,,0,0,T,T,N/A,0,FALSE,None,,71,47,1,53,13,61,1,80,55,43,62,1,1,71
2516,62,Brett,Miller,Iowa,30,3,79,293,0,3,44,2,1985,TRUE,FALSE,,,0,0,T,T,N/A,0,FALSE,None,,86,50,1,56,8,68,1,72,61,30,54,1,1,74
2517,68,Gene,Sanders,Texas A&M,32,3,75,273,0,6,48,4,1985,TRUE,FALSE,,,0,0,T,T,N/A,0,FALSE,None,,73,36,1,46,12,54,1,58,61,32,54,1,1,66
2518,68,Bill,Contz,Penn State,27,3,77,268,0,13,41,8,1985,TRUE,FALSE,,,0,0,T,T,N/A,0,FALSE,None,,69,38,1,45,15,67,1,77,66,40,62,1,1,72
2520,76,Edwin,Bailey,South Carolina State,29,3,76,271,18,11,46,17,1985,TRUE,FALSE,,,1750000,4,G,G,BAL,0,FALSE,None,,76,41,1,51,18,64,1,72,77,44,62,1,1,79
2521,68,Joe,Bostic,Clemson,31,3,75,265,0,2,47,13,1985,TRUE,FALSE,,,0,0,G,G,N/A,0,FALSE,None,,59,54,1,52,9,53,1,74,64,45,55,1,1,73
2522,76,Terry,Long,East Carolina,29,3,71,272,19,15,34,16,1985,TRUE,FALSE,,,1800000,3,G,G,SEA,0,FALSE,None,,78,46,1,44,17,54,1,81,71,29,60,1,1,77
2523,78,Crawford,Ker,Florida,26,3,75,288,19,3,45,17,1985,TRUE,FALSE,,,1500000,2,G,G,SEA,0,FALSE,None,,78,42,1,48,15,57,1,79,60,34,67,1,1,77
2525,69,Emil,Boures,Pittsburgh,28,3,73,259,0,18,47,5,1985,TRUE,FALSE,,,0,0,G,G,N/A,0,FALSE,None,,67,38,1,38,1,58,1,71,62,25,63,1,1,71
2526,71,Stefan,Humphries,Michigan,26,3,75,265,0,17,47,4,1985,TRUE,FALSE,,,0,0,G,G,N/A,0,FALSE,None,,63,40,1,28,10,58,1,66,55,21,49,1,1,66
2527,53,Blair,Bush,Washington,32,3,75,268,0,7,48,18,1985,TRUE,FALSE,,,0,0,C,C,N/A,0,FALSE,None,,65,39,1,31,16,50,1,60,54,35,59,1,1,60
2530,59,Mark,Traynowicz,Nebraska,26,3,77,277,18,4,47,12,1985,TRUE,FALSE,,,305000,2,C,C,BAL,0,FALSE,None,,79,53,1,40,5,65,1,74,64,29,64,1,1,73
2531,66,William,Gay,USC,33,3,77,250,0,12,47,11,1985,FALSE,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,49,50,1,66,24,47,1,1,1,48,57,1,1,66
2532,99,Mike,Bell,Colorado State,31,3,76,255,0,13,44,11,1985,FALSE,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,68,52,1,52,35,59,1,1,1,57,70,1,1,73
2533,64,Mike,Gann,Notre Dame,25,3,77,271,0,3,41,17,1985,FALSE,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,70,51,1,56,25,61,1,1,1,66,53,1,1,76
2534,98,Greg,Brown,Eastern Illinois,31,3,77,254,0,9,45,7,1985,FALSE,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,60,56,1,63,39,58,1,1,1,47,67,1,1,72
2535,72,Bill,Barnett,Nebraska,32,3,76,256,0,9,46,12,1985,FALSE,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,60,63,1,65,21,51,1,1,1,54,59,1,1,72
2536,92,Smiley,Creswell,Michigan State,29,3,76,251,0,13,42,11,1985,FALSE,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,67,51,1,63,31,46,1,1,1,58,58,1,1,76
2537,57,Mike,Merriweather,Pacific,28,3,74,230,15,15,18,16,1985,FALSE,FALSE,,,1500000,1,LB,LB,SF,0,FALSE,None,1985 NFC Pro Bowl Team,60,67,1,72,34,76,1,1,1,77,75,3,1,79
2538,50,Fredd,Young,New Mexico State,27,3,73,233,0,8,39,9,1985,FALSE,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,62,72,1,76,46,59,1,1,1,71,86,1,3,77
2539,50,Fred,McNeill,UCLA,36,3,74,229,0,11,42,17,1985,FALSE,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,48,52,1,62,23,46,1,1,1,62,53,1,1,62
2540,54,Bryan,Hinkle,Oregon,29,3,73,222,0,14,40,9,1985,FALSE,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,51,58,1,74,39,60,1,1,1,75,69,1,1,74
2541,54,Jim,Collins,Syracuse,30,3,74,230,0,17,40,15,1985,FALSE,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,72,70,1,64,39,56,1,1,1,62,65,1,1,75
2542,55,Buddy,Curry,North Carolina,30,3,76,224,4,4,42,7,1985,FALSE,FALSE,,,1700000,5,LB,LB,OAK,0,FALSE,None,,77,70,1,72,42,51,1,1,1,70,86,1,1,81
2543,93,Cliff,Odom,Texas-Arlington,30,3,74,237,4,6,42,4,1985,FALSE,FALSE,,,1200000,5,LB,LB,OAK,0,FALSE,None,1987 AFC Pro Bowl Team,63,62,1,78,41,61,1,1,1,73,82,1,1,79
2544,55,Don,Blackmon,Tulsa,30,3,75,235,0,14,42,9,1985,FALSE,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,63,73,1,69,49,56,1,1,1,72,81,1,1,76
2545,98,Johnie,Cooks,Mississippi State,30,3,76,247,16,8,42,10,1985,FALSE,FALSE,,,1400000,3,LB,LB,TB,0,FALSE,None,,73,66,1,74,44,52,1,1,1,73,86,1,1,80
2546,59,John,Rade,Boise State,28,3,73,232,2,2,40,6,1985,FALSE,FALSE,,,1450000,1,LB,LB,MIA,0,FALSE,None,,67,66,1,70,34,53,1,1,1,65,75,1,1,77
2547,55,Michael,Jackson,Washington,31,3,73,220,0,16,44,5,1985,FALSE,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,48,59,1,57,36,56,1,1,1,73,62,1,1,70
2548,56,Al,Richardson,Georgia Tech,31,3,74,211,0,2,43,13,1985,FALSE,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,45,59,1,64,32,45,1,1,1,63,65,1,1,67
2549,52,Scot,Brantley,Florida,30,3,73,230,0,18,42,14,1985,FALSE,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,55,61,1,70,33,57,1,1,1,74,67,1,1,73
2550,58,Ervin,Randle,Baylor,26,3,73,250,2,5,39,6,1985,FALSE,FALSE,,,1000000,2,LB,LB,MIA,0,FALSE,None,,67,62,1,64,38,49,1,1,1,80,81,1,1,78
2551,56,Darren,Comeaux,Arizona State,28,3,73,227,0,4,40,7,1985,FALSE,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,59,62,1,73,40,61,1,1,1,78,66,1,1,78
2552,56,Jeff,Barnes,California,33,3,74,223,0,15,44,16,1985,FALSE,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,68,61,1,55,37,62,1,1,1,58,66,1,1,70
2553,56,Ron,Simpkins,Michigan,30,3,73,235,0,8,43,9,1985,FALSE,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,61,64,1,65,29,60,1,1,1,70,65,1,1,74
2555,55,Ron,Ferrari,Illinois,29,3,72,212,18,18,40,14,1985,FALSE,FALSE,,,1600000,4,LB,LB,BAL,0,FALSE,None,,62,64,1,58,36,46,1,1,1,73,63,1,1,74
2556,52,Tom,Polley,UNLV,26,3,75,246,10,13,39,8,1985,FALSE,FALSE,,,1600000,1,LB,LB,IND,0,FALSE,None,,68,70,1,66,29,44,1,1,1,68,67,1,1,76
2558,49,Frank,Wattelet,Kansas,29,2,72,185,0,4,48,7,1985,FALSE,FALSE,,,0,0,FS,FS,N/A,1987,FALSE,None,,62,81,1,61,41,61,1,1,1,58,71,1,1,71
2559,37,Harry,Hamilton,Penn State,26,3,72,194,0,7,41,1,1985,FALSE,FALSE,,,0,0,FS,FS,N/A,0,FALSE,None,,45,85,1,73,53,69,1,1,1,65,71,1,1,79
2560,33,William,Graham,Texas,29,3,71,191,0,10,43,18,1985,FALSE,FALSE,,,0,0,FS,FS,N/A,0,FALSE,None,,54,77,1,69,61,53,1,1,1,63,70,1,1,76
