Season,PlayerID,QB,RB,FB,WR,TE,G,T,C,P,K,DT,DE,LB,CB,SS,FS,Type
1984,846,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,
1984,847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,
1984,847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,50,Training Camp
1984,847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,50,
1984,848,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,
1984,848,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,Training Camp
1984,848,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,
1984,849,1,1,1,1,1,1,1,1,1,54,1,1,1,1,1,1,
1984,849,1,1,1,1,1,1,1,1,1,54,1,1,1,1,1,1,Training Camp
1984,849,1,1,1,1,1,1,1,1,1,54,1,1,1,1,1,1,
1984,850,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,
1984,850,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,Training Camp
1984,850,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,
1984,851,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,1,
1984,851,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,1,Training Camp
1984,851,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,1,
1984,852,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,852,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,852,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,854,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,854,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,854,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,855,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,855,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,855,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,856,1,85,35,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,856,1,85,34,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,856,1,88,21,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,857,0,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
1984,857,1,45,13,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,857,1,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,858,0,78,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
1984,858,1,78,15,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,858,1,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,859,1,90,14,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,859,1,90,13,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,859,1,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,860,0,45,24,0,0,0,0,0,0,0,0,0,0,0,0,0,
1984,860,1,45,23,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,860,1,45,6,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,861,0,80,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
1984,861,1,80,17,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,861,1,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,862,0,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,
1984,862,1,11,37,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,862,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,863,1,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,863,1,50,38,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,863,1,28,38,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,864,0,0,0,30,78,0,0,0,0,0,0,0,0,0,0,0,
1984,864,1,1,1,29,78,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,864,1,1,1,10,81,1,1,1,1,1,1,1,1,1,1,1,
1984,865,1,1,1,11,79,1,1,1,1,1,1,1,1,1,1,1,
1984,865,1,1,1,10,79,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,865,1,1,1,1,81,1,1,1,1,1,1,1,1,1,1,1,
1984,866,0,0,0,11,67,0,0,0,0,0,0,0,0,0,0,0,
1984,866,1,1,1,10,67,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,866,1,1,1,1,68,1,1,1,1,1,1,1,1,1,1,1,
1984,867,1,1,1,13,64,1,1,1,1,1,1,1,1,1,1,1,
1984,867,1,1,1,13,64,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,867,1,1,1,1,64,1,1,1,1,1,1,1,1,1,1,1,
1984,868,0,0,0,59,25,0,0,0,0,0,0,0,0,0,0,0,
1984,868,1,1,1,59,25,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,868,1,1,1,74,6,1,1,1,1,1,1,1,1,1,1,1,
1984,869,0,0,0,76,13,0,0,0,0,0,0,0,0,0,0,0,
1984,869,1,1,1,76,12,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,869,1,1,1,81,1,1,1,1,1,1,1,1,1,1,1,1,
1984,870,0,0,0,91,54,0,0,0,0,0,0,0,0,0,0,0,
1984,870,1,1,1,91,54,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,870,1,1,1,92,31,1,1,1,1,1,1,1,1,1,1,1,
1984,871,0,0,0,46,4,0,0,0,0,0,0,0,0,0,0,0,
1984,871,1,1,1,46,3,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,871,1,1,1,46,1,1,1,1,1,1,1,1,1,1,1,1,
1984,872,1,1,1,34,8,1,1,1,1,1,1,1,1,1,1,1,
1984,872,1,1,1,34,7,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,872,1,1,1,34,1,1,1,1,1,1,1,1,1,1,1,1,
1984,873,0,0,0,88,1,0,0,0,0,0,0,0,0,0,0,0,
1984,873,1,1,1,88,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,873,1,1,1,88,1,1,1,1,1,1,1,1,1,1,1,1,
1984,874,1,1,1,96,13,1,1,1,1,1,1,1,1,1,1,1,
1984,874,1,1,1,96,13,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,874,1,1,1,96,1,1,1,1,1,1,1,1,1,1,1,1,
1984,875,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,
1984,875,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,875,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,
1984,876,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,
1984,876,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,876,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,
1984,877,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,
1984,877,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,877,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,
1984,878,1,1,1,1,1,54,31,28,1,1,1,1,1,1,1,1,
1984,878,1,1,1,1,1,54,31,28,1,1,1,1,1,1,1,1,Training Camp
1984,878,1,1,1,1,1,62,20,17,1,1,1,1,1,1,1,1,
1984,879,1,1,1,1,1,40,13,11,1,1,1,1,1,1,1,1,
1984,879,1,1,1,1,1,40,13,10,1,1,1,1,1,1,1,1,Training Camp
1984,879,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,
1984,880,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,
1984,880,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,880,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,
1984,881,0,0,0,0,0,50,1,1,0,0,0,0,0,0,0,0,
1984,881,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,881,1,1,1,1,1,53,1,1,1,1,1,1,1,1,1,1,
1984,882,1,1,1,1,1,19,24,68,1,1,1,1,1,1,1,1,
1984,882,1,1,1,1,1,53,24,68,1,1,1,1,1,1,1,1,Training Camp
1984,882,1,1,1,1,1,60,14,59,1,1,1,1,1,1,1,1,
1984,883,0,0,0,0,0,58,4,4,0,0,0,0,0,0,0,0,
1984,883,1,1,1,1,1,58,4,3,1,1,1,1,1,1,1,1,Training Camp
1984,883,1,1,1,1,1,66,1,1,1,1,1,1,1,1,1,1,
1984,884,0,0,0,0,0,20,84,23,0,0,60,0,0,0,0,0,
1984,884,1,1,1,1,1,19,84,22,1,1,59,1,1,1,1,1,Training Camp
1984,884,1,1,1,1,1,1,90,1,1,1,38,1,1,1,1,1,
1984,885,0,0,0,0,0,18,36,27,0,0,0,0,0,0,0,0,
1984,885,1,1,1,1,1,17,36,26,1,1,1,1,1,1,1,1,Training Camp
1984,885,1,1,1,1,1,1,41,4,1,1,1,1,1,1,1,1,
1984,886,0,0,0,0,0,28,91,11,0,0,0,0,0,0,0,0,
1984,886,1,1,1,1,1,28,91,11,1,1,1,1,1,1,1,1,Training Camp
1984,886,1,1,1,1,1,7,96,1,1,1,1,1,1,1,1,1,
1984,887,0,0,0,0,0,1,50,1,0,0,0,0,0,0,0,0,
1984,887,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,Training Camp
1984,887,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,
1984,888,0,0,0,0,0,1,50,1,0,0,0,0,0,0,0,0,
1984,888,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,Training Camp
1984,888,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,
1984,889,0,0,0,0,0,7,25,9,0,0,0,0,0,0,0,0,
1984,889,0,0,0,0,0,7,59,9,0,0,0,0,0,0,0,0,Training Camp
1984,889,1,1,1,1,1,1,59,1,1,1,1,1,1,1,1,1,
1984,890,1,1,1,1,1,59,54,94,1,1,1,1,1,1,1,1,
1984,890,1,1,1,1,1,59,54,94,1,1,1,1,1,1,1,1,Training Camp
1984,890,1,1,1,1,1,48,45,95,1,1,1,1,1,1,1,1,
1984,891,1,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,
1984,891,1,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,Training Camp
1984,891,1,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,
1984,892,1,1,1,1,1,24,22,48,1,1,1,1,1,1,1,1,
1984,892,1,1,1,1,1,23,21,48,1,1,1,1,1,1,1,1,Training Camp
1984,892,1,1,1,1,1,3,5,52,1,1,1,1,1,1,1,1,
1984,893,0,0,0,0,0,0,0,0,0,0,76,22,0,0,0,0,
1984,893,1,1,1,1,1,1,1,1,1,1,76,21,1,1,1,1,Training Camp
1984,893,1,1,1,1,1,1,1,1,1,1,80,4,1,1,1,1,
1984,894,1,1,1,1,1,1,1,1,1,1,1,4,29,1,9,1,
1984,894,1,1,1,1,1,1,1,1,1,1,35,4,29,1,9,1,Training Camp
1984,894,1,1,1,1,1,1,1,1,1,1,35,1,4,1,1,1,
1984,895,0,0,0,0,0,0,0,0,0,0,42,13,0,0,0,0,
1984,895,1,1,1,1,1,1,1,1,1,1,42,12,1,1,1,1,Training Camp
1984,895,1,1,1,1,1,1,1,1,1,1,42,1,1,1,1,1,
1984,896,0,0,0,0,0,0,0,0,0,0,87,11,0,0,0,0,
1984,896,1,1,1,1,1,1,1,1,1,1,87,10,1,1,1,1,Training Camp
1984,896,1,1,1,1,1,1,1,1,1,1,88,1,1,1,1,1,
1984,897,0,0,0,0,0,0,0,0,0,0,69,6,0,0,0,0,
1984,897,1,1,1,1,1,1,1,1,1,1,69,5,1,1,1,1,Training Camp
1984,897,1,1,1,1,1,1,1,1,1,1,69,1,1,1,1,1,
1984,898,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,898,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,Training Camp
1984,898,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,899,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,899,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,Training Camp
1984,899,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,900,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,900,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,Training Camp
1984,900,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,
1984,901,0,0,0,0,0,0,0,0,0,0,16,76,22,0,0,0,
1984,901,1,1,1,1,1,1,1,1,1,1,16,76,21,1,1,1,Training Camp
1984,901,1,1,1,1,1,1,1,1,1,1,1,77,1,1,1,1,
1984,902,1,1,1,1,1,1,1,1,1,1,19,100,11,1,1,1,
1984,902,1,1,1,1,1,1,1,1,1,1,18,100,10,1,1,1,Training Camp
1984,902,1,1,1,1,1,1,1,1,1,1,7,100,1,1,1,1,
1984,903,0,0,0,0,0,0,0,0,0,0,11,27,15,0,0,0,
1984,903,0,0,0,0,0,0,0,0,0,0,11,56,15,0,0,0,Training Camp
1984,903,1,1,1,1,1,1,1,1,1,1,1,66,1,1,1,1,
1984,905,0,0,0,0,0,0,0,0,0,0,13,73,0,0,0,0,
1984,905,1,1,1,1,1,1,1,1,1,1,12,73,1,1,1,1,Training Camp
1984,905,1,1,1,1,1,1,1,1,1,1,1,73,1,1,1,1,
1984,906,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,
1984,906,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,Training Camp
1984,906,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,
1984,907,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,
1984,907,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,Training Camp
1984,907,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,
1984,908,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,
1984,908,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,Training Camp
1984,908,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,
1984,911,1,1,1,1,1,1,1,1,1,1,1,5,83,1,6,1,
1984,911,1,1,1,1,1,1,1,1,1,1,1,4,83,1,5,1,Training Camp
1984,911,1,1,1,1,1,1,1,1,1,1,1,1,84,1,1,1,
1984,912,0,0,0,0,0,0,0,0,0,0,0,6,58,0,11,0,
1984,912,1,1,1,1,1,1,1,1,1,1,1,5,58,1,10,1,Training Camp
1984,912,1,1,1,1,1,1,1,1,1,1,1,1,75,1,1,1,
1984,916,1,1,1,1,1,1,1,1,1,1,1,12,92,1,14,1,
1984,916,1,1,1,1,1,1,1,1,1,1,1,12,92,1,13,1,Training Camp
1984,916,1,1,1,1,1,1,1,1,1,1,1,1,92,1,1,1,
1984,917,0,0,0,0,0,0,0,0,0,0,0,1,50,0,1,0,
1984,917,1,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,Training Camp
1984,917,1,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,
1984,918,0,0,0,0,0,0,0,0,0,0,0,1,50,0,1,0,
1984,918,1,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,Training Camp
1984,918,1,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,
1984,919,1,1,1,1,1,1,1,1,1,1,1,1,1,93,15,22,
1984,919,1,1,1,1,1,1,1,1,1,1,1,1,1,93,14,21,Training Camp
1984,919,1,1,1,1,1,1,1,1,1,1,1,1,1,97,5,12,
1984,920,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,1,
1984,920,0,0,0,0,0,0,0,0,0,0,0,0,0,59,4,1,Training Camp
1984,920,1,1,1,1,1,1,1,1,1,1,1,1,1,69,1,1,
1984,922,0,0,0,0,0,0,0,0,0,0,0,0,0,85,12,12,
1984,922,1,1,1,1,1,1,1,1,1,1,1,1,1,85,11,11,Training Camp
1984,922,1,1,1,1,1,1,1,1,1,1,1,1,1,88,1,1,
1984,923,0,0,0,0,0,0,0,0,0,0,0,0,0,47,9,6,
1984,923,1,1,1,1,1,1,1,1,1,1,1,1,1,47,9,5,Training Camp
1984,923,1,1,1,1,1,1,1,1,1,1,1,1,1,52,1,1,
1984,924,1,1,1,1,1,1,1,1,1,1,1,1,1,50,1,1,
1984,924,1,1,1,1,1,1,1,1,1,1,1,1,1,50,1,1,Training Camp
1984,924,1,1,1,1,1,1,1,1,1,1,1,1,1,51,1,1,
1984,926,0,0,0,0,0,0,0,0,0,0,0,0,12,0,51,25,
1984,926,1,1,1,1,1,1,1,1,1,1,1,1,11,1,51,24,Training Camp
1984,926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52,1,
1984,927,0,0,0,0,0,0,0,0,0,0,0,0,20,0,31,26,
1984,927,1,1,1,1,1,1,1,1,1,1,1,1,19,1,31,26,Training Camp
1984,927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,4,
1984,928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,
1984,928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,49,Training Camp
1984,928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,26,
1984,929,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,92,
1984,929,1,1,1,1,1,1,1,1,1,1,1,1,1,26,27,92,Training Camp
1984,929,1,1,1,1,1,1,1,1,1,1,1,1,1,7,11,95,
1984,932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,
1984,932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,50,Training Camp
1984,932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,50,
1984,933,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,
1984,933,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,Training Camp
1984,933,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,
1984,934,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,
1984,934,1,1,1,1,1,1,1,1,1,48,1,1,1,1,1,1,Training Camp
1984,934,1,1,1,1,1,1,1,1,1,48,1,1,1,1,1,1,
1984,935,1,1,1,1,1,1,1,1,66,1,1,1,1,1,1,1,
1984,935,1,1,1,1,1,1,1,1,66,1,1,1,1,1,1,1,Training Camp
1984,935,1,1,1,1,1,1,1,1,66,1,1,1,1,1,1,1,
1984,936,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,1,
1984,936,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,1,Training Camp
1984,936,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,1,
1984,937,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,937,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,937,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,938,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1984,938,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,938,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,939,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,939,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,939,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,940,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,940,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,940,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,941,1,54,33,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,941,1,54,33,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,941,1,58,20,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,942,0,73,21,0,0,0,0,0,0,0,0,0,0,0,0,0,
1984,942,1,73,20,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,942,1,75,4,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,944,1,98,13,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,944,1,98,12,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,944,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,946,1,60,24,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,946,1,60,23,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,946,1,60,4,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,948,1,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,948,1,50,34,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,948,1,27,34,1,1,1,1,1,1,1,1,1,1,1,1,1,
1984,950,1,1,1,11,100,1,1,1,1,1,1,1,1,1,1,1,
1984,950,1,1,1,10,100,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,950,1,1,1,1,100,1,1,1,1,1,1,1,1,1,1,1,
1984,951,1,1,1,15,80,1,1,1,1,1,1,1,1,1,1,1,
1984,951,1,1,1,14,80,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,951,1,1,1,1,82,1,1,1,1,1,1,1,1,1,1,1,
1984,952,0,0,0,11,64,0,0,0,0,0,0,0,0,0,0,0,
1984,952,1,1,1,10,64,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,952,1,1,1,1,67,1,1,1,1,1,1,1,1,1,1,1,
1984,953,1,1,1,75,23,1,1,1,1,1,1,1,1,1,1,1,
1984,953,1,1,1,75,22,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,953,1,1,1,78,15,1,1,1,1,1,1,1,1,1,1,1,
1984,954,0,0,0,95,7,0,0,0,0,0,0,0,0,0,0,0,
1984,954,1,1,1,95,6,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,954,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,
1984,956,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,
1984,956,0,0,0,47,1,0,0,0,0,0,0,0,0,0,0,0,Training Camp
1984,956,1,1,1,53,1,1,1,1,1,1,1,1,1,1,1,1,
1984,957,1,1,1,30,9,1,1,1,1,1,1,1,1,1,1,1,
1984,957,1,1,1,30,8,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,957,1,1,1,30,1,1,1,1,1,1,1,1,1,1,1,1,
1984,958,1,1,1,69,12,1,1,1,1,1,1,1,1,1,1,1,
1984,958,1,1,1,69,11,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,958,1,1,1,69,1,1,1,1,1,1,1,1,1,1,1,1,
1984,959,1,1,1,61,27,1,1,1,1,1,1,1,1,1,1,1,
1984,959,1,1,1,61,27,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,959,1,1,1,62,4,1,1,1,1,1,1,1,1,1,1,1,
1984,960,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,
1984,960,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,960,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,
1984,961,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,
1984,961,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,961,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,
1984,962,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,
1984,962,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,962,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,
1984,963,0,0,0,0,0,30,12,10,0,0,0,0,0,0,0,0,
1984,963,1,1,1,1,1,30,11,9,1,1,1,1,1,1,1,1,Training Camp
1984,963,1,1,1,1,1,48,1,1,1,1,1,1,1,1,1,1,
1984,964,1,1,1,1,1,94,16,41,1,1,1,1,1,1,1,1,
1984,964,1,1,1,1,1,94,15,40,1,1,1,1,1,1,1,1,Training Camp
1984,964,1,1,1,1,1,94,6,31,1,1,1,1,1,1,1,1,
1984,965,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,
1984,965,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,965,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,
1984,966,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,
1984,966,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,Training Camp
1984,966,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,
1984,967,1,1,1,1,1,100,46,27,1,1,1,1,1,1,1,1,
1984,967,1,1,1,1,1,100,45,27,1,1,1,1,1,1,1,1,Training Camp
1984,967,1,1,1,1,1,100,25,9,1,1,1,1,1,1,1,1,
1984,968,1,1,1,1,1,80,28,22,1,1,1,1,1,1,1,1,
1984,968,1,1,1,1,1,80,28,21,1,1,1,1,1,1,1,1,Training Camp
1984,968,1,1,1,1,1,80,8,1,1,1,1,1,1,1,1,1,
1984,970,1,1,1,1,1,39,94,31,1,1,1,1,1,1,1,1,
1984,970,1,1,1,1,1,39,94,30,1,1,1,1,1,1,1,1,Training Camp
1984,970,1,1,1,1,1,18,95,13,1,1,1,1,1,1,1,1,
1984,971,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,
1984,971,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,Training Camp
1984,971,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,
1984,972,0,0,0,0,0,1,50,1,0,0,0,0,0,0,0,0,
1984,972,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,Training Camp
1984,972,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,
1984,973,1,1,1,1,1,17,97,6,1,1,1,1,1,1,1,1,
1984,973,1,1,1,1,1,17,97,5,1,1,1,1,1,1,1,1,Training Camp
1984,973,1,1,1,1,1,1,100,1,1,1,1,1,1,1,1,1,
1984,974,0,0,0,0,0,13,46,5,0,0,0,0,0,0,0,0,
1984,974,1,1,1,1,1,12,46,4,1,1,1,1,1,1,1,1,Training Camp
1984,974,1,1,1,1,1,1,48,1,1,1,1,1,1,1,1,1,
1984,976,1,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,
1984,976,1,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,Training Camp
1984,976,1,1,1,1,1,1,1,52,1,1,1,1,1,1,1,1,
1984,977,1,1,1,1,1,38,24,87,1,1,1,1,1,1,1,1,
1984,977,1,1,1,1,1,37,24,87,1,1,1,1,1,1,1,1,Training Camp
1984,977,1,1,1,1,1,28,16,90,1,1,1,1,1,1,1,1,
1984,979,0,0,0,0,0,0,0,0,0,0,94,18,0,0,0,0,
1984,979,1,1,1,1,1,1,1,1,1,1,94,17,1,1,1,1,Training Camp
1984,979,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,
1984,980,1,1,1,1,1,1,1,1,1,1,1,9,73,1,11,1,
1984,980,1,1,1,1,1,1,1,1,1,1,29,9,73,1,11,1,Training Camp
1984,980,1,1,1,1,1,1,1,1,1,1,59,1,50,1,1,1,
1984,981,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,
1984,981,1,1,1,1,1,1,1,1,1,1,48,1,1,1,1,1,Training Camp
1984,981,1,1,1,1,1,1,1,1,1,1,48,1,1,1,1,1,
1984,982,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,
1984,982,0,0,0,0,0,0,0,0,0,0,47,5,0,0,0,0,Training Camp
