StreakID,CurrentStreak,MaxStreak,PlayerID
GamesWRushTD,0,1,3318
ConsecutiveGamesPlayed,2,5,3320
ConsecutiveGamesPlayed,5,5,2755
ConsecutiveGamesPlayed,19,19,3360
ConsecutiveGamesPlayed,3,3,5384
GamesWith100YardsReceiving,0,1,5384
GamesWRecTD,0,1,5384
ConsecutiveGamesPlayed,3,3,5710
ConsecutiveGamesPlayed,3,3,5513
ConsecutiveGamesPlayed,3,3,5506
ConsecutiveGamesPlayed,3,3,5399
ConsecutiveGamesPlayed,0,1,5437
ConsecutiveGamesPlayed,3,3,5340
ConsecutiveGamesPlayed,3,3,5508
ConsecutiveGamesPlayed,3,3,6084
GamesWRushTD,1,1,6084
ConsecutiveGamesPlayed,3,3,6085
ConsecutiveGamesPlayed,2,2,6086
ConsecutiveGamesPlayed,3,3,6091
ConsecutiveFGMade,1,1,6093
ConsecutiveGamesPlayed,0,1,5504
ConsecutiveGamesPlayed,3,3,6149
ConsecutiveGamesPlayed,35,35,1918
GamesWSack,0,3,1918
ConsecutiveGamesPlayed,28,28,1942
GamesWith100YardsReceiving,0,1,1942
GamesWith100YardsRushing,0,2,1942
GamesWRecTD,0,2,1942
GamesWRushTD,2,2,1942
ConsecutiveGamesPlayed,35,35,2086
ConsecutiveGamesPlayed,1,2,3424
ConsecutivePassesNoInt,7,45,3424
ConsecutiveCompletions,0,4,3424
GamesWNoInt,1,1,3424
ConsecutiveGamesPlayed,3,4,2203
GamesWSack,0,2,2203
ConsecutiveGamesPlayed,35,35,2235
GamesWRecTD,0,2,2235
ConsecutiveGamesPlayed,35,35,2510
GamesWRecTD,0,1,2510
ConsecutiveGamesPlayed,5,29,2586
GamesWRecTD,1,1,2586
ConsecutiveGamesPlayed,0,34,2606
GamesWInt,0,1,2606
GamesWSack,0,1,2606
ConsecutiveGamesPlayed,3,3,5402
ConsecutiveGamesPlayed,3,3,5431
ConsecutiveGamesPlayed,1,1,5651
ConsecutiveGamesPlayed,0,2,3427
ConsecutiveGamesPlayed,12,12,2205
GamesWInt,0,1,2205
GamesWSack,1,1,2205
ConsecutiveGamesPlayed,23,23,1819
GamesWPassTD,10,11,1819
ConsecutivePassesNoInt,18,168,1819
ConsecutiveCompletions,8,17,1819
GamesWith300Yards,0,4,1819
GamesWNoInt,0,6,1819
ConsecutiveGamesPlayed,35,35,1870
GamesWith100YardsReceiving,0,2,1870
GamesWRecTD,0,4,1870
GamesWRushTD,0,1,1870
ConsecutiveGamesPlayed,16,16,1855
GamesWith100YardsReceiving,0,2,1855
GamesWRecTD,2,4,1855
ConsecutiveGamesPlayed,35,35,1883
GamesWith100YardsReceiving,0,1,1883
GamesWRecTD,0,2,1883
ConsecutiveGamesPlayed,31,31,1950
ConsecutiveGamesPlayed,23,23,1930
ConsecutiveGamesPlayed,35,35,2004
ConsecutiveGamesPlayed,30,30,2047
ConsecutiveGamesPlayed,28,28,1978
GamesWSack,0,1,1978
ConsecutiveGamesPlayed,35,35,1992
GamesWInt,0,1,1992
ConsecutiveGamesPlayed,35,35,2346
GamesWSack,0,1,2346
ConsecutiveGamesPlayed,35,35,2087
GamesWSack,0,2,2087
ConsecutiveGamesPlayed,35,35,2057
GamesWInt,0,1,2057
GamesWSack,0,1,2057
ConsecutiveGamesPlayed,20,20,2267
GamesWInt,0,1,2267
ConsecutiveGamesPlayed,10,21,2207
GamesWInt,0,1,2207
ConsecutiveGamesPlayed,35,35,2114
GamesWRushTD,0,1,2114
ConsecutiveGamesPlayed,35,35,2278
ConsecutiveFGMade,1,1,2278
ConsecutiveGamesPlayed,0,2,1993
GamesWPassTD,0,2,1993
ConsecutivePassesNoInt,42,42,1993
ConsecutiveCompletions,0,11,1993
GamesWNoInt,0,2,1993
ConsecutiveGamesPlayed,0,7,2008
ConsecutiveGamesPlayed,35,35,2077
GamesWRecTD,0,1,2077
GamesWRushTD,0,3,2077
ConsecutiveGamesPlayed,19,19,2538
ConsecutiveGamesPlayed,0,3,2361
ConsecutiveGamesPlayed,7,9,3621
GamesWith100YardsRushing,0,1,3621
GamesWRecTD,0,3,3621
GamesWRushTD,2,2,3621
ConsecutiveGamesPlayed,19,19,3472
ConsecutiveGamesPlayed,19,19,3307
GamesWInt,0,1,3307
ConsecutiveGamesPlayed,0,3,3512
ConsecutiveGamesPlayed,12,12,3301
GamesWSack,0,2,3301
ConsecutiveGamesPlayed,17,17,3292
ConsecutiveGamesPlayed,35,35,2402
GamesWInt,0,1,2402
ConsecutiveGamesPlayed,0,19,2158
GamesWRecTD,0,2,2158
GamesWRushTD,0,1,2158
ConsecutiveGamesPlayed,3,3,5596
ConsecutiveGamesPlayed,3,3,5681
ConsecutiveGamesPlayed,3,3,5343
ConsecutiveGamesPlayed,3,3,5650
ConsecutiveGamesPlayed,3,3,5532
ConsecutiveGamesPlayed,3,3,5534
ConsecutiveGamesPlayed,3,3,6094
ConsecutiveGamesPlayed,3,3,6095
ConsecutiveGamesPlayed,3,3,6096
ConsecutiveGamesPlayed,3,3,6097
ConsecutiveGamesPlayed,3,3,6098
GamesWSack,1,1,6098
ConsecutiveGamesPlayed,3,3,6099
ConsecutiveGamesPlayed,0,1,6101
ConsecutiveGamesPlayed,3,3,5619
ConsecutiveGamesPlayed,0,1,2105
GamesWPassTD,0,1,2105
ConsecutivePassesNoInt,3,23,2105
ConsecutiveCompletions,3,5,2105
GamesWNoInt,0,1,2105
ConsecutiveGamesPlayed,1,1,5563
ConsecutiveGamesPlayed,35,35,2933
ConsecutiveFGMade,3,11,2933
ConsecutiveGamesPlayed,0,8,2216
ConsecutiveGamesPlayed,22,22,2705
GamesWSack,0,1,2705
ConsecutiveGamesPlayed,35,35,2852
GamesWInt,0,1,2852
ConsecutiveGamesPlayed,35,35,1838
GamesWInt,0,1,1838
GamesWSack,0,2,1838
ConsecutiveGamesPlayed,14,17,1831
GamesWith100YardsRushing,0,2,1831
GamesWRecTD,0,1,1831
GamesWRushTD,0,2,1831
ConsecutiveGamesPlayed,35,35,1874
ConsecutiveGamesPlayed,19,19,1866
ConsecutiveGamesPlayed,25,25,1899
GamesWith100YardsReceiving,0,1,1899
GamesWRecTD,0,5,1899
GamesWRushTD,0,1,1899
ConsecutiveGamesPlayed,35,35,1974
GamesWSack,1,1,1974
ConsecutiveGamesPlayed,7,9,1975
GamesWInt,0,1,1975
GamesWSack,0,1,1975
ConsecutiveGamesPlayed,3,31,1980
GamesWRecTD,0,1,1980
ConsecutiveGamesPlayed,35,35,1977
ConsecutiveFGMade,0,25,1977
ConsecutiveGamesPlayed,0,32,2082
ConsecutiveGamesPlayed,35,35,2187
ConsecutiveGamesPlayed,0,5,2155
GamesWPassTD,0,3,2155
ConsecutivePassesNoInt,27,28,2155
ConsecutiveCompletions,3,13,2155
GamesWNoInt,0,1,2155
ConsecutiveGamesPlayed,0,33,2206
GamesWInt,0,1,2206
GamesWSack,0,1,2206
ConsecutiveGamesPlayed,35,35,2259
GamesWInt,0,1,2259
GamesWSack,0,2,2259
ConsecutiveGamesPlayed,19,19,1815
GamesWPassTD,0,6,1815
ConsecutivePassesNoInt,74,282,1815
ConsecutiveCompletions,0,16,1815
GamesWNoInt,2,10,1815
ConsecutiveGamesPlayed,19,19,3313
GamesWith100YardsReceiving,0,1,3313
GamesWRecTD,0,2,3313
ConsecutiveGamesPlayed,19,19,3456
GamesWSack,0,1,3456
ConsecutiveGamesPlayed,9,9,3457
ConsecutiveGamesPlayed,19,19,3603
GamesWInt,0,2,3603
GamesWSack,0,1,3603
ConsecutiveGamesPlayed,17,17,3411
ConsecutiveGamesPlayed,0,3,3462
ConsecutiveGamesPlayed,0,5,2506
ConsecutiveGamesPlayed,35,35,2995
ConsecutiveFGMade,1,3,2995
ConsecutiveGamesPlayed,2,24,2438
GamesWRecTD,0,1,2438
ConsecutiveGamesPlayed,3,5,2467
ConsecutiveGamesPlayed,0,2,2530
ConsecutiveGamesPlayed,3,3,5695
ConsecutiveGamesPlayed,3,3,5415
ConsecutiveGamesPlayed,3,3,5486
ConsecutiveGamesPlayed,3,3,5438
GamesWRushTD,0,1,5438
ConsecutiveGamesPlayed,3,3,5373
ConsecutiveGamesPlayed,3,3,5994
ConsecutiveGamesPlayed,3,3,5996
ConsecutiveGamesPlayed,3,3,5997
ConsecutiveGamesPlayed,3,3,5998
ConsecutiveGamesPlayed,3,3,5999
ConsecutiveGamesPlayed,3,3,6003
GamesWSack,1,1,6003
ConsecutiveGamesPlayed,21,21,2016
GamesWSack,0,2,2016
ConsecutiveGamesPlayed,35,35,2621
ConsecutiveGamesPlayed,13,21,1914
GamesWRecTD,0,1,1914
ConsecutiveGamesPlayed,1,9,2180
ConsecutiveGamesPlayed,12,12,2226
ConsecutiveGamesPlayed,8,22,2311
ConsecutiveGamesPlayed,0,6,2315
ConsecutiveGamesPlayed,35,35,2324
GamesWSack,0,3,2324
ConsecutiveGamesPlayed,19,19,2328
GamesWInt,0,1,2328
ConsecutiveGamesPlayed,3,20,2372
GamesWRecTD,0,1,2372
ConsecutiveGamesPlayed,26,26,2405
GamesWSack,0,1,2405
ConsecutiveGamesPlayed,3,3,2555
ConsecutiveGamesPlayed,1,5,2382
ConsecutiveGamesPlayed,2,3,2520
ConsecutiveGamesPlayed,32,32,2041
ConsecutiveGamesPlayed,11,16,1812
GamesWith100YardsRushing,0,1,1812
GamesWRecTD,0,2,1812
GamesWRushTD,0,4,1812
ConsecutiveGamesPlayed,35,35,1887
GamesWRecTD,0,2,1887
GamesWRushTD,1,1,1887
ConsecutiveGamesPlayed,35,35,1890
GamesWSack,0,1,1890
ConsecutiveGamesPlayed,15,17,1900
GamesWith100YardsReceiving,0,4,1900
GamesWRecTD,0,3,1900
GamesWRushTD,0,1,1900
ConsecutiveGamesPlayed,3,31,1952
ConsecutiveGamesPlayed,35,35,1982
GamesWSack,0,1,1982
ConsecutiveGamesPlayed,35,35,1976
GamesWInt,0,1,1976
GamesWSack,0,1,1976
ConsecutiveGamesPlayed,35,35,2125
ConsecutiveGamesPlayed,35,35,2096
GamesWInt,0,1,2096
ConsecutiveGamesPlayed,0,7,1989
GamesWPassTD,0,7,1989
ConsecutivePassesNoInt,62,145,1989
ConsecutiveCompletions,7,7,1989
GamesWith300Yards,0,1,1989
GamesWNoInt,0,4,1989
ConsecutiveGamesPlayed,35,35,2257
GamesWSack,0,1,2257
ConsecutiveGamesPlayed,35,35,2413
GamesWInt,0,1,2413
ConsecutiveGamesPlayed,30,30,2350
GamesWSack,1,1,2350
ConsecutiveGamesPlayed,1,32,2256
GamesWInt,0,1,2256
GamesWSack,0,3,2256
ConsecutiveGamesPlayed,35,35,2573
GamesWInt,0,1,2573
GamesWSack,0,1,2573
ConsecutiveGamesPlayed,7,11,3625
ConsecutiveGamesPlayed,19,19,3620
ConsecutiveGamesPlayed,19,19,3326
GamesWith100YardsReceiving,0,1,3326
GamesWRecTD,0,4,3326
GamesWRushTD,0,1,3326
ConsecutiveGamesPlayed,1,17,3580
GamesWSack,1,1,3580
ConsecutiveGamesPlayed,11,11,3529
GamesWRecTD,0,1,3529
ConsecutiveGamesPlayed,19,19,3499
GamesWSack,1,3,3499
ConsecutiveGamesPlayed,19,19,3497
GamesWSack,0,1,3497
ConsecutiveGamesPlayed,0,2,3393
GamesWPassTD,0,1,3393
ConsecutivePassesNoInt,21,24,3393
ConsecutiveCompletions,1,5,3393
GamesWNoInt,0,1,3393
ConsecutiveGamesPlayed,0,2,2773
ConsecutiveGamesPlayed,0,7,2486
ConsecutiveGamesPlayed,12,12,3434
ConsecutiveGamesPlayed,35,35,2062
GamesWSack,1,1,2062
ConsecutiveGamesPlayed,3,3,5709
ConsecutiveGamesPlayed,3,3,5599
ConsecutiveGamesPlayed,3,3,5603
GamesWSack,0,1,5603
ConsecutiveGamesPlayed,3,3,5501
ConsecutiveGamesPlayed,3,3,5715
ConsecutiveGamesPlayed,3,3,5590
ConsecutiveGamesPlayed,3,3,5389
ConsecutiveGamesPlayed,1,1,5655
ConsecutiveGamesPlayed,3,3,5717
GamesWPassTD,0,2,5717
ConsecutivePassesNoInt,82,82,5717
ConsecutiveCompletions,1,6,5717
GamesWNoInt,3,3,5717
ConsecutiveGamesPlayed,0,1,5706
ConsecutiveGamesPlayed,3,3,6144
GamesWRecTD,0,2,6144
ConsecutiveGamesPlayed,3,3,6145
ConsecutiveGamesPlayed,35,35,2567
ConsecutiveFGMade,4,7,2567
ConsecutiveGamesPlayed,3,3,6090
ConsecutiveGamesPlayed,1,1,6067
ConsecutiveGamesPlayed,35,35,2351
GamesWSack,0,1,2351
ConsecutiveGamesPlayed,35,35,2575
GamesWRecTD,0,2,2575
ConsecutiveGamesPlayed,7,27,2380
ConsecutiveGamesPlayed,2,13,2191
ConsecutiveGamesPlayed,35,35,2719
GamesWSack,0,1,2719
ConsecutiveGamesPlayed,34,34,3055
ConsecutiveFGMade,2,3,3055
ConsecutiveGamesPlayed,0,20,2234
GamesWRecTD,0,1,2234
ConsecutiveGamesPlayed,0,8,2446
ConsecutiveGamesPlayed,0,11,2592
ConsecutiveGamesPlayed,5,18,2333
GamesWSack,0,1,2333
ConsecutiveGamesPlayed,0,1,2318
ConsecutiveGamesPlayed,7,27,1850
GamesWSack,0,1,1850
ConsecutiveGamesPlayed,31,31,1859
GamesWInt,1,2,1859
ConsecutiveGamesPlayed,35,35,1842
ConsecutiveGamesPlayed,21,21,1948
GamesWRecTD,0,1,1948
ConsecutiveGamesPlayed,30,30,1973
GamesWSack,1,1,1973
ConsecutiveGamesPlayed,0,19,2107
ConsecutiveGamesPlayed,3,22,1984
GamesWInt,0,2,1984
ConsecutiveGamesPlayed,35,35,2088
GamesWSack,1,3,2088
ConsecutiveGamesPlayed,6,13,2093
GamesWInt,0,1,2093
GamesWSack,0,1,2093
ConsecutiveGamesPlayed,35,35,2218
GamesWith100YardsReceiving,0,1,2218
GamesWRecTD,0,2,2218
GamesWRushTD,0,1,2218
ConsecutiveGamesPlayed,6,27,2058
GamesWSack,0,1,2058
ConsecutiveGamesPlayed,16,17,2373
GamesWRecTD,0,1,2373
ConsecutiveGamesPlayed,35,35,2052
ConsecutiveGamesPlayed,35,35,2270
GamesWInt,0,1,2270
GamesWSack,0,1,2270
ConsecutiveGamesPlayed,35,35,2178
ConsecutiveGamesPlayed,0,7,2221
GamesWPassTD,0,4,2221
ConsecutivePassesNoInt,25,128,2221
ConsecutiveCompletions,0,7,2221
GamesWNoInt,0,5,2221
ConsecutiveGamesPlayed,0,17,2249
ConsecutiveGamesPlayed,35,35,2684
GamesWSack,0,1,2684
ConsecutiveGamesPlayed,29,29,1856
ConsecutiveGamesPlayed,9,9,3284
GamesWith100YardsRushing,0,2,3284
GamesWRushTD,0,2,3284
ConsecutiveGamesPlayed,19,19,3368
GamesWRecTD,0,3,3368
GamesWRushTD,0,1,3368
ConsecutiveGamesPlayed,19,19,3597
GamesWSack,0,1,3597
ConsecutiveGamesPlayed,19,19,3565
GamesWInt,0,1,3565
GamesWSack,0,1,3565
ConsecutiveGamesPlayed,5,11,3410
GamesWSack,0,1,3410
ConsecutiveGamesPlayed,35,35,2568
ConsecutiveFGMade,0,8,2568
ConsecutiveGamesPlayed,35,35,2461
GamesWSack,0,1,2461
ConsecutiveGamesPlayed,19,19,3619
GamesWSack,0,1,3619
ConsecutiveGamesPlayed,3,3,5594
ConsecutiveGamesPlayed,3,3,5585
ConsecutiveGamesPlayed,3,3,5633
GamesWPassTD,0,1,5633
ConsecutivePassesNoInt,38,38,5633
ConsecutiveCompletions,0,5,5633
GamesWNoInt,1,1,5633
ConsecutiveGamesPlayed,3,3,5338
ConsecutiveGamesPlayed,3,3,5360
ConsecutiveGamesPlayed,3,3,5377
ConsecutiveGamesPlayed,3,3,6064
ConsecutiveGamesPlayed,3,3,6065
ConsecutiveGamesPlayed,3,3,6066
ConsecutiveGamesPlayed,3,3,5680
ConsecutiveGamesPlayed,3,3,6150
ConsecutiveGamesPlayed,35,35,2154
GamesWInt,0,1,2154
GamesWSack,0,1,2154
ConsecutiveGamesPlayed,19,19,2188
ConsecutiveGamesPlayed,35,35,2996
ConsecutiveFGMade,4,4,2996
ConsecutiveGamesPlayed,35,35,2148
GamesWInt,0,2,2148
ConsecutiveGamesPlayed,35,35,2456
GamesWSack,0,1,2456
ConsecutiveGamesPlayed,35,35,2465
GamesWSack,0,1,2465
ConsecutiveGamesPlayed,35,35,2509
GamesWRecTD,0,1,2509
ConsecutiveGamesPlayed,0,4,2355
GamesWPassTD,0,4,2355
ConsecutivePassesNoInt,1,73,2355
ConsecutiveCompletions,0,7,2355
GamesWith300Yards,0,1,2355
GamesWNoInt,0,3,2355
ConsecutiveGamesPlayed,35,35,2106
GamesWith100YardsReceiving,0,1,2106
GamesWRecTD,0,2,2106
ConsecutiveGamesPlayed,3,7,2110
GamesWRushTD,1,1,2110
ConsecutiveGamesPlayed,35,35,2434
GamesWRecTD,0,1,2434
ConsecutiveGamesPlayed,0,2,2572
ConsecutiveGamesPlayed,19,19,2271
ConsecutiveGamesPlayed,0,16,2632
GamesWSack,0,1,2632
ConsecutiveGamesPlayed,6,25,2003
ConsecutiveGamesPlayed,9,13,2112
GamesWith100YardsRushing,0,2,2112
GamesWRecTD,0,1,2112
ConsecutiveGamesPlayed,19,19,1851
GamesWPassTD,0,7,1851
ConsecutivePassesNoInt,14,207,1851
ConsecutiveCompletions,1,14,1851
GamesWNoInt,1,7,1851
ConsecutiveGamesPlayed,19,19,1846
ConsecutiveGamesPlayed,35,35,1867
ConsecutiveGamesPlayed,35,35,1876
GamesWInt,0,1,1876
GamesWSack,0,1,1876
ConsecutiveGamesPlayed,35,35,1929
ConsecutiveGamesPlayed,35,35,2029
GamesWith100YardsReceiving,0,1,2029
GamesWRecTD,0,3,2029
GamesWRushTD,0,1,2029
ConsecutiveGamesPlayed,11,23,2056
GamesWInt,0,1,2056
GamesWSack,0,1,2056
ConsecutiveGamesPlayed,19,19,2095
GamesWInt,1,1,2095
GamesWSack,0,1,2095
ConsecutiveGamesPlayed,35,35,2020
GamesWInt,0,1,2020
ConsecutiveGamesPlayed,35,35,2032
GamesWRushTD,1,1,2032
ConsecutiveGamesPlayed,35,35,2053
GamesWInt,0,1,2053
GamesWSack,1,1,2053
ConsecutiveGamesPlayed,35,35,2177
GamesWRecTD,0,1,2177
ConsecutiveGamesPlayed,35,35,2162
GamesWSack,0,2,2162
ConsecutiveGamesPlayed,35,35,2409
ConsecutiveGamesPlayed,35,35,2323
GamesWSack,0,1,2323
ConsecutiveGamesPlayed,35,35,1909
GamesWith100YardsRushing,0,1,1909
GamesWRushTD,0,2,1909
ConsecutiveGamesPlayed,35,35,2861
ConsecutiveFGMade,4,4,2861
ConsecutiveGamesPlayed,19,19,3623
GamesWSack,0,1,3623
ConsecutiveGamesPlayed,19,19,3554
GamesWSack,0,1,3554
ConsecutiveGamesPlayed,0,9,3387
ConsecutiveGamesPlayed,19,19,3528
ConsecutiveGamesPlayed,3,15,3535
ConsecutiveGamesPlayed,0,1,2759
ConsecutiveGamesPlayed,3,3,5356
GamesWith100YardsReceiving,0,1,5356
ConsecutiveGamesPlayed,3,3,5634
ConsecutiveGamesPlayed,3,3,5716
ConsecutiveGamesPlayed,3,3,5488
ConsecutiveGamesPlayed,3,3,5477
ConsecutiveFGMade,3,5,5477
ConsecutiveGamesPlayed,1,1,5696
ConsecutiveGamesPlayed,3,3,6044
ConsecutiveGamesPlayed,3,3,6045
GamesWInt,0,1,6045
ConsecutiveGamesPlayed,3,3,6047
ConsecutiveGamesPlayed,3,3,6048
ConsecutiveGamesPlayed,3,3,6049
ConsecutiveGamesPlayed,3,3,6050
ConsecutiveGamesPlayed,3,3,6051
ConsecutiveGamesPlayed,1,1,6052
ConsecutiveGamesPlayed,3,14,2263
GamesWInt,0,1,2263
ConsecutiveGamesPlayed,26,26,2366
GamesWRecTD,0,1,2366
ConsecutiveGamesPlayed,0,2,2421
ConsecutivePassesNoInt,0,10,2421
ConsecutiveCompletions,0,2,2421
GamesWNoInt,0,1,2421
ConsecutiveGamesPlayed,35,35,2369
GamesWRecTD,0,3,2369
ConsecutiveGamesPlayed,1,5,2466
GamesWSack,0,1,2466
ConsecutiveGamesPlayed,0,10,2641
ConsecutiveGamesPlayed,0,32,2499
ConsecutiveGamesPlayed,9,16,2038
GamesWRecTD,0,2,2038
ConsecutiveGamesPlayed,35,35,2594
ConsecutiveGamesPlayed,35,35,2551
GamesWSack,0,1,2551
ConsecutiveGamesPlayed,35,35,2717
ConsecutiveGamesPlayed,0,16,2562
GamesWSack,0,1,2562
ConsecutiveGamesPlayed,19,19,1834
ConsecutiveGamesPlayed,5,15,1844
GamesWSack,1,3,1844
ConsecutiveGamesPlayed,5,21,1904
GamesWInt,0,1,1904
GamesWSack,0,2,1904
ConsecutiveGamesPlayed,3,24,1903
ConsecutiveGamesPlayed,35,35,1916
ConsecutiveGamesPlayed,15,19,1953
GamesWSack,0,6,1953
ConsecutiveGamesPlayed,14,18,1956
GamesWInt,0,3,1956
GamesWSack,0,1,1956
ConsecutiveGamesPlayed,11,20,1981
GamesWInt,0,1,1981
GamesWSack,0,2,1981
ConsecutiveGamesPlayed,10,23,2007
ConsecutiveGamesPlayed,35,35,1889
GamesWith100YardsRushing,0,2,1889
GamesWRecTD,0,1,1889
GamesWRushTD,0,5,1889
ConsecutiveGamesPlayed,12,21,2065
GamesWInt,0,1,2065
GamesWSack,0,1,2065
ConsecutiveGamesPlayed,20,20,2080
GamesWith100YardsReceiving,0,1,2080
GamesWRecTD,0,3,2080
GamesWRushTD,0,1,2080
ConsecutiveGamesPlayed,35,35,2240
GamesWRecTD,0,2,2240
GamesWRushTD,0,1,2240
ConsecutiveGamesPlayed,35,35,2212
GamesWSack,0,1,2212
ConsecutiveGamesPlayed,10,22,2636
GamesWSack,0,1,2636
ConsecutiveGamesPlayed,35,35,2147
GamesWInt,0,2,2147
ConsecutiveGamesPlayed,1,33,2239
GamesWith100YardsReceiving,0,1,2239
GamesWRecTD,0,4,2239
GamesWRushTD,0,2,2239
ConsecutiveGamesPlayed,35,35,1897
GamesWith100YardsRushing,0,2,1897
GamesWRushTD,1,2,1897
ConsecutiveGamesPlayed,35,35,2303
GamesWRecTD,0,1,2303
GamesWRushTD,0,1,2303
ConsecutiveGamesPlayed,35,35,2374
GamesWRecTD,0,2,2374
GamesWRushTD,0,1,2374
ConsecutiveGamesPlayed,35,35,2401
ConsecutiveGamesPlayed,5,5,2442
ConsecutiveGamesPlayed,35,35,2451
ConsecutiveGamesPlayed,19,19,3405
ConsecutiveGamesPlayed,19,19,3287
GamesWSack,0,1,3287
ConsecutiveGamesPlayed,19,19,3359
GamesWRecTD,0,2,3359
ConsecutiveGamesPlayed,0,3,3604
ConsecutiveGamesPlayed,3,15,3563
GamesWSack,0,2,3563
ConsecutiveGamesPlayed,0,12,2716
GamesWInt,0,1,2716
ConsecutiveGamesPlayed,35,35,2464
GamesWSack,0,1,2464
ConsecutiveGamesPlayed,35,35,1813
GamesWPassTD,2,8,1813
ConsecutivePassesNoInt,20,216,1813
ConsecutiveCompletions,7,19,1813
GamesWith300Yards,0,1,1813
GamesWNoInt,0,7,1813
ConsecutiveGamesPlayed,3,3,5597
GamesWith100YardsReceiving,1,1,5597
GamesWRecTD,1,1,5597
ConsecutiveGamesPlayed,3,3,5451
GamesWSack,0,1,5451
ConsecutiveGamesPlayed,3,3,5478
ConsecutiveGamesPlayed,3,3,5516
ConsecutiveGamesPlayed,3,3,6054
GamesWRushTD,1,1,6054
ConsecutiveGamesPlayed,3,3,6055
ConsecutiveFGMade,1,6,6055
ConsecutiveGamesPlayed,3,3,6057
ConsecutiveGamesPlayed,0,1,5686
ConsecutiveGamesPlayed,34,34,1955
GamesWSack,0,3,1955
ConsecutiveGamesPlayed,0,25,2175
GamesWith100YardsReceiving,0,1,2175
GamesWRecTD,0,1,2175
ConsecutiveGamesPlayed,22,22,2204
GamesWInt,0,1,2204
GamesWSack,0,1,2204
ConsecutiveGamesPlayed,0,10,2222
GamesWPassTD,0,2,2222
ConsecutivePassesNoInt,66,100,2222
ConsecutiveCompletions,1,10,2222
GamesWNoInt,0,2,2222
ConsecutiveGamesPlayed,30,30,2297
ConsecutiveGamesPlayed,19,19,2103
GamesWSack,0,1,2103
ConsecutiveGamesPlayed,4,8,2170
GamesWRushTD,0,1,2170
ConsecutiveGamesPlayed,3,3,5699
ConsecutiveGamesPlayed,1,2,2253
ConsecutiveGamesPlayed,0,20,2473
GamesWSack,0,1,2473
ConsecutiveGamesPlayed,0,32,2119
GamesWRecTD,0,1,2119
GamesWRushTD,0,2,2119
ConsecutiveGamesPlayed,1,7,2514
ConsecutiveGamesPlayed,1,3,2227
GamesWRushTD,0,1,2227
ConsecutiveGamesPlayed,3,28,1971
ConsecutiveGamesPlayed,13,13,1826
GamesWith100YardsReceiving,0,1,1826
GamesWRecTD,0,4,1826
ConsecutiveGamesPlayed,35,35,1840
ConsecutiveGamesPlayed,14,14,1924
GamesWPassTD,0,9,1924
ConsecutivePassesNoInt,45,191,1924
ConsecutiveCompletions,0,11,1924
GamesWNoInt,1,5,1924
ConsecutiveGamesPlayed,20,20,1959
GamesWith100YardsReceiving,0,1,1959
GamesWRecTD,0,1,1959
GamesWRushTD,0,1,1959
ConsecutiveGamesPlayed,35,35,1919
GamesWSack,0,2,1919
ConsecutiveGamesPlayed,35,35,1951
ConsecutiveGamesPlayed,18,18,2064
GamesWInt,0,1,2064
ConsecutiveGamesPlayed,35,35,2113
GamesWRecTD,0,1,2113
GamesWRushTD,0,4,2113
ConsecutiveGamesPlayed,35,35,2097
GamesWInt,0,1,2097
GamesWSack,0,1,2097
ConsecutiveGamesPlayed,35,35,1907
GamesWith100YardsRushing,0,3,1907
GamesWRushTD,0,2,1907
ConsecutiveGamesPlayed,31,31,2005
ConsecutiveGamesPlayed,35,35,2537
GamesWInt,0,1,2537
GamesWSack,2,2,2537
ConsecutiveGamesPlayed,35,35,2482
ConsecutiveFGMade,2,11,2482
ConsecutiveGamesPlayed,35,35,1961
GamesWith100YardsRushing,0,1,1961
GamesWRecTD,0,1,1961
GamesWRushTD,0,2,1961
ConsecutiveGamesPlayed,28,28,2767
GamesWInt,0,1,2767
GamesWSack,0,1,2767
ConsecutiveGamesPlayed,35,35,2389
GamesWInt,1,1,2389
GamesWSack,0,2,2389
ConsecutiveGamesPlayed,0,13,2304
ConsecutiveGamesPlayed,19,19,3574
ConsecutiveGamesPlayed,19,19,3417
GamesWRecTD,0,1,3417
GamesWRushTD,0,1,3417
ConsecutiveGamesPlayed,19,19,3600
ConsecutiveGamesPlayed,19,19,3311
ConsecutiveGamesPlayed,19,19,3577
GamesWSack,0,1,3577
ConsecutiveGamesPlayed,17,17,3569
GamesWRecTD,0,1,3569
ConsecutiveGamesPlayed,19,19,3567
GamesWSack,0,1,3567
ConsecutiveGamesPlayed,16,16,3430
ConsecutiveGamesPlayed,0,2,2166
GamesWPassTD,0,2,2166
ConsecutivePassesNoInt,6,26,2166
ConsecutiveCompletions,1,7,2166
GamesWith300Yards,0,1,2166
GamesWNoInt,0,1,2166
ConsecutiveGamesPlayed,0,2,3319
ConsecutiveGamesPlayed,35,35,3054
ConsecutiveFGMade,1,1,3054
ConsecutiveGamesPlayed,3,3,5440
GamesWRecTD,0,1,5440
ConsecutiveGamesPlayed,3,3,5697
ConsecutiveGamesPlayed,0,1,5418
ConsecutiveGamesPlayed,3,3,5409
GamesWSack,0,1,5409
ConsecutiveGamesPlayed,0,2,5500
ConsecutiveGamesPlayed,3,3,6024
GamesWSack,0,1,6024
ConsecutiveGamesPlayed,3,3,6025
ConsecutiveGamesPlayed,35,35,2135
GamesWSack,0,2,2135
