PlayerID,Jersey,FirstName,LastName,College,Age,Experience,Height,Weight,TeamID,DraftedBy,DraftRound,DraftPick,DraftSeason,HallOfFame,Injury,InjuryLength,Salary,ContractYears,Position,Alt Position,Team,RetiredSeason,Franchise Tag,Tender Type,Awards,Strength,Agility,Arm,Speed,Hands,Intelligence,Accuracy,Run Blocking,Pass Blocking,Tackling,Endurance,Kick Distance,Kick Accuracy,Overall
2221,11,Tony,Eason,Illinois,27,1,76,212,11,11,28,17,1985,False,,,750000,2,QB,QB,CHI,0,False,None,,45,62,81,64,18,82,77,1,1,12,79,1,1,73
2222,18,Mike,Tomczak,Ohio State,24,1,73,202,11,12,17,11,1985,False,Tight Hamstring,,1750000,1,QB,QB,CHI,0,False,None,,47,65,84,58,15,70,83,1,1,10,81,1,1,73
2225,33,Kenny,King,Oklahoma,29,1,71,203,0,14,46,9,1985,False,,,0,0,RB,RB,N/A,0,False,None,,54,75,11,78,55,53,7,22,30,15,71,1,1,71
2226,35,Keith,Griffin,Miami (FL),25,1,68,185,18,18,45,5,1985,False,,,420196,1,RB,RB,BAL,0,False,None,,65,80,8,73,60,53,17,32,34,28,75,1,1,74
2227,32,Tommy,Vigorito,Virginia,27,1,70,193,4,4,45,12,1985,False,,,250000,1,RB,RB,OAK,0,False,None,,65,71,15,81,51,57,8,27,22,26,67,1,1,73
2229,28,Mel,Carver,UNLV,27,1,71,221,2,2,45,13,1985,False,,,250000,1,RB,RB,MIA,0,False,None,,62,74,6,72,52,41,17,19,30,26,74,1,1,74
2231,32,James,Jones,Mississippi State,28,1,70,200,5,17,23,4,1985,False,,,7710000,1,RB,RB,BUF,0,False,None,,53,70,8,80,50,48,9,21,27,21,64,1,1,73
2232,26,Michael,Haddix,Mississippi State,25,1,74,225,1,1,16,3,1985,False,,,1750000,2,FB,FB,KC,0,False,None,,76,64,1,65,53,52,1,52,44,33,78,1,1,74
2233,83,Pat,Tilley,Louisiana Tech,33,1,70,178,5,14,25,10,1985,False,,,1000000,2,WR,WR,BUF,0,False,None,,50,90,1,73,70,63,1,34,9,25,93,1,1,72
2234,87,Charlie,Brown,South Carolina State,28,1,70,182,3,5,29,6,1985,False,Patella Tendinitis,,750000,1,WR,WR,GB,0,False,None,,50,72,1,70,72,64,1,30,25,26,84,1,1,73
2235,80,Jerry,Butler,Clemson,29,1,72,178,11,11,14,17,1985,False,,,7464130,1,WR,WR,CHI,0,False,None,,41,70,1,82,87,68,1,26,15,32,75,1,1,73
2236,39,Leonard,Thompson,Oklahoma State,34,1,71,192,6,6,32,4,1985,False,,,750000,1,WR,WR,WIN,0,False,None,,33,63,1,67,74,54,1,13,3,34,71,1,1,65
2237,85,Chris,Burkett,Jackson State,24,1,76,205,9,9,12,12,1985,False,,,2000000,3,WR,WR,LON,0,False,None,,39,78,1,85,88,66,1,33,14,18,80,1,1,78
2238,86,Steve,Kreider,Lehigh,28,1,75,192,10,10,20,1,1985,False,,,1250000,2,WR,WR,IND,0,False,None,,41,80,1,77,79,66,1,17,5,29,86,1,1,72
2239,11,Jim,Jensen,Boston University,28,1,76,215,12,12,19,11,1985,False,,,1500000,2,WR,WR,DET,0,False,None,1985 NFC Pro Bowl Team,43,84,1,82,76,57,1,28,18,30,79,1,1,75
2240,87,Walter,Stanley,Colorado,24,1,69,180,12,12,13,11,1985,False,Broken Cheekbone,Probable,2000000,2,WR,WR,DET,0,False,None,,37,79,1,82,83,59,1,25,5,22,72,1,1,74
2241,77,Ken,Jones,Arkansas State,34,1,77,260,2,2,35,13,1985,False,,,500000,1,T,T,MIA,0,False,None,,74,40,1,41,16,71,1,60,62,33,64,1,1,66
2242,68,Greg,Koch,Arkansas,31,1,76,270,15,15,35,3,1985,False,,,4044616,1,T,T,SF,0,False,None,,78,42,1,49,17,59,1,65,77,47,62,1,1,69
2243,79,Bruce,Davis,UCLA,30,1,78,287,4,4,22,7,1985,False,Blurred Vision,,1000000,2,T,T,OAK,0,False,None,,79,53,1,46,28,65,1,86,66,32,60,1,1,74
2244,74,Paul,Farren,Boston University,26,1,77,272,17,17,25,4,1985,False,Broken Finger,,1000000,2,T,T,WAS,0,False,None,,75,39,1,47,16,62,1,78,66,33,60,1,1,74
2245,72,Karl,Swanke,Boston College,29,1,78,257,9,9,34,12,1985,False,Sprained Knee,,500000,1,T,T,LON,0,False,None,,74,39,1,49,10,54,1,73,65,35,62,1,1,71
2246,71,Kevin,Call,Colorado State,25,1,79,302,5,5,32,13,1985,False,,,750000,1,T,T,BUF,0,False,None,,80,59,1,44,15,65,1,69,64,34,63,1,1,74
2247,66,Ken,Reeves,Texas A&M,25,1,77,270,6,6,20,4,1985,False,,,1250000,2,T,T,WIN,0,False,None,,77,46,1,54,12,62,1,72,74,45,71,1,1,73
2248,62,Mark,Bortz,Iowa,25,1,78,282,11,17,24,15,1985,False,,,2150000,1,G,G,CHI,0,False,None,,81,49,1,39,15,62,1,66,68,49,65,1,1,73
2249,54,Keith,Bishop,Baylor,29,1,75,260,11,11,31,2,1985,False,Scratched Cornea,,750000,2,C,C,CHI,0,False,None,,89,57,1,38,23,57,1,67,69,40,57,1,1,67
2250,62,Brent,Boyd,UCLA,29,1,75,268,1,1,17,16,1985,False,Pulled Hamstring,,1750000,1,G,G,KC,0,False,None,,83,35,1,47,22,66,1,75,71,30,61,1,1,73
2251,60,Randy,Grimes,Baylor,26,1,76,270,13,13,34,11,1985,False,,,4199575,1,C,C,MIN,0,False,None,,80,41,1,52,9,57,1,69,65,44,62,1,1,74
2252,53,Steve,Wilson,Georgia,32,1,76,265,9,9,35,7,1985,False,Migraine,,500000,1,C,C,LON,0,False,None,,78,50,1,50,10,60,1,64,71,40,57,1,1,71
2253,55,Jim,Romano,Penn State,27,1,75,260,7,7,34,18,1985,False,,,500000,1,C,C,CIN,0,False,None,,83,50,1,43,6,61,1,67,62,36,65,1,1,73
2254,61,Tony,Slaton,USC,25,1,75,265,16,16,31,14,1985,False,Stress Fracture (Foot),,750000,2,C,C,TB,0,False,None,1985 NFC Pro Bowl Team,70,54,1,53,18,57,1,76,79,45,58,1,1,74
2255,85,Julius,Adams,Texas Southern,38,1,75,270,0,16,33,14,1985,False,,,0,0,DE,DE,N/A,0,False,None,,70,54,1,63,20,50,1,1,1,54,66,1,1,64
2256,53,Hugh,Green,Pittsburgh,27,1,74,225,3,3,23,17,1985,False,,,2000000,2,LB,LB,GB,0,False,None,,70,81,1,61,42,51,1,1,1,79,73,1,1,73
2257,54,E.J.,Junior,Alabama,27,1,75,238,3,3,18,2,1985,False,,,1500000,3,LB,LB,GB,0,False,None,,77,73,1,70,33,59,1,1,1,77,80,1,1,77
2258,55,Otis,Wilson,Louisville,29,1,74,227,9,9,18,12,1985,False,,,1500000,3,LB,LB,LON,0,False,None,1986 AFC Pro Bowl Team,69,80,1,77,49,55,1,1,1,79,80,1,1,78
2259,51,Woodrow,Lowe,Alabama,32,1,72,227,18,18,31,5,1985,False,,,750000,2,LB,LB,BAL,0,False,None,,68,67,1,79,37,55,1,1,1,76,67,1,1,77
2260,56,Cecil,Johnson,Pittsburgh,31,1,74,230,7,7,31,1,1985,False,,,750000,2,LB,LB,CIN,0,False,None,,67,62,1,58,47,69,1,1,1,76,80,1,1,71
2261,54,Mike,Walter,Oregon,26,1,75,240,2,2,21,13,1985,False,,,1250000,1,LB,LB,MIA,0,False,None,,54,57,1,65,33,60,1,1,1,84,67,1,1,74
2262,57,Fulton,Kuykendall,UCLA,33,1,76,225,1,1,32,3,1985,False,,,750000,1,LB,LB,KC,0,False,None,,55,59,1,71,36,59,1,1,1,72,72,1,1,70
2263,57,Chris,Martin,Auburn,26,1,74,236,12,12,26,8,1985,False,,,5352102,1,LB,LB,DET,0,False,None,,62,57,1,60,30,58,1,1,1,76,81,1,1,72
2264,55,Jim,Ryan,William & Mary,29,1,73,217,10,10,27,18,1985,False,Hyper Extended Knee,Probable,1600000,2,LB,LB,IND,0,False,None,,52,68,1,70,46,64,1,1,1,75,62,1,1,71
2265,57,Calvin,Daniels,North Carolina,28,1,75,236,9,9,25,7,1985,False,,,1000000,2,LB,LB,LON,0,False,None,,63,56,1,74,38,53,1,1,1,72,68,1,1,73
2266,92,Angelo,King,South Carolina State,28,1,73,224,7,7,27,1,1985,False,,,1390000,2,LB,LB,CIN,0,False,None,,68,65,1,63,31,63,1,1,1,77,81,1,1,74
2267,26,Charles,Romes,North Carolina Central,32,1,73,191,8,8,16,10,1985,False,,,1750000,2,CB,CB,PRO,0,False,None,,30,80,1,77,51,62,1,1,1,32,82,1,1,65
2268,27,Preston,Davis,Baylor,24,1,71,180,16,16,19,14,1985,False,,,1500000,2,CB,CB,TB,0,False,None,,42,77,1,77,55,44,1,1,1,38,77,1,1,73
2269,48,Kenny,Hill,Yale,28,1,72,194,8,8,30,10,1985,False,,,1800000,1,SS,SS,PRO,0,False,None,,52,66,1,71,48,56,1,1,1,66,86,1,1,73
2270,46,Bo,Eason,California-Davis,25,1,74,200,11,11,24,17,1985,False,,,1620000,2,LB,LB,CHI,0,False,None,,57,80,1,75,48,57,1,1,1,67,74,1,1,65
2271,42,Lyle,Blackwood,TCU,35,1,73,190,16,16,23,14,1985,False,,,4568811,1,CB,CB,TB,0,False,None,,43,77,1,77,64,46,1,1,1,36,78,1,1,69
2272,43,Sam,Seale,Western State (CO),24,1,69,182,5,5,26,13,1985,False,Bruised Cheekbone,Questionable,2853600,3,FS,FS,BUF,0,False,None,,50,70,1,80,59,54,1,1,1,61,81,1,1,74
2273,26,James,Britt,LSU,26,1,72,185,4,4,31,12,1985,False,,,750000,2,FS,FS,OAK,0,False,None,,49,73,1,84,54,52,1,1,1,63,83,1,1,75
2274,8,Nick,Lowery,Dartmouth,30,1,76,215,14,14,17,10,1985,False,,,6161695,1,K,K,ATL,0,False,None,,24,29,23,51,29,66,1,1,1,23,99,81,74,72
2275,14,Ray,Wersching,California,36,1,71,213,1,1,20,3,1985,False,Staph Infection,Questionable,1250000,2,K,K,KC,0,False,None,,20,29,22,38,25,66,1,1,1,14,89,85,74,70
2276,8,Ray,Guy,Southern Miss,37,1,75,195,11,6,24,4,1985,False,,,2500000,1,P,P,CHI,0,False,None,1986 NFC Pro Bowl Team,15,34,28,41,11,69,1,1,1,29,77,77,72,73
2277,7,Rich,Camarillo,Washington,27,1,71,202,7,7,22,18,1985,False,,,1000000,2,P,P,CIN,0,False,None,,25,45,14,58,11,60,1,1,1,19,95,81,64,75
2278,3,Rohn,Stark,Florida State,27,1,75,203,8,8,22,10,1985,False,,,1000000,2,P,P,PRO,0,False,None,,30,45,19,58,23,62,1,1,1,17,92,82,78,72
2279,48,Wes,Hopkins,SMU,25,1,73,213,15,15,14,16,1985,False,Turf Toe,,7755480,1,FS,FS,SF,0,False,None,,61,70,1,83,57,72,1,1,1,70,85,1,1,75
2280,65,Jeff,Dellenbach,Wisconsin,23,1,78,290,2,2,15,13,1985,False,,,1750000,3,T,T,MIA,0,False,None,1986 AFC Pro Bowl Team,82,52,1,41,14,67,1,85,66,44,73,1,1,76
2281,85,Phillip,Epps,TCU,28,1,70,165,3,3,28,2,1985,False,,,750000,2,WR,WR,GB,0,False,None,,37,75,1,72,75,63,1,14,13,35,80,1,1,72
2282,88,Renaldo,Nehemiah,Maryland,27,1,73,181,4,3,11,17,1985,False,,,2250000,1,WR,WR,OAK,0,False,None,1986 AFC Pro Bowl Team,41,70,1,99,52,40,1,19,8,19,83,1,1,71
2283,32,Ethan,Horton,North Carolina,24,1,76,235,7,7,51,1,1985,False,,,7710000,1,RB,RB,CIN,0,False,None,,76,58,13,66,61,50,13,20,34,21,80,1,1,73
2284,10,Jay,Schroeder,UCLA,25,1,76,215,4,2,24,6,1985,False,Broken Nose,,7710000,1,QB,QB,OAK,0,False,None,,44,63,81,50,19,86,78,1,1,18,77,1,1,73
2285,11,Wade,Wilson,Texas A&M-Commerce,27,1,75,210,13,13,28,11,1985,False,,,750000,2,QB,QB,MIN,0,False,None,,42,69,88,69,24,67,73,1,1,26,82,1,1,72
2286,19,David,Woodley,LSU,28,1,74,210,10,10,39,18,1985,False,Hyper Extended Knee,,2600000,2,QB,QB,IND,0,False,None,,54,56,85,50,14,68,70,1,1,20,90,1,1,71
2288,16,Paul,McDonald,USC,28,1,74,185,8,8,40,10,1985,False,,,250000,1,QB,QB,PRO,0,False,None,,46,54,78,62,11,68,73,1,1,8,83,1,1,74
2289,16,Randy,Wright,Wisconsin,25,1,74,200,6,6,22,4,1985,False,Jammed Toe,,1000000,2,QB,QB,WIN,0,False,None,,41,59,79,62,19,67,72,1,1,14,87,1,1,72
2290,16,Steve,Dils,Stanford,31,1,73,190,5,5,43,6,1985,False,,,250000,1,QB,QB,BUF,0,False,None,,41,62,73,58,13,68,72,1,1,25,81,1,1,71
2291,27,Lorenzo,Hampton,Florida,24,1,71,205,13,11,50,17,1985,False,Broken Nose,,7710000,1,RB,RB,MIN,0,False,None,,70,73,20,79,59,49,13,20,32,24,86,1,1,75
2292,30,Barry,Redden,Richmond,26,1,70,210,0,17,51,4,1985,False,,,0,0,RB,RB,N/A,0,False,None,,66,74,19,75,51,45,8,22,24,27,69,1,1,70
2293,25,Dennis,Bligen,St. John's (NY),24,1,71,215,16,11,51,2,1985,False,,,7710000,1,RB,RB,TB,0,False,None,,55,64,20,73,58,55,3,16,29,23,70,1,1,72
2294,21,Ken,Lacy,Tulsa,26,1,72,222,5,5,51,6,1985,False,,,7710000,1,RB,RB,BUF,0,False,None,,57,77,13,71,51,47,13,15,17,24,65,1,1,73
2297,47,James,Jones FB,Florida,25,1,74,229,17,6,46,4,1985,False,Bruised Jaw,,334876,1,FB,FB,WAS,0,False,None,,83,53,1,63,57,48,1,47,47,30,68,1,1,75
2298,84,J.T.,Smith,North Texas,31,1,74,185,9,9,22,12,1985,False,,,1000000,2,WR,WR,LON,0,False,None,,20,66,1,71,83,61,1,23,15,18,75,1,1,65
2299,80,Carlos,Carson,LSU,28,1,71,180,12,12,33,11,1985,False,,,4254943,1,WR,WR,DET,0,False,None,,31,83,1,72,70,52,1,28,8,39,88,1,1,73
2300,85,Cedric,Jones,Duke,26,1,73,184,12,12,22,8,1985,False,,,1000000,2,WR,WR,DET,0,False,None,,36,72,1,82,81,65,1,26,9,22,82,1,1,73
2301,88,John,Spagnola,Yale,29,1,76,240,10,10,19,18,1985,False,,,1500000,2,TE,TE,IND,0,False,None,,63,61,1,77,73,54,1,41,37,41,69,1,1,74
2302,84,Jamie,Williams,Nebraska,26,1,76,240,8,17,27,4,1985,False,,,7710000,1,TE,TE,PRO,0,False,None,,50,65,1,67,78,58,1,44,34,40,81,1,1,73
2303,86,Ken,Whisenhunt,Georgia Tech,24,1,75,237,12,12,24,8,1985,False,,,1570000,2,TE,TE,DET,0,False,None,,60,61,1,72,71,51,1,40,43,31,70,1,1,73
2304,73,Mark,May,Pittsburgh,27,1,78,295,15,15,16,16,1985,False,,,1750000,2,T,T,SF,0,False,None,,79,41,1,39,7,71,1,72,75,35,54,1,1,72
2305,65,Ray,Pinney,Washington,32,1,76,251,13,13,29,8,1985,False,,,3408401,1,T,T,MIN,0,False,None,,64,45,1,38,16,58,1,66,75,40,60,1,1,65
2306,73,Harvey,Salem,California,25,1,78,283,12,12,28,8,1985,False,,,750000,2,T,T,DET,0,False,None,,74,59,1,49,19,67,1,83,62,49,58,1,1,71
2307,71,Bill,Bain,Colorado,34,1,76,279,1,1,35,16,1985,False,Pinched Nerve,,500000,1,T,T,KC,0,False,None,,65,38,1,43,10,67,1,70,68,36,61,1,1,65
2308,67,Duval,Love,UCLA,23,1,75,275,2,2,7,13,1985,False,Jammed Toe,,3000000,3,G,G,MIA,0,False,None,,77,57,1,38,27,73,1,81,65,50,62,1,1,75
2309,63,Ron,Baker,Oklahoma State,32,1,76,260,7,7,35,1,1985,False,,,500000,1,G,G,CIN,0,False,None,,87,46,1,48,9,68,1,69,63,31,55,1,1,71
2311,72,Chris,Dieterich,North Carolina State,28,1,75,262,3,3,24,2,1985,False,Stress Fracture (Foot),,3650000,1,G,G,GB,0,False,None,,77,51,1,38,9,66,1,72,75,39,60,1,1,75
2312,73,Steve,Kenney,Clemson,31,1,76,266,10,10,33,18,1985,False,,,4152775,1,G,G,IND,0,False,None,,70,52,1,50,22,66,1,73,65,44,66,1,1,69
2313,75,Rich,Moran,San Diego State,24,1,75,276,6,6,25,15,1985,False,,,1000000,2,G,G,WIN,0,False,None,,79,45,1,42,6,64,1,64,74,29,60,1,1,72
2314,66,Paul,Fairchild,Kansas,25,1,76,270,16,16,25,14,1985,False,,,1000000,2,G,G,TB,0,False,None,,78,43,1,45,12,60,1,81,66,35,61,1,1,71
2315,74,Tim,Huffman,Notre Dame,27,1,77,277,13,13,33,8,1985,False,Jammed Toe,,3906438,1,G,G,MIN,0,False,None,,74,56,1,53,12,67,1,78,67,36,65,1,1,72
2316,56,Fred,Quillan,Oregon,30,1,77,261,14,12,36,8,1985,False,,,500000,1,C,C,ATL,0,False,None,,79,42,1,49,20,74,1,63,67,35,55,1,1,68
2317,53,Jeff,Bostic,Clemson,28,1,74,268,0,6,36,4,1985,False,,,0,0,C,C,N/A,0,False,None,,83,52,1,56,20,70,1,71,59,39,64,1,1,72
2318,52,John,Hill,Lehigh,36,1,74,249,1,1,44,3,1985,False,,,250000,1,C,C,KC,0,False,None,,81,44,1,42,12,76,1,70,61,44,67,1,1,70
2319,76,Rick,Donnalley,North Carolina,28,1,74,261,2,2,36,6,1985,False,,,500000,1,C,C,MIA,0,False,None,,78,45,1,39,16,69,1,74,59,33,65,1,1,73
2320,77,Jim,Jeffcoat,Arizona State,25,1,77,274,6,6,15,15,1985,False,,,1750000,3,DE,DE,WIN,0,False,None,,63,59,1,62,24,47,1,1,1,70,67,1,1,73
2321,73,George,Martin,Oregon,33,1,76,245,3,3,25,17,1985,False,,,1000000,2,DE,DE,GB,0,False,None,,62,60,1,54,37,47,1,1,1,67,61,1,1,63
2322,73,Frank,Warren,Auburn,27,1,76,285,14,14,21,10,1985,False,,,1900000,2,DE,DE,ATL,0,False,None,,78,72,1,60,33,52,1,1,1,74,73,1,1,75
2323,79,Rick,Bryan,Oklahoma,24,1,76,265,13,13,22,11,1985,False,,,1000000,2,DE,DE,MIN,0,False,None,,68,61,1,69,34,49,1,1,1,59,58,1,1,73
2324,73,Jesse,Baker,Jacksonville State,29,1,77,269,5,10,24,1,1985,False,,,1800000,1,DE,DE,BUF,0,False,None,,75,64,1,64,37,55,1,1,1,65,61,1,1,71
2325,67,Casey,Merrill,California-Davis,29,1,76,254,8,8,34,10,1985,False,,,500000,1,DE,DE,PRO,0,False,None,,67,49,1,68,29,57,1,1,1,59,69,1,1,70
2326,56,Reggie,Williams,Dartmouth,32,1,73,228,6,6,33,15,1985,False,,,500000,1,LB,LB,WIN,0,False,None,,64,58,1,64,45,57,1,1,1,65,84,1,1,67
2327,59,Gary,Spani,Kansas State,30,1,74,229,13,1,27,16,1985,False,,,2730000,1,LB,LB,MIN,0,False,None,,60,57,1,63,40,60,1,1,1,79,73,1,1,68
2328,58,Reggie,Wilkes,Georgia Tech,30,1,76,235,18,18,32,14,1985,False,,,4139967,1,LB,LB,BAL,0,False,None,,74,59,1,65,39,52,1,1,1,70,78,1,1,74
2329,58,Anthony,Griggs,Ohio State,26,1,75,227,17,17,26,15,1985,False,,,4192292,1,LB,LB,WAS,0,False,None,,57,63,1,66,45,65,1,1,1,71,78,1,1,72
2330,53,Thomas,Benson,Oklahoma,25,1,74,238,2,2,32,6,1985,False,,,750000,1,LB,LB,MIA,0,False,None,,70,58,1,62,39,56,1,1,1,69,80,1,1,73
2331,50,Jim,Kovach,Kentucky,30,1,74,230,17,17,33,4,1985,False,Dislocated Knee,,3934493,1,LB,LB,WAS,0,False,None,,57,67,1,65,32,51,1,1,1,76,71,1,1,72
2332,55,Ed,Reynolds,Virginia,25,1,77,238,12,12,29,11,1985,False,,,4079541,1,LB,LB,DET,0,False,None,,68,71,1,72,33,60,1,1,1,84,76,1,1,77
2333,55,Louis,Cooper,Western Carolina,23,1,74,240,3,2,18,6,1985,False,,,1500000,3,LB,LB,GB,0,False,None,,67,69,1,64,34,65,1,1,1,67,86,1,1,73
2334,20,Ray,Horton,Washington,26,1,70,189,2,2,13,13,1985,False,,,2000000,2,CB,CB,MIA,0,False,None,,55,82,1,74,54,65,1,1,1,53,84,1,1,74
2335,23,Danny,Walters,Arkansas,26,1,73,189,16,16,17,14,1985,False,,,1830000,2,CB,CB,TB,0,False,None,1985 NFC Pro Bowl Team,48,82,1,80,44,58,1,1,1,41,71,1,1,73
2336,25,Steve,Foley,Tulane,33,1,74,189,8,1,30,3,1985,False,,,7710000,1,SS,SS,PRO,0,False,None,,55,78,1,70,60,56,1,1,1,53,70,1,1,67
2337,27,Carlton,Williamson,Pittsburgh,28,1,72,204,14,14,32,9,1985,False,Fractured Jaw,,3436637,1,SS,SS,ATL,0,False,None,,69,72,1,79,47,54,1,1,1,51,75,1,1,71
2338,21,Demetrious,Johnson,Missouri,25,1,71,190,9,9,31,7,1985,False,Tight Hamstring,,750000,2,SS,SS,LON,0,False,None,,55,73,1,77,55,53,1,1,1,62,71,1,1,72
2339,33,Kirk,Springs,Miami (OH),28,1,72,192,17,17,32,15,1985,False,,,4766058,1,SS,SS,WAS,0,False,None,,53,66,1,72,56,48,1,1,1,60,77,1,1,73
2340,43,Terry,Kinard,Clemson,27,1,73,199,1,1,19,16,1985,False,Patella Tendinitis,,1500000,2,FS,FS,KC,0,False,None,,61,76,1,80,59,66,1,1,1,61,81,1,1,74
2341,22,James,Griffin,Middle Tenn. State,25,1,74,197,9,13,20,11,1985,False,Pulled Hamstring,,1250000,2,FS,FS,LON,0,False,None,,48,68,1,82,57,58,1,1,1,53,80,1,1,76
2342,21,Don,Wilson,North Carolina State,25,1,74,190,10,10,22,1,1985,False,,,1000000,2,FS,FS,IND,0,False,None,,41,84,1,83,59,50,1,1,1,63,81,1,1,73
2343,38,Lee,Nelson,Florida State,32,1,70,185,7,7,32,18,1985,False,Bruised Jaw,,750000,1,SS,SS,CIN,0,False,None,,61,77,1,78,43,60,1,1,1,54,83,1,1,72
2344,7,Morten,Andersen,Michigan State,26,1,74,217,17,17,16,15,1985,False,,,1750000,2,K,K,WAS,0,False,None,,27,45,16,41,12,60,1,1,1,30,86,79,85,72
2345,19,Rafael,Septien,La-Lafayette,33,1,70,176,8,8,23,9,1985,False,,,1000000,1,K,K,PRO,0,False,None,,12,25,12,29,15,63,1,1,1,15,79,77,86,70
2346,71,Fred,Smerlas,Boston College,29,1,75,277,8,8,12,10,1985,False,Stiff Neck,,2000000,3,DT,DT,PRO,0,False,None,1985 AFC Pro Bowl Team,74,68,1,64,45,50,5,1,1,61,68,1,1,70
2347,74,Mike,Pitts,Alabama,26,1,77,277,4,4,15,12,1985,False,Dislocated Finger,Probable,1750000,3,DT,DT,OAK,0,False,None,1985 AFC Pro Bowl Team,79,50,1,68,39,52,1,1,1,64,68,1,1,73
2348,65,Lawrence,Pillers,Alcorn State,34,1,76,255,1,1,18,3,1985,False,Turf Toe,,1500000,3,DT,DT,KC,0,False,None,,75,54,1,53,38,56,1,1,1,49,63,1,1,64
2349,98,Shawn,Miller,Utah State,25,1,76,255,4,4,16,7,1985,False,,,1750000,2,DT,DT,OAK,0,False,None,,83,54,1,61,28,57,1,1,1,66,64,1,1,73
2350,61,Jerry,Boyarsky,Pittsburgh,27,1,75,290,3,3,22,2,1985,False,,,1000000,2,DT,DT,GB,0,False,None,,82,58,1,54,41,51,1,1,1,63,63,1,1,74
2351,79,Ross,Browner,Notre Dame,32,1,75,262,11,11,32,17,1985,False,Jammed Finger,,3254598,1,DE,DE,CHI,0,False,None,,72,67,1,65,23,58,1,1,1,63,62,1,1,73
2352,59,Ron,Rivera,California,24,1,75,239,14,14,22,9,1985,False,,,1000000,2,LB,LB,ATL,0,False,None,,69,70,1,72,33,63,1,1,1,73,81,1,1,76
2353,22,Mark,Lee,Washington,28,1,71,187,10,10,17,18,1985,False,,,3823600,2,CB,CB,IND,0,False,None,,52,82,1,75,57,64,1,1,1,57,77,1,1,77
2354,36,Gene,Lang,LSU,24,1,70,196,2,2,26,6,1985,False,,,1870000,4,RB,RB,MIA,0,False,None,,59,65,9,73,53,64,14,18,27,25,83,1,1,73
2355,10,Oliver,Luck,West Virginia,26,1,74,196,9,9,26,12,1985,False,,,1000000,1,QB,QB,LON,0,False,None,,42,49,76,49,5,74,78,1,1,17,74,1,1,72
2358,41,Gary,Ellerson,Wisconsin,23,1,71,220,10,4,51,12,1985,False,,,7710000,1,RB,RB,IND,0,False,None,,53,76,17,78,44,55,16,12,24,21,74,1,1,71
2359,49,Bill,Johnson,Arkansas State,26,1,74,230,2,2,51,13,1985,False,,,250000,2,RB,RB,MIA,0,False,None,,59,71,3,80,58,56,17,29,29,13,73,1,1,71
2360,24,Alvin,Moore,Arizona State,27,1,72,194,0,16,51,14,1985,False,,,0,0,RB,RB,N/A,0,False,None,,55,73,12,65,54,50,13,23,13,22,71,1,1,62
2361,49,Steve,Strachan,Boston College,23,1,73,221,8,8,51,9,1985,False,,,1530000,2,RB,RB,PRO,0,False,None,,62,76,9,77,57,44,15,28,24,17,79,1,1,72
2362,47,Steve,Morse,Virginia,23,1,71,211,12,14,51,10,1985,False,,,1200000,1,RB,RB,DET,0,False,None,,58,75,19,77,63,56,6,30,15,18,68,1,1,73
2364,89,Steve,Watson,Temple,29,1,76,195,15,15,33,3,1985,False,,,500000,1,WR,WR,SF,0,False,None,,29,85,1,75,88,61,1,34,18,26,93,1,1,73
2365,87,Lionel,Manuel,Pacific,24,1,71,178,6,6,23,15,1985,False,,,1000000,1,WR,WR,WIN,0,False,None,,41,78,1,69,84,48,1,30,15,33,87,1,1,73
2366,84,Mark,Boyer,USC,24,1,76,233,13,13,23,8,1985,False,,,5818747,1,WR,WR,MIN,0,False,None,,45,74,1,72,82,62,1,18,12,34,81,1,1,74
2367,81,Daryl,Turner,Michigan State,25,1,75,194,16,2,27,13,1985,False,Dislocated Finger,,2185000,5,WR,WR,TB,0,False,None,,45,76,1,74,73,58,1,27,8,34,71,1,1,72
2368,83,Pete,Mandley,Northern Arizona,25,1,70,191,2,2,28,6,1985,False,,,750000,2,WR,WR,MIA,0,False,None,,38,75,1,83,68,61,1,19,20,21,72,1,1,72
2369,82,Anthony,Hancock,Tennessee,26,1,72,200,8,8,35,9,1985,False,Dislocated Shoulder,,500000,1,WR,WR,PRO,0,False,None,,40,82,1,78,68,57,1,20,14,20,78,1,1,70
2370,87,Ken,Margerum,Stanford,28,1,72,175,4,4,25,12,1985,False,,,1000000,2,WR,WR,OAK,0,False,None,,29,74,1,83,82,49,1,27,17,22,80,1,1,72
2371,88,Pete,Metzelaars,Wabash,26,1,79,254,9,9,14,12,1985,False,,,2000000,1,TE,TE,LON,0,False,None,,65,71,1,74,76,51,1,54,40,36,87,1,1,72
2372,82,Arthur,Cox,Texas Southern,25,1,75,262,9,9,29,7,1985,False,Dislocated Knee,,750000,1,TE,TE,LON,0,False,None,,52,69,1,77,64,56,1,41,37,34,79,1,1,71
2373,87,Walt,Arnold,New Mexico,28,1,75,228,11,11,20,17,1985,False,,,1250000,2,FB,FB,CHI,0,False,None,,61,71,1,70,78,56,1,54,44,34,71,1,1,74
2374,88,Chris,Dressel,Stanford,25,1,76,238,12,12,27,11,1985,False,,,1750000,4,TE,TE,DET,0,False,None,,65,67,1,75,70,63,1,42,38,37,75,1,1,71
2375,74,Leonard,Mitchell,Houston,28,1,79,290,9,9,15,7,1985,False,Bruised Cheekbone,,1750000,3,T,T,LON,0,False,None,,81,46,1,41,5,60,1,81,70,39,59,1,1,73
