PlayerID,Season,Type,Strength,Agility,Arm,Speed,Hands,Intelligence,Accuracy,RunBlocking,PassBlocking,Tackling,Endurance,KickDistance,KickAccuracy
2044,1986,Training Camp,87,47,1,43,5,56,1,83,69,45,55,1,1
2045,1985,,84,46,1,48,4,70,1,79,70,43,58,1,1
2045,1985,Training Camp,78,42,1,44,4,70,1,77,67,43,55,1,1
2046,1985,,81,50,1,58,14,59,1,78,78,29,62,1,1
2046,1985,Training Camp,81,50,1,58,14,59,1,78,79,29,62,1,1
2046,1986,,81,50,1,58,14,59,1,78,79,29,62,1,1
2046,1986,Training Camp,81,50,1,58,14,61,1,78,80,29,62,1,1
2047,1985,,74,45,1,47,15,75,1,76,58,35,67,1,1
2047,1985,Training Camp,74,45,1,47,15,75,1,76,59,35,69,1,1
2047,1986,,74,46,1,47,15,75,1,76,60,35,70,1,1
2047,1986,Training Camp,74,48,1,47,15,75,1,76,60,35,71,1,1
2048,1985,,76,49,1,41,8,69,1,76,66,39,70,1,1
2048,1985,Training Camp,79,49,1,43,9,69,1,76,66,39,70,1,1
2048,1986,,79,49,1,43,9,70,1,76,66,39,71,1,1
2048,1986,Training Camp,76,47,1,42,9,73,1,74,66,39,70,1,1
2049,1985,,80,54,1,54,12,63,1,77,67,31,55,1,1
2049,1985,Training Camp,83,57,1,54,13,63,1,77,69,31,55,1,1
2049,1986,,83,57,1,54,13,63,1,77,71,31,55,1,1
2049,1986,Training Camp,83,57,1,54,13,63,1,77,74,31,55,1,1
2050,1985,,90,49,1,44,4,74,1,64,64,42,68,1,1
2050,1985,Training Camp,86,46,1,39,4,72,1,60,62,42,66,1,1
2050,1986,,86,47,1,39,5,72,1,60,62,42,67,1,1
2050,1986,Training Camp,81,47,1,35,5,70,1,58,61,42,66,1,1
2051,1985,,75,54,1,58,25,73,1,80,64,44,63,1,1
2051,1985,Training Camp,75,56,1,58,25,73,1,80,64,44,63,1,1
2051,1986,,75,56,1,58,25,73,1,80,64,44,63,1,1
2051,1986,Training Camp,72,57,1,52,24,74,1,78,62,44,61,1,1
2052,1985,,84,40,1,42,8,67,1,74,75,38,57,1,1
2052,1985,Training Camp,84,40,1,42,8,67,1,74,75,38,57,1,1
2052,1986,,84,40,1,42,8,67,1,74,75,38,59,1,1
2052,1986,Training Camp,84,41,1,42,8,67,1,74,75,38,59,1,1
2053,1985,,72,65,2,71,40,75,1,1,1,80,68,4,1
2053,1985,Training Camp,72,65,2,71,41,75,1,1,1,83,70,4,1
2053,1986,,73,65,2,71,41,75,1,1,1,83,70,4,1
2053,1986,Training Camp,69,64,2,67,40,76,1,1,1,84,70,4,1
2054,1985,,67,65,1,68,43,63,1,1,1,74,77,1,1
2054,1985,Training Camp,64,63,1,61,44,64,1,1,1,74,77,1,1
2054,1986,,64,63,1,61,44,64,1,1,1,75,77,1,1
2054,1986,Training Camp,61,61,1,59,42,64,1,1,1,74,72,1,1
2055,1985,,54,83,1,87,57,64,1,1,1,55,87,1,1
2055,1985,Training Camp,54,83,1,87,59,64,1,1,1,55,87,1,1
2055,1986,,54,84,1,87,59,64,1,1,1,55,87,1,1
2055,1986,Training Camp,54,84,1,87,59,64,1,1,1,55,88,1,1
2056,1985,,54,84,1,75,52,51,1,1,1,63,77,1,1
2056,1985,Training Camp,57,84,1,75,52,51,1,1,1,63,77,1,1
2056,1986,,57,84,1,75,52,52,1,1,1,63,78,1,1
2056,1986,Training Camp,57,84,1,75,52,52,1,1,1,63,78,1,1
2057,1985,,50,72,1,84,60,55,1,1,1,56,84,1,1
2057,1985,Training Camp,48,71,1,79,62,55,1,1,1,54,87,1,1
2057,1986,,48,71,1,79,62,55,1,1,1,54,87,1,1
2057,1986,Training Camp,48,71,1,79,62,55,1,1,1,54,87,1,1
2058,1985,,50,78,1,80,54,63,1,1,1,67,72,1,1
2058,1985,Training Camp,45,76,1,73,52,64,1,1,1,68,68,1,1
2058,1986,,45,76,1,73,54,64,1,1,1,68,69,1,1
2058,1986,Training Camp,45,76,1,73,56,64,1,1,1,68,69,1,1
2059,1985,,85,49,1,63,36,61,2,1,1,71,66,1,1
2059,1985,Training Camp,85,49,1,63,36,63,2,1,1,71,68,1,1
2059,1986,,86,49,1,63,37,63,2,1,1,71,68,1,1
2059,1986,Training Camp,86,49,1,63,38,63,2,1,1,73,69,1,1
2060,1985,,82,56,1,60,9,64,1,70,77,48,72,1,1
2060,1985,Training Camp,82,56,1,62,9,64,1,70,77,48,72,1,1
2060,1986,,82,56,1,62,9,64,1,70,77,48,73,1,1
2060,1986,Training Camp,82,58,1,62,9,64,1,70,77,48,73,1,1
2061,1985,,46,75,2,84,85,66,1,21,17,24,82,1,1
2061,1985,Training Camp,46,75,2,84,85,66,1,21,17,24,82,1,1
2061,1986,,46,75,2,84,85,66,1,21,18,24,82,1,1
2061,1986,Training Camp,43,72,2,80,85,65,1,19,16,24,81,1,1
2062,1985,,65,66,1,75,43,70,1,1,4,85,79,1,2
2062,1985,Training Camp,67,66,1,75,43,70,1,1,4,85,79,1,2
2062,1986,,67,66,1,75,43,70,1,1,4,86,79,1,2
2062,1986,Training Camp,67,66,1,77,46,70,1,1,4,86,79,1,2
2063,1985,,65,71,12,84,51,47,20,27,35,23,80,1,1
2063,1985,Training Camp,65,71,12,84,51,47,20,27,35,23,80,1,1
2063,1986,,65,71,12,84,51,48,20,27,35,23,80,1,1
2063,1986,Training Camp,65,72,12,84,51,48,20,27,35,23,81,1,1
2064,1985,,57,89,1,85,53,57,1,1,1,55,76,1,2
2064,1985,Training Camp,57,92,1,85,53,57,1,1,1,55,76,1,2
2064,1986,,57,92,1,85,53,57,1,1,1,55,76,1,2
2064,1986,Training Camp,57,92,1,86,54,57,1,1,1,55,77,1,2
2065,1985,,35,67,1,85,57,49,1,1,1,60,66,1,1
2065,1985,Training Camp,35,67,1,85,58,49,1,1,1,60,66,1,1
2065,1986,,35,67,1,86,58,49,1,1,1,61,66,1,1
2065,1986,Training Camp,35,67,1,86,58,49,1,1,1,61,68,1,1
2066,1985,,59,65,1,84,85,53,1,45,37,52,76,1,1
2066,1985,Training Camp,59,67,1,84,87,53,1,46,37,52,76,1,1
2066,1986,,59,67,1,84,88,53,1,46,39,52,76,1,1
2066,1986,Training Camp,57,66,1,80,87,52,1,42,38,52,73,1,1
2067,1985,,50,83,1,83,90,65,1,25,17,28,70,1,1
2067,1985,Training Camp,50,83,1,83,90,65,1,25,17,28,70,1,1
2067,1986,,50,83,1,83,91,65,1,25,17,28,70,1,1
2067,1986,Training Camp,50,83,1,83,91,66,1,25,17,28,70,1,1
2068,1985,,65,68,1,68,70,67,1,49,56,34,80,1,1
2068,1985,Training Camp,61,65,1,66,69,67,1,47,57,34,80,1,1
2068,1986,,61,65,1,67,70,67,1,47,58,34,80,1,1
2068,1986,Training Camp,61,65,1,67,72,70,1,48,58,34,80,1,1
2069,1985,,60,67,21,74,59,45,17,22,22,22,69,1,1
2069,1985,Training Camp,60,67,21,74,59,45,17,22,22,22,69,1,1
2069,1986,,61,67,21,74,59,45,17,22,23,22,70,1,1
2069,1986,Training Camp,62,67,21,74,59,45,17,22,23,22,71,1,1
2070,1985,,65,66,3,72,60,48,11,16,16,28,64,1,1
2070,1985,Training Camp,65,66,3,72,60,48,11,16,19,28,64,1,1
2070,1986,,65,66,3,72,60,48,11,16,19,28,64,1,1
2070,1986,Training Camp,65,66,3,74,60,48,11,16,19,28,64,1,1
2071,1985,,43,83,1,76,84,61,1,16,13,23,68,1,1
2071,1985,Training Camp,41,83,1,74,85,61,1,12,10,23,65,1,1
2072,1985,,43,69,85,64,13,64,83,1,1,19,81,1,1
2072,1985,Training Camp,38,66,84,62,15,64,81,1,1,19,80,1,1
2072,1986,,34,63,82,57,15,64,81,1,1,19,79,1,1
2072,1986,Training Camp,34,63,82,57,15,64,81,1,1,19,81,1,1
2076,1985,,38,58,76,50,8,79,74,1,1,21,69,1,1
2076,1985,Training Camp,38,58,76,50,8,79,74,1,1,21,69,1,1
2076,1986,,39,58,76,51,8,79,74,1,1,21,69,1,1
2076,1986,Training Camp,41,58,76,51,11,79,74,1,1,21,69,1,1
2077,1985,,67,81,18,80,56,58,10,21,34,28,73,1,1
2077,1985,Training Camp,67,81,18,80,56,58,10,21,34,28,73,1,1
2077,1986,,67,81,18,80,56,58,10,22,34,28,73,1,1
2077,1986,Training Camp,67,83,18,82,56,58,10,24,34,28,73,1,1
2078,1985,,64,65,1,71,57,52,1,49,40,19,77,1,1
2078,1985,Training Camp,64,65,1,71,57,52,1,49,40,19,80,1,1
2078,1986,,64,66,1,71,57,53,1,49,41,19,80,1,1
2078,1986,Training Camp,64,66,1,71,57,53,1,50,41,19,80,1,1
2079,1985,,44,85,1,72,92,73,1,19,30,36,80,1,1
2079,1985,Training Camp,44,85,1,73,92,73,1,19,30,36,80,1,1
2079,1986,,36,85,1,70,92,73,1,20,29,36,80,1,1
2079,1986,Training Camp,36,86,1,70,92,73,1,20,29,36,80,1,1
2080,1985,,41,82,1,84,84,64,1,29,21,39,90,1,1
2080,1985,Training Camp,42,82,1,84,84,64,1,29,21,39,90,1,1
2080,1986,,42,83,1,84,84,64,1,29,21,39,90,1,1
2080,1986,Training Camp,42,83,1,84,84,64,1,29,21,39,90,1,1
2081,1985,,68,45,1,48,22,67,1,83,68,35,75,1,1
2081,1985,Training Camp,66,42,1,46,22,67,1,84,68,35,73,1,1
2081,1986,,66,42,1,46,22,67,1,84,68,35,73,1,1
2081,1986,Training Camp,62,39,1,41,22,67,1,80,66,35,69,1,1
2082,1985,,72,57,1,55,10,57,1,66,80,45,53,1,1
2082,1985,Training Camp,72,57,1,55,10,57,1,66,80,45,53,1,1
2082,1986,,72,57,1,55,10,57,1,66,80,45,53,1,1
2082,1986,Training Camp,69,57,1,51,10,57,1,64,81,45,51,1,1
2083,1985,,74,41,1,41,5,58,1,80,66,39,70,1,1
2083,1985,Training Camp,74,41,1,41,5,58,1,80,66,39,70,1,1
2083,1986,,74,41,1,41,5,58,1,80,66,39,70,1,1
2083,1986,Training Camp,74,41,1,41,5,58,1,80,68,39,70,1,1
2084,1985,,78,47,1,39,14,62,1,67,74,33,58,1,1
2084,1985,Training Camp,75,42,1,38,14,62,1,66,71,33,58,1,1
2084,1986,,75,42,1,38,15,62,1,66,71,33,58,1,1
2084,1986,Training Camp,72,42,1,34,15,61,1,65,70,33,56,1,1
2085,1985,,71,47,1,38,18,58,1,79,60,40,53,1,1
2085,1985,Training Camp,71,47,1,38,18,58,1,79,61,40,53,1,1
2085,1986,,72,47,1,38,19,58,1,79,61,40,54,1,1
2085,1986,Training Camp,66,44,1,38,19,58,1,79,59,40,52,1,1
2086,1985,,80,42,1,48,11,70,1,74,70,37,57,1,1
2086,1985,Training Camp,80,42,1,48,11,70,1,74,70,37,57,1,1
2086,1986,,80,42,1,49,11,70,1,75,70,37,57,1,1
2086,1986,Training Camp,80,42,1,50,11,70,1,75,70,37,57,1,1
2087,1985,,67,63,1,74,45,44,1,1,1,68,53,1,1
2087,1985,Training Camp,67,63,1,74,45,46,1,1,1,69,53,1,1
2087,1986,,67,63,1,74,45,46,1,1,1,70,53,1,1
2087,1986,Training Camp,59,61,1,72,45,44,1,1,1,69,53,1,1
2088,1985,,70,71,1,72,42,64,1,1,1,63,74,1,1
2088,1985,Training Camp,70,74,1,72,42,64,1,1,1,63,74,1,1
2088,1986,,70,76,1,72,42,64,1,1,1,63,74,1,1
2088,1986,Training Camp,70,78,1,72,42,64,1,1,1,63,74,1,1
2089,1985,,77,57,1,67,25,50,1,1,1,58,67,1,1
2089,1985,Training Camp,77,57,1,67,25,51,1,1,1,58,68,1,1
2089,1986,,77,57,1,67,25,51,1,1,1,59,68,1,1
2089,1986,Training Camp,79,59,1,67,25,51,1,1,1,59,68,1,1
2090,1985,,76,81,5,66,50,74,1,1,1,69,74,1,1
2090,1985,Training Camp,72,79,5,62,50,74,1,1,1,71,70,1,1
2091,1985,,58,68,1,76,46,62,1,1,1,74,81,3,1
2091,1985,Training Camp,60,68,1,79,46,62,1,1,1,74,81,3,1
2091,1986,,60,68,1,79,46,62,1,1,1,74,81,3,1
2091,1986,Training Camp,61,67,1,72,45,60,1,1,1,72,79,3,1
2092,1985,,69,76,1,82,41,62,1,1,2,74,69,1,1
2092,1985,Training Camp,69,76,1,82,41,62,1,1,2,76,69,1,1
2092,1986,,69,76,1,82,41,62,1,1,2,76,69,1,1
2092,1986,Training Camp,69,76,1,82,41,65,1,1,2,79,69,1,1
2093,1985,,62,74,1,69,38,63,1,1,1,68,85,1,1
2093,1985,Training Camp,62,74,1,69,38,63,1,1,1,68,85,1,1
2093,1986,,62,74,1,69,39,63,1,1,1,68,86,1,1
2093,1986,Training Camp,62,77,1,69,41,63,1,1,1,68,87,1,1
2094,1985,,70,70,1,67,45,52,1,1,1,76,65,1,1
2094,1985,Training Camp,70,70,1,70,45,52,1,1,1,76,66,1,1
2094,1986,,70,71,1,71,45,52,1,1,1,76,66,1,1
2094,1986,Training Camp,65,70,1,70,44,51,1,1,1,75,65,1,1
2095,1985,,39,80,4,82,67,61,1,5,1,46,74,1,1
2095,1985,Training Camp,39,80,4,82,67,63,1,5,1,46,74,1,1
2095,1986,,39,80,4,82,67,63,1,5,1,46,74,1,1
2095,1986,Training Camp,39,80,4,82,67,63,1,5,1,46,74,1,1
2096,1985,,48,76,1,79,58,59,1,1,1,43,85,1,1
2096,1985,Training Camp,48,79,1,79,60,59,1,1,1,46,85,1,1
2096,1986,,48,79,1,79,60,59,1,1,1,46,85,1,1
2096,1986,Training Camp,50,79,1,79,60,59,1,1,1,46,86,1,1
2097,1985,,65,83,1,81,49,60,1,1,1,61,85,2,1
2097,1985,Training Camp,65,83,1,81,49,60,1,1,1,61,85,2,1
2097,1986,,65,83,1,81,49,60,1,1,1,61,86,2,1
2097,1986,Training Camp,65,83,1,81,49,60,1,1,1,63,86,2,1
2098,1985,,65,79,1,72,52,64,1,1,1,69,80,1,1
2098,1985,Training Camp,65,79,1,72,52,64,1,1,1,69,81,1,1
2098,1986,,65,79,1,72,52,64,1,1,1,69,81,1,1
2098,1986,Training Camp,67,79,1,72,54,64,1,1,1,69,84,1,1
2099,1985,,53,76,1,81,46,48,1,1,1,53,80,1,1
2099,1985,Training Camp,53,76,1,81,46,48,1,1,1,53,82,1,1
2099,1986,,53,77,1,81,46,49,1,1,1,53,83,1,1
2099,1986,Training Camp,46,76,1,82,45,49,1,1,1,53,82,1,1
2100,1985,,55,71,1,80,44,50,1,1,1,62,84,1,1
2100,1985,Training Camp,55,71,1,80,47,50,1,1,1,62,87,1,1
2100,1986,,55,71,1,80,48,51,1,1,1,62,87,1,1
2100,1986,Training Camp,55,68,1,75,48,51,1,1,1,62,86,1,1
2101,1985,,45,69,1,81,56,51,1,1,1,54,76,1,1
2101,1985,Training Camp,48,70,1,81,56,52,1,1,1,54,79,1,1
2101,1986,,48,70,1,82,56,52,1,1,1,55,79,1,1
2101,1986,Training Camp,48,70,1,85,59,52,1,1,1,55,79,1,1
2102,1985,,14,45,8,49,11,66,1,1,1,21,91,77,73
2102,1985,Training Camp,11,47,8,49,11,66,1,1,1,21,91,77,73
2102,1986,,11,47,8,49,11,66,1,1,1,21,91,77,74
2102,1986,Training Camp,8,45,8,44,11,66,1,1,1,21,89,77,75
2103,1985,,87,51,1,66,31,51,1,1,1,59,55,1,1
2103,1985,Training Camp,87,53,1,66,31,51,1,1,1,59,58,1,1
2103,1986,,87,53,1,66,32,51,1,1,1,59,59,1,1
2103,1986,Training Camp,87,55,1,66,32,51,1,1,1,59,62,1,1
2104,1985,,83,59,1,50,44,60,1,1,1,69,71,1,1
2104,1985,Training Camp,83,62,1,50,44,60,1,1,1,69,71,1,1
2104,1986,,83,62,1,50,44,60,1,1,1,69,72,1,1
2104,1986,Training Camp,83,62,1,50,44,60,1,1,1,71,72,1,1
2105,1985,,50,57,85,55,25,80,80,1,1,13,78,1,1
2105,1985,Training Camp,50,57,85,55,25,80,80,1,1,13,78,1,1
2105,1986,,51,58,85,55,25,80,80,1,1,13,78,1,1
2105,1986,Training Camp,45,55,83,50,25,80,77,1,1,13,77,1,1
2106,1985,,37,73,1,89,85,61,1,18,18,30,94,2,3
2106,1985,Training Camp,37,74,1,89,85,61,1,18,18,30,94,2,3
2106,1986,,37,74,1,90,85,61,1,18,18,30,94,2,3
2106,1986,Training Camp,37,74,1,90,85,61,1,18,18,30,94,2,3
2107,1985,,76,59,1,45,10,76,3,82,70,43,79,1,1
2107,1985,Training Camp,76,59,1,45,10,76,3,82,70,43,79,1,1
2107,1986,,76,59,1,45,10,76,3,82,70,43,79,1,1
2107,1986,Training Camp,76,62,1,45,10,76,3,85,70,43,79,1,1
2108,1985,,34,85,1,88,83,70,1,17,10,21,69,1,1
2108,1985,Training Camp,34,85,1,88,85,70,1,17,10,21,72,1,1
2108,1986,,34,85,1,88,85,70,1,17,10,21,72,1,1
2108,1986,Training Camp,34,85,1,88,85,70,1,17,10,21,73,1,1
2109,1985,,63,76,22,78,72,47,24,35,22,21,81,1,1
2109,1985,Training Camp,63,76,22,78,73,47,24,35,22,21,81,1,1
2109,1986,,63,76,22,78,73,47,24,35,22,21,81,1,1
2109,1986,Training Camp,63,76,22,78,73,47,24,35,22,21,84,1,1
2110,1985,,55,80,24,79,75,49,8,31,27,23,70,1,1
2110,1985,Training Camp,55,80,24,79,75,52,8,31,27,23,70,1,1
2110,1986,,55,80,24,80,76,52,8,32,27,23,71,1,1
2110,1986,Training Camp,55,80,24,80,79,52,8,32,27,23,71,1,1
2111,1985,,60,70,1,70,50,53,1,1,1,60,70,1,1
2111,1985,Training Camp,60,70,1,70,50,53,1,1,1,60,70,1,1
2111,1986,,60,71,1,71,52,53,1,1,1,61,70,1,1
2111,1986,Training Camp,57,68,1,68,52,53,1,1,1,61,67,1,1
2112,1985,,55,70,25,74,59,55,18,24,29,24,77,1,1
2112,1985,Training Camp,55,70,25,74,62,55,18,24,29,24,77,1,1
2112,1986,,55,71,25,74,63,55,18,24,29,24,77,1,1
2112,1986,Training Camp,55,71,25,74,63,55,18,24,29,24,77,1,1
2113,1985,,70,77,1,85,45,52,1,51,36,40,82,1,1
2113,1985,Training Camp,70,80,1,85,45,52,1,53,36,40,84,1,1
2113,1986,,70,81,1,85,45,53,1,53,36,40,84,1,1
2113,1986,Training Camp,70,81,1,85,45,53,1,53,36,40,84,1,1
2114,1985,,67,54,1,65,46,59,1,48,39,33,78,1,1
2114,1985,Training Camp,67,54,1,65,46,59,1,48,39,33,78,1,1
2114,1986,,67,54,1,65,47,59,1,48,39,33,79,1,1
2114,1986,Training Camp,67,54,1,69,49,60,1,50,40,33,84,1,1
2115,1985,,43,65,80,56,15,78,81,1,1,22,74,4,1
2115,1985,Training Camp,37,63,79,54,15,77,78,1,1,22,73,4,1
2116,1985,,43,62,69,57,8,73,80,1,1,15,85,1,1
2116,1985,Training Camp,43,62,69,57,8,76,80,1,1,15,85,1,1
2116,1986,,43,62,69,57,9,77,80,1,1,15,85,1,1
2116,1986,Training Camp,45,60,69,54,9,77,77,1,1,15,81,1,1
2117,1985,,69,68,16,80,53,55,18,32,18,23,66,1,1
2117,1985,Training Camp,69,68,16,80,53,55,18,32,18,23,66,1,1
2117,1986,,69,68,16,80,54,55,18,32,18,23,66,1,1
2117,1986,Training Camp,69,68,16,80,54,55,18,32,18,23,67,1,1
2118,1985,,60,66,10,80,53,54,23,29,35,25,66,1,1
2118,1985,Training Camp,60,66,10,80,54,54,23,29,35,25,66,1,1
2118,1986,,60,66,10,80,54,54,23,29,35,25,66,1,1
2118,1986,Training Camp,55,65,10,75,54,54,23,26,34,25,63,1,1
2119,1985,,69,68,11,84,61,44,16,27,21,34,76,1,1
2119,1985,Training Camp,69,68,11,85,64,44,16,27,21,34,76,1,1
2119,1986,,71,68,11,86,64,44,16,27,22,34,77,1,1
2119,1986,Training Camp,71,68,11,86,64,44,16,27,22,34,77,1,1
2120,1985,,53,78,21,70,64,48,20,23,24,26,81,1,1
2120,1985,Training Camp,53,78,21,70,64,48,20,23,25,26,81,1,1
2120,1986,,53,78,21,70,64,48,20,23,26,26,82,1,1
2120,1986,Training Camp,53,78,21,70,64,48,20,25,26,26,82,1,1
2121,1985,,48,70,17,73,59,50,17,25,16,20,68,1,1
2121,1985,Training Camp,48,70,17,73,60,50,17,25,16,20,68,1,1
2121,1986,,48,70,17,73,60,50,17,25,17,20,68,1,1
2121,1986,Training Camp,48,70,17,73,60,50,17,25,17,20,70,1,1
2122,1985,,43,68,1,75,81,60,1,27,17,32,75,1,1
2122,1985,Training Camp,43,68,1,75,81,60,1,27,17,32,76,1,1
2122,1986,,43,68,1,76,81,60,1,27,18,32,76,1,1
2122,1986,Training Camp,43,69,1,76,81,60,1,27,18,32,76,1,1
2123,1985,,34,79,1,81,79,63,1,17,21,28,69,1,1
2123,1985,Training Camp,34,79,1,81,79,63,1,20,21,28,69,1,1
2123,1986,,34,79,1,81,79,63,1,20,21,28,69,1,1
2123,1986,Training Camp,34,79,1,81,79,63,1,20,21,28,69,1,1
2124,1985,,51,56,1,82,78,65,1,42,45,43,66,1,1
2124,1985,Training Camp,53,56,1,82,78,67,1,43,45,43,67,1,1
2124,1986,,53,56,1,83,79,67,1,43,45,43,67,1,1
2124,1986,Training Camp,45,54,1,80,79,65,1,40,45,43,65,1,1
2125,1985,,82,48,1,50,25,63,1,78,70,49,63,1,3
2125,1985,Training Camp,82,48,1,50,25,63,1,78,73,49,66,1,3
2125,1986,,82,49,1,50,25,63,1,78,73,49,66,1,3
2125,1986,Training Camp,82,49,1,50,25,63,1,78,73,49,66,1,3
2127,1985,,85,53,1,40,8,65,1,75,73,31,65,1,1
2127,1985,Training Camp,85,53,1,43,8,65,1,75,73,31,65,1,1
2127,1986,,85,55,1,43,9,65,1,76,73,31,65,1,1
2127,1986,Training Camp,85,55,1,43,9,65,1,78,73,31,65,1,1
2128,1985,,72,47,1,49,18,70,1,75,67,46,54,1,1
2128,1985,Training Camp,70,46,1,41,18,72,1,74,65,46,52,1,1
2128,1986,,70,46,1,41,19,72,1,75,65,46,54,1,1
2128,1986,Training Camp,68,43,1,37,19,71,1,70,63,46,52,1,1
2129,1985,,73,40,1,50,20,60,1,84,73,35,56,1,1
2129,1985,Training Camp,68,38,1,47,20,60,1,83,71,35,54,1,1
2129,1986,,69,38,1,47,20,60,1,83,71,35,54,1,1
2129,1986,Training Camp,66,34,1,42,23,60,1,83,70,35,53,1,1
2130,1985,,83,42,1,45,12,67,1,84,70,48,67,1,1
2130,1985,Training Camp,83,42,1,45,12,67,1,84,70,48,69,1,1
2130,1986,,83,42,1,45,12,67,1,84,70,48,70,1,1
2130,1986,Training Camp,83,42,1,45,12,67,1,85,70,48,70,1,1
2131,1985,,71,45,1,48,15,68,1,78,58,44,65,1,1
2131,1985,Training Camp,71,45,1,48,15,68,1,78,58,44,65,1,1
2131,1986,,71,45,1,49,16,68,1,78,58,44,65,1,1
2131,1986,Training Camp,69,46,1,44,16,68,1,78,58,44,64,1,1
2132,1985,,81,57,5,46,10,73,1,75,69,36,74,1,1
2132,1985,Training Camp,81,57,5,46,10,73,1,75,69,36,74,1,1
2132,1986,,81,57,5,46,10,73,1,75,69,36,75,1,1
2132,1986,Training Camp,81,60,5,46,10,73,1,75,69,36,76,1,1
2133,1985,,73,39,1,51,6,68,1,74,66,34,55,1,1
2133,1985,Training Camp,73,39,1,51,6,68,1,74,66,34,55,1,1
2133,1986,,73,39,1,51,6,68,1,74,66,34,55,1,1
2133,1986,Training Camp,69,35,1,47,6,68,1,73,63,34,54,1,1
2135,1985,,74,75,3,71,50,60,1,3,1,53,70,1,1
2135,1985,Training Camp,74,75,3,71,50,60,1,3,1,53,72,1,1
2135,1986,,74,75,3,71,50,60,1,3,1,53,72,1,1
2135,1986,Training Camp,74,75,3,71,50,60,1,3,1,53,72,1,1
2136,1985,,80,57,1,60,39,62,1,1,1,74,74,4,1
2136,1985,Training Camp,77,55,1,57,39,62,1,1,1,74,74,4,1
2136,1986,,77,55,1,57,39,63,1,1,1,74,75,4,1
2136,1986,Training Camp,73,56,1,54,38,63,1,1,1,73,76,4,1
2137,1985,,76,70,1,64,46,49,2,3,1,58,80,1,1
2137,1985,Training Camp,76,71,1,64,46,49,2,3,1,58,80,1,1
2137,1986,,76,72,1,64,46,49,2,3,1,58,80,1,1
2137,1986,Training Camp,76,72,1,64,46,49,2,3,1,61,82,1,1
2138,1985,,67,57,1,76,24,53,1,1,1,70,70,1,1
2138,1985,Training Camp,69,57,1,76,24,56,1,1,1,70,72,1,1
2138,1986,,69,57,1,77,24,56,1,1,1,70,72,1,1
2138,1986,Training Camp,69,57,1,77,24,57,1,1,1,70,74,1,1
2139,1985,,76,63,1,70,39,43,1,1,1,50,65,1,1
2139,1985,Training Camp,76,63,1,70,39,43,1,1,1,50,65,1,1
2139,1986,,76,63,1,71,39,43,1,1,1,50,65,1,1
2139,1986,Training Camp,76,63,1,72,39,45,1,1,1,50,65,1,1
2140,1985,,72,59,1,68,23,51,1,1,1,57,64,1,1
2140,1985,Training Camp,72,59,1,70,23,52,1,1,1,57,64,1,1
2140,1986,,69,57,1,64,22,52,1,1,1,55,63,1,1
2140,1986,Training Camp,69,57,1,64,22,52,1,1,1,55,63,1,1
2141,1985,,58,64,1,70,29,55,1,1,1,77,69,1,1
2141,1985,Training Camp,58,64,1,70,29,55,1,1,1,77,69,1,1
2141,1986,,58,64,1,70,29,55,1,1,1,77,69,1,1
2141,1986,Training Camp,58,64,1,70,31,55,1,1,1,77,72,1,1
2142,1985,,61,71,1,70,41,55,1,1,1,69,79,1,1
2142,1985,Training Camp,61,71,1,70,41,55,1,1,1,69,79,1,1
2142,1986,,61,71,1,71,43,56,1,1,1,69,81,1,1
2142,1986,Training Camp,61,71,1,71,43,56,1,1,1,69,81,1,1
2143,1985,,51,78,1,93,54,51,1,1,3,43,76,1,1
2143,1985,Training Camp,51,81,1,93,56,51,1,1,3,43,76,1,1
2143,1986,,52,82,1,93,56,51,1,1,3,43,76,1,1
2143,1986,Training Camp,50,78,1,90,53,51,1,1,3,41,76,1,1
2144,1985,,38,71,1,84,61,52,1,1,1,44,71,1,1
2144,1985,Training Camp,38,71,1,84,61,52,1,1,1,44,71,1,1
2144,1986,,38,71,1,84,62,52,1,1,1,44,71,1,1
2144,1986,Training Camp,40,71,1,84,63,52,1,1,1,44,71,1,1
2145,1985,,65,69,1,80,55,57,1,1,1,52,84,1,1
2145,1985,Training Camp,65,69,1,80,55,57,1,1,1,52,84,1,1
2145,1986,,65,69,1,80,55,57,1,1,1,52,84,1,1
2145,1986,Training Camp,60,68,1,78,55,59,1,1,1,52,85,1,1
2146,1985,,52,70,1,80,59,56,1,1,1,56,78,1,1
2146,1985,Training Camp,48,68,1,76,59,55,1,1,1,55,78,1,1
2146,1986,,49,68,1,76,61,55,1,1,1,55,78,1,1
2146,1986,Training Camp,46,67,1,73,61,52,1,1,1,53,77,1,1
2147,1985,,40,76,1,78,59,61,1,1,1,60,83,1,1
2147,1985,Training Camp,40,78,1,78,59,61,1,1,1,61,83,1,1
2147,1986,,40,78,1,78,59,61,1,1,1,63,83,1,1
2147,1986,Training Camp,40,78,1,80,59,61,1,1,1,65,85,1,1
2148,1985,,51,78,1,82,53,56,1,1,1,64,74,1,1
2148,1985,Training Camp,51,78,1,82,53,56,1,1,1,64,75,1,1
2148,1986,,51,78,1,82,54,56,1,1,1,64,76,1,1
2148,1986,Training Camp,47,74,1,84,53,55,1,1,1,63,74,1,1
2149,1985,,51,70,1,76,47,49,1,1,1,61,77,1,1
2149,1985,Training Camp,51,70,1,76,47,49,1,1,1,61,80,1,1
2149,1986,,51,70,1,76,48,49,1,1,1,61,80,1,1
